e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,50,50,0.15,0.277111563,0.513825179,0.130835545,0.499855708,0.567669186,32.93457801,0.388789533,0.523682354,0.357352371,0.533272878,0.478076202,2.603058034,1.20364464,0.124700203,0.637356595,1.20364464,1.20364464,1.544062979,1.544062979,1.544062979,1.544062979,1.544062979,1.544062979,0.222420427,2.603058034,1.099222126,0.863226301
1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,50,50,0.15,0.2181883,0.947455946,0.178254915,0.655436987,1.08586587,38.31454517,0.589935085,0.839900139,0.579510317,0.875589484,0.463827934,2.366629147,1.26477823,0.098184735,0.501833091,1.26477823,1.26477823,1.99898113,1.99898113,1.99898113,1.99898113,1.99898113,1.99898113,0.303033356,2.366629147,1.392914418,0.53057533
1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.134778049,0.38795766,0.115750677,0.384605674,0.453547378,28.05606855,0.196540876,0.398385512,0.299629755,0.305464529,0.373081409,2.845446762,0.803559322,0.181950366,0.929968537,0.803559322,0.803559322,1.389862355,1.389862355,1.389862355,1.389862355,1.389862355,1.389862355,0.196776151,2.845446762,0.996310052,0.21725629
1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.134778049,0.38795766,0.115750677,0.384605674,0.453547378,28.05606855,0.196540876,0.398385512,0.299629755,0.305464529,0.373081409,2.845446762,0.803559322,0.181950366,0.929968537,0.803559322,0.803559322,1.389862355,1.389862355,1.389862355,1.389862355,1.389862355,1.389862355,0.196776151,2.845446762,0.996310052,0.21725629
1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,50,50,0.15,0.225735094,0.870286131,0.166984976,0.684923091,0.52096245,39.1868941,0.285380491,0.812729966,0.151763104,0.772322217,0.549255759,2.330965309,1.191003083,0.101580793,0.519190717,1.191003083,1.191003083,1.894645932,1.894645933,1.894645933,1.894645933,1.894645933,1.894645933,0.283874459,2.330965296,1.326897014,0.487360234
1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,50,50,0.15,0.226204901,0.816917755,0.169209019,0.579766017,0.320635639,39.24096278,0.28784123,0.733664659,0.53172369,0.347309957,0.412951507,2.32877765,1.186442898,0.101792206,0.520271273,1.186442898,1.186442898,1.915411853,1.915411853,1.915411853,1.915411853,1.915411853,1.915411853,0.287655333,2.32877765,1.340101188,0.457473943
1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,50,50,0.15,0.234329571,0.476933592,0.061452604,0.933380949,0.863534947,40.171776,0.331576732,1.055680284,0.42410545,0.46711021,0.813594608,2.291525548,1.108161216,0.105448307,0.538958013,1.108161216,1.108161216,1.94923962,1.94923962,1.94923962,1.94923962,1.94923962,1.94923962,0.104469426,2.291525548,1.740300768,0.267082812
1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,50,50,0.15,0.236232739,0.535662358,0.098671793,0.856085305,0.835975042,40.38868576,0.342152781,0.400606494,0.44022293,0.497108637,0.765414012,2.282954218,1.089978884,0.106304733,0.543335301,1.089978884,1.089978884,1.879986847,1.879986847,1.879986847,1.879986847,1.879986847,1.879986847,0.503226143,2.282954218,0.873534561,0.29997092
1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,50,50,0.15,0.376018993,0.878032724,0.183456992,0.507813222,1.162123967,87.72257101,0.565767122,0.729558086,0.608304548,0.828152795,1.081240853,3.167948403,1.269052489,0.169208547,0.864843683,1.269052489,1.269052489,2.046406653,2.046406653,2.046406653,2.046406653,2.046406653,2.046406653,0.311876887,3.167948403,1.42265288,0.491698325
