e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
10,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,50,50,0.15,0.299095822,0.75025684,0.168262246,0.492905976,0.181818457,31.44932756,0.450737242,0.656103094,0.526883404,0.674292424,0.312447625,2.673797098,1.163363197,0.13459312,0.68792039,1.163363197,1.163363197,1.906582565,1.906582565,1.906582565,1.906582565,1.906582565,1.906582565,0.286045819,2.673797098,1.334490928,0.42014383
1,10,1,1,1,1,1,10,1,1,1,1,1,1,1,1,50,50,0.15,0.202771289,0.937583947,0.213568946,2.073002411,1.710523477,36.50885732,0.708414015,0.644349406,0.796202085,0.980035873,1.701859829,2.442722408,1.418727398,0.09124708,0.466373965,1.418727398,1.418727398,2.312407785,2.312407785,2.312407785,2.312407785,2.312407785,2.312407785,0.363067209,2.442722408,1.586273368,0.525047011
1,1,10,1,10,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.16811981,0.786882623,0.153208944,0.732811354,0.777271538,32.31570485,0.188328849,0.787139121,0.453780078,0.66429764,0.680808554,2.632225181,1.102334914,0.756539143,0.386675562,1.102334914,1.102334914,1.76401556,1.76401556,1.76401556,1.76401556,1.76401556,1.76401556,0.260455205,2.632225181,1.243105151,0.440654269
1,1,1,10,1,1,1,1,1,1,1,1,10,1,1,1,50,50,0.15,0.063861217,0.167666164,0.020798762,0.167194713,0.199554798,17.73167324,0.086552027,0.172578421,0.133016404,0.129687227,0.161291993,3.472710158,0.506356606,0.028737548,1.468808002,0.506356606,0.506356606,0.91882016,0.91882016,0.91882016,0.91882016,0.91882016,0.91882016,0.353578954,3.472710158,0.211662252,0.093893052
1,1,10,1,10,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.16811981,0.786882623,0.153208944,0.732811354,0.777271538,32.31570485,0.188328849,0.787139121,0.453780078,0.66429764,0.680808554,2.632225181,1.102334914,0.756539143,0.386675562,1.102334914,1.102334914,1.76401556,1.76401556,1.76401556,1.76401556,1.76401556,1.76401556,0.260455205,2.632225181,1.243105151,0.440654269
1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,10,50,50,0.15,0.20564473,0.280821951,0.09846377,0.282110184,0.344419867,36.8479286,0.186665047,0.289766875,0.239865504,0.096716454,0.276651162,2.428193733,1.389687847,0.092540128,0.472982879,1.389687847,1.389687847,1.206772767,1.206772767,1.206772767,1.206772767,1.206772767,1.206772767,0.16738841,2.428193733,0.871995948,1.572602927
1,1,1,1,1,1,10,1,1,1,1,1,1,10,1,1,50,50,0.15,0.464610673,0.856115001,0.21883082,2.274434656,1.828808452,143.7470021,0.669656772,2.793345111,0.833188123,0.914058163,1.842114748,3.764737498,1.4184536,0.209074803,1.068604547,1.4184536,1.4184536,2.3574828,2.3574828,2.3574828,2.3574828,2.3574828,2.3574828,0.372012394,3.764737498,1.613458012,0.479424401
1,10,1,1,1,1,1,10,1,1,1,1,1,1,1,1,50,50,0.15,0.202771289,0.937583947,0.213568946,2.073002411,1.710523477,36.50885732,0.708414015,0.644349406,0.796202085,0.980035873,1.701859829,2.442722408,1.418727398,0.09124708,0.466373965,1.418727398,1.418727398,2.312407785,2.312407785,2.312407785,2.312407785,2.312407785,2.312407785,0.363067209,2.442722408,1.586273368,0.525047011
1,1,1,1,1,1,1,1,10,1,1,1,1,1,10,1,50,50,0.15,0.236440107,0.54221891,0.017701237,0.216171377,0.731212528,40.41229472,0.343312928,0.412098216,0.350158407,0.500423636,0.689254626,2.282023763,1.088001224,0.106398048,0.543812245,1.088001224,1.088001224,1.872359858,1.872359858,1.872359858,1.872359858,1.872359858,1.872359858,0.030092103,2.282023763,1.812175651,0.30364259
1,1,1,1,1,1,1,1,1,10,1,10,1,1,1,1,50,50,0.15,0.237680998,0.582115912,0.159739465,0.320095648,0.40245029,40.55346828,0.350287548,0.483585494,0.068222816,0.520454047,0.127096237,2.276470025,1.076180987,0.106956449,0.546666295,1.076180987,1.076180987,1.826377063,1.826377063,1.826377063,1.826377063,1.826377063,1.826377063,0.271557091,2.276470025,1.283262881,0.32598491
10,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,50,50,0.15,0.299095822,0.75025684,0.168262246,0.492905976,0.181818457,31.44932756,0.450737242,0.656103094,0.526883404,0.674292424,0.312447625,2.673797098,1.163363197,0.13459312,0.68792039,1.163363197,1.163363197,1.906582565,1.906582565,1.906582565,1.906582565,1.906582565,1.906582565,0.286045819,2.673797098,1.334490928,0.42014383
