e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v2,v_v3,v_v13,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19,v_v21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7031845545428703,2.8238978649718383,0.09571445836710794,0.14582349532781605,1.1027973646311309,0.01744420352289328,1.1431679951507931,4.820768865930119,2.766324375056621,2.9734023327925887,0.07734343301161635,0.3386790212995641,0.018107508803329436,3.165629888853201,0.8300707151527563,0.8300707151527564,2.335559173700444,2.3355591737004446,1.3700101870757377,1.3700101870757377,0.06790180383443387,0.8976471827902723,0.8976471827902733,0.8976471827902716,0.8976471827902723,0.030816589497594485,0.03708521433683943,0.03708521433683941,0.03708521433683945,0.03708521433683936,0.055457689444636235,-0.018372475107796823
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.1141919042128212,5.116122329528394,0.10025257314697726,0.2235346061222493,1.4338385607443742,0.01923060329529322,1.7804378869544648,8.971380642573646,3.3875004054439106,4.7560586419802275,0.08237066981268142,0.459982339757572,0.020680157689350886,3.4925752808719674,0.8469491298183617,0.8469491298183617,2.645626151053604,2.645626151053604,1.483888010759389,1.4838880107593888,0.09174439450114179,1.069993745793074,1.069993745793074,1.069993745793074,1.0699937457930737,0.0430982763932216,0.04864611810792018,0.048646118107920154,0.048646118107920175,0.04864611810792025,0.06673657865637532,-0.01809046054845515
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6995338376352659,2.8046537564055147,0.0956669790603775,0.14511421072393252,1.099550922456075,0.017425594545241247,1.137482518698501,7.209256737245482,2.7600456809182923,2.9574391037261822,0.07729094381482507,0.3375201494821305,0.01808070934228422,3.174030232498924,0.8420881450524089,0.8420881450524242,2.331942087446501,2.3319420874465,1.3685435514960749,1.3685435514960747,0.06765738397334342,0.8957411519770827,0.8957411519770824,0.8957411519770829,0.8957411519770826,0.030693614057127946,0.0369637699162155,0.03696376991621549,0.03696376991621551,0.03696376991621545,0.05533919683428847,-0.018375426918072972
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.5993136050937604,2.2861386973086915,0.09429856619288073,0.12549041196197158,1.007562464516202,0.01688998125179255,0.9811292385193081,2.2710130241196413,2.580347927542356,2.5182231405063025,0.0757790991789683,0.30495316480728557,0.017309349806818898,3.4111133837476206,1.1876685472133575,1.1876685472133575,2.2234448365342634,2.2234448365342643,1.3231563348064028,1.3231563348064022,0.06066271429221435,0.8396257874356466,0.839625787435647,0.8396257874356465,0.8396257874356465,0.02720351079018435,0.03345920350202999,0.03345920350203,0.03345920350202995,0.033459203502029945,0.05191971665197843,-0.018460513149948437
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8867640637569612,2.4818326671989546,0.09792019942110539,0.18103029344350002,1.258216656362721,0.01831056692520549,1.4283875258042324,4.202654015984198,3.062372321323734,3.7730122250121902,0.07978437441701176,0.3948801892456042,0.01935518509946608,3.319128950017265,0.8248450759488144,0.8248450759488146,2.494283874068449,2.4942838740684503,1.4312877708511917,1.4312877708511909,0.07937690721543651,0.9836191960018223,0.9836191960018232,0.983619196001822,0.9836191960018225,0.03666097821054469,0.04271592900489178,0.04271592900489173,0.04271592900489177,0.042715929004891864,0.06095130135141894,-0.01823537234652718
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.9010975722839148,2.45937900574248,0.09807897537352428,0.183743401612412,1.2697792024956407,0.01837306997960644,1.4506104572723593,4.162104036048588,3.0840653405584186,2.351276887097584,0.0799602661173729,0.39911595442783976,0.019445197477650677,3.329524162441605,0.8244506968752079,0.8244506968752079,2.5050734655663973,2.505073465566397,1.4352294431060566,1.4352294431060564,0.08021158890515424,0.9896324335551867,0.9896324335551864,0.989632433555187,0.9896324335551864,0.037091189308887336,0.0431203995962669,0.04312039959626688,0.04312039959626695,0.04312039959626685,0.06134590507196936,-0.01822550547570244
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6852870719994242,2.8045887732326236,0.09548018386321917,0.1423426285479956,1.0868158696195394,0.01735239855461866,1.2224724806437657,4.785861130961845,2.7353756336081854,2.9386002519248233,0.07708446014351214,0.332980324337894,0.01797529708453275,3.1740586448643335,0.829810002722104,0.8298100027221074,2.3442486421422264,2.3442486421422277,1.3893346299067135,1.3893346299067133,0.06669688033654769,0.888217131898966,0.8882171318989658,0.8882171318989659,0.888217131898966,0.030211001426058967,0.03648587891048872,0.03648587891048868,0.036485878910488705,0.03648587891048875,0.05487291922856214,-0.01838704031807343
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.42098546645195334,2.466055559897026,0.09148834547065497,0.0897721230754092,0.8266079684127201,0.015794396049535163,0.6195228228097854,4.1741611435690835,2.2153740185115147,2.3620241599131595,0.07268015078823013,0.2425060069146817,0.015731518707877045,3.326428928289833,0.8245687222121053,0.8245687222126057,2.5018602060772905,2.50186020607729,1.7397303624224165,1.7397303624224143,0.04661938576210415,0.7155104578927695,0.7155104578927697,0.715510457892768,0.7155104578927672,0.020383971163687602,0.026235414598416443,0.026235414598416405,0.026235414598416367,0.026235414598416416,0.044870732798726325,-0.01863531820030993
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.700847303800428,2.8213961506985825,0.09634969839067081,0.15550393371269766,1.1007197229973156,0.01769333995859271,1.1395281292996753,4.816246073271588,2.762306644496799,2.968881393453723,0.07804591640636094,0.3379372990338113,0.018466298603661547,3.166720383862909,0.8300371400746442,0.8300371400746442,2.3366832437882654,2.336683243788265,1.3690725640701813,1.3690725640701829,0.07118275068230508,0.8964279290357773,0.8964279290357776,0.8964279290357773,0.8964279290357774,0.03247367474859318,0.038709075933711964,0.03870907593371188,0.038709075933711985,0.038709075933711895,0.057042060423828755,-0.018332984490116788
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.5766400697968718,2.8519887050573276,0.09397013896126896,0.12100826995965375,1.2001986090475043,0.0167616381833032,0.9456717554831588,4.871555575440678,2.9528552159810855,3.0244109227872853,0.07541652371690423,0.3737382062055382,0.017124516264917886,3.153416608613518,0.8304436337742078,0.830443633774208,2.3229729748393106,2.3229729748393106,1.3112937280951205,1.3112937280951205,0.05899867233500642,0.9526805744091839,0.9526805744091833,0.9526805744091836,0.9526805744091834,0.02638184934804996,0.032616822986956444,0.03261682298695642,0.032616822986956465,0.0326168229869564,0.051097760611587495,-0.018480937624631044
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6692012446370166,2.8296876995271742,0.09526632829963032,0.13920625232341624,1.1265887874576412,0.017268630784625406,1.0902186546217825,4.831236284985142,2.8122127253846148,2.983878998708297,0.07684810632016666,0.316714726239866,0.017854659875668925,3.1631078676771494,0.8301481895507984,0.8301481895941671,2.3329596780876005,2.3329596780881214,1.3558908876525662,1.355890887652595,0.06559940916916109,0.9114693812666138,0.911469381266453,0.9114693812664523,0.9114693812661946,0.02966084552086541,0.03593856364825542,0.03593856364824213,0.035938563648242286,0.03593856364824235,0.05433890026197469,-0.018400336613732693
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6900665873939655,2.757319704772211,0.0955431199869821,0.1432730877467812,1.0256665860742011,0.01737705727407825,1.122735650915032,4.7004135460360095,2.888199725432041,2.8542932203961815,0.07715402596417804,0.3194195314855322,0.018010809032204124,3.194808835042731,0.8291562080678547,0.8291562080669079,2.365652626975792,2.365652626975842,1.3646852480379006,1.36468524803791,0.0670203016192999,0.9339470773186563,0.9339470773186525,0.9339470773186574,0.9339470773186391,0.03037339126021922,0.0366469103590787,0.036646910359077536,0.03664691035907756,0.03664691035907754,0.05503003777714257,-0.01838312741806504
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6635973931938435,2.627147780268545,0.09519107658510675,0.1381118575953087,0.8855004906803782,0.017239162587958583,1.0814816843311532,4.465161229893137,2.095035176180037,2.6285668539803146,0.0767649486675324,0.2840231430772285,0.017812221546852445,3.2528205760923035,0.8272329057056503,0.8272329057056506,2.425587670386653,2.425587670386653,1.3534579816984595,1.3534579816984598,0.06521378702851843,1.0069159016596751,1.006915901659675,1.0069159016596747,1.0069159016596751,0.02946786247967957,0.035745924548838924,0.035745924548838966,0.035745924548838875,0.03574592454883886,0.05415094000442964,-0.0184050154555907
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6946699156303731,2.814755548898045,0.09518523968153651,0.13802717060045144,1.0952149807723477,0.017236877061634428,1.129906663692257,4.804240816514397,2.7516534053749253,2.9568981569066444,0.07675849877381626,0.3359733567239022,0.01780893006811189,3.1696172479679317,0.8299477253602676,0.8299477253602677,2.3396695226076627,2.3396695226076636,1.3665712968358643,1.3665712968358645,0.07991034189764636,0.8931878838741524,0.8931878838741528,0.8931878838741522,0.893187883874152,0.04417936048327352,0.03573098141437292,0.03573098141437288,0.03573098141437293,0.035730981414372885,0.05413635978738082,-0.01840537837300789
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6948106839151176,2.8149073368432633,0.10087912154052363,0.13815535916686206,1.0953406404576516,0.019478442680689767,1.1301259347922876,4.804515225144364,2.7518967258016223,2.957171784951402,0.083066340927529,0.3360181682165336,0.02103708093589053,3.169550996493234,0.8299497739202556,0.8299497739202557,2.339601222572978,2.3396012225729788,1.3666286718131961,1.3666286718131961,0.0797105483968475,0.8932620023629345,0.8932620023629354,0.8932620023629351,0.8932620023629346,0.029475543508609568,0.05023500488823794,0.05023500488823787,0.050235004888238,0.0502350048882378,0.06828654847552802,-0.01805154358729009
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.702757363979136,2.8234410544052464,0.09597528153023824,0.14543027650562784,1.102417832417613,0.017546460119710762,1.1425027385313051,4.819943006335035,2.7655905642733267,2.972576548329736,0.0776318173265828,0.3385435080773613,0.01714456113135232,3.1658289778559547,0.8300645888606748,0.8300645888606749,2.3357643889952806,2.33576438899528,1.3698391686144364,1.3698391686144367,0.06850061625465473,0.8974246041261887,0.8974246041261885,0.8974246041261885,0.8974246041261887,0.030748440052197536,0.037752176202457174,0.03775217620245718,0.03775217620245724,0.03775217620245709,0.056108436286644484,-0.018356260084187285
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7029049729012118,2.8235989202559724,0.09588512635348648,0.14556612230210947,1.1025489842755054,0.016665899556972865,1.1427326083698681,4.82022840905688,2.7658441476701903,2.972861911783929,0.07753212785132105,0.3385903352956287,0.017473504189108705,3.1657601743981307,0.8300667062278911,0.8300667062278908,2.33569346817024,2.3356934681702404,1.3698982792653032,1.3698982792653032,0.06829366261006303,0.8975015262948732,0.897501526294874,0.8975015262948733,0.8975015262948732,0.030771991220156735,0.03752167138990631,0.03752167138990629,0.03752167138990633,0.03752167138990634,0.055883536209281354,-0.018361864819375035
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7030776838223927,2.823783602604283,0.09577968234669149,0.14572510283979348,1.1027024253785034,0.017144679442857236,1.143001567993018,4.820562293217238,2.766140818990659,2.973195767584622,0.07577364787857702,0.33864512211265385,0.017863443302917156,3.165679685696406,0.8300691829301352,0.8300691829683429,2.3356105027320524,2.335610502732414,1.3699674180783876,1.3699674180784516,0.06805157329147844,0.8975915113627293,0.8975915113626215,0.8975915113625484,0.8975915113623704,0.030799543139144365,0.037252030152300206,0.03725203015228906,0.03725203015228916,0.03725203015228924,0.05562045029851508,-0.01836842014622614
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7028158013089857,2.8235035551855363,0.08862429671927184,0.14548405377481352,1.1024697558409857,0.016421216151868964,1.1425937424993167,4.820056000314504,2.765690959524485,2.9726895250825938,0.0719813885238764,0.33856204699276343,0.01727431593718521,3.165801737611535,0.8300654271776161,0.8300654271776162,2.33573631043392,2.3357363104339193,1.3698625723691917,1.3698625723691913,0.06841867927201899,0.8974550587927088,0.8974550587927089,0.8974550587927094,0.8974550587927088,0.030757764198361025,0.03766091507365795,0.037660915073657944,0.03766091507365801,0.03766091507365792,0.05647448212869108,-0.018813567055033138
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7033603801638326,2.8240858247375793,0.09916729200585889,0.14598540219701014,1.1029535477202834,0.017942512766901973,1.1434418029230744,4.821108675277505,2.7666263326121197,2.973742145389559,0.07995470187753465,0.3387347895084951,0.018513754406310694,3.165547975929304,0.8300732353022664,0.8300732353022664,2.335474740627039,2.335474740627038,1.3700805298124412,1.370080529812441,0.06765545281610538,0.8977387579984917,0.8977387579984916,0.8977387579984919,0.8977387579984917,0.03084463060672654,0.03681082220937883,0.036810822209378834,0.03681082220937887,0.036810822209378855,0.06404764489094487,-0.02723682268156605
