e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7031845545428707,2.8238978649718387,0.09571445836710794,0.1458234953278161,1.1027973646311313,0.01744420352289328,1.1431679951507936,4.820768865930121,2.7663243750566213,2.9734023327925887,0.07734343301161636,0.3386790212995642,0.01810750880332944,3.1656298888532004,0.8300707151527561,0.8300707151527563,2.335559173700444,2.335559173700444,1.370010187075739,1.370010187075738,0.06790180383443392,0.8976471827902726,0.8976471827902727,0.8976471827902722,0.8976471827902724,0.030816589497594492,0.03708521433683943,0.037085214336839444,0.03708521433683943,0.037085214336839464,0.055457689444636235,-0.018372475107796823
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.8528466239100365,9.668019097964745,0.105925680312991,0.35518409947451157,1.9246513402011312,0.021485306925326842,2.919301242004394,17.22501156622163,4.256093075033198,7.909098162734788,0.0886836654073298,0.6497022958955591,0.02392732837261557,3.821769846246986,0.8566432020415972,0.8566432020415939,2.9651266442053927,2.9651266442053923,1.5755360259762023,1.5755360259762032,0.12259549406296573,1.2669951241662234,1.266995124166223,1.2669951241662234,1.2669951241662232,0.05962632360372184,0.06296917045924394,0.06296917045924393,0.06296917045924393,0.06296917045924387,0.08070742360793967,-0.017738253148695683
1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6965205305450097,2.7887874837936995,0.09562767150803039,0.14452848134820356,1.0968661504477184,0.01741018966310641,1.1327892424810122,12.006734883187733,2.7548501411080486,2.9442611389796647,0.0772474903223681,0.3365622565656,0.01805852420983262,3.1809766518037517,0.852036147381386,0.8520361473813858,2.3289405044223663,2.3289405044223663,1.3673241685937902,1.3673241685937918,0.0674551175198022,0.8941612183087717,0.8941612183087717,0.8941612183087718,0.8941612183087719,0.030591897706763276,0.03686321981303894,0.03686321981303888,0.03686321981303895,0.03686321981303902,0.05524109051969756,-0.018377870706658635
1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.4531650238593708,1.569733464950543,0.09203753030492416,0.09630005952252957,0.8612840437581026,0.01600803767912671,0.751839812841274,0.44876233555284195,2.2866337358657547,1.874396047549886,0.07328514238118274,0.2542974814738816,0.01603920381049225,3.776794516250487,1.7541044613758845,1.754104461375885,2.0226900548746025,2.0226900548746025,1.2324688570150417,1.2324688570150426,0.04932818482394283,0.7408930130356174,0.7408930130356172,0.7408930130356166,0.7408930130356173,0.02167823647739663,0.02764994834654624,0.027649948346546258,0.02764994834654617,0.027649948346546303,0.04625109813226228,-0.018601149785716038
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2299127171337558,2.0521019339663806,0.10130720756351742,0.24475265961486073,1.51768313321598,0.019647945409555286,1.9592123036939586,3.427289018611437,3.5397029867404384,5.253561007097228,0.08354187624906553,0.491616042684891,0.021281189339795677,3.5253812459196214,0.815783539095433,0.8157835390954327,2.7095977068241894,2.709597706824189,1.5043560636352424,1.5043560636352429,0.09740577750681084,1.1078358656821354,1.1078358656821348,1.1078358656821359,1.1078358656821354,0.046086180623341126,0.05131959688346971,0.0513195968834697,0.051319596883469716,0.051319596883469674,0.06934455330041185,-0.018024956416942125
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2645535027672563,2.018235416613143,0.10160821709064943,0.25105550806665183,1.5421695799426987,0.019767213108266474,2.0126926472788704,3.3662601715694307,3.5838196058558567,1.692011541164849,0.08387635746045005,0.5009186581396465,0.021452952528530467,3.5423169666267187,0.8149038265908225,0.8149038265908226,2.727413140035896,2.727413140035895,1.5098673424463158,1.5098673424463156,0.0990287590351179,1.118517038554462,1.1185170385544625,1.118517038554462,1.1185170385544623,0.046947018011397626,0.05208174102372022,0.05208174102372027,0.0520817410237202,0.052081741023720415,0.07008800390605394,-0.018006262882333732
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6687116987795748,2.7863854147253706,0.09525977001311368,0.13911068392629625,1.0718639446834235,0.017266062424717066,1.3058909841577953,4.7529539504488145,2.70632833256644,2.905984417139291,0.07684085879757936,0.3276628431996771,0.017850961078630673,3.1820299267100087,0.8295608781214759,0.829560878121476,2.3524690485885333,2.3524690485885325,1.407617126584165,1.4076171265841648,0.0655657901112448,0.8792861318931231,0.879286131893123,0.8792861318931235,0.8792861318931234,0.029644014195526334,0.03592177591571858,0.03592177591571861,0.03592177591571858,0.0359217759157186,0.054322520294066416,-0.018400744378347895
1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.19345638222030279,2.020600424223044,0.08686082190555035,0.04240291702974286,0.5396483004895984,0.014003135413776934,0.23271659829358735,3.370521566471228,1.5944191052586334,1.6952862971710614,0.06759435317485976,0.14851585951658666,0.013151633117517516,3.5411309234882786,0.8149662253097824,0.8149662253097824,2.726164698178495,2.7261646981784957,2.2351407647658696,2.235140764765869,0.024536027999628833,0.4664879054129972,0.46648790541299684,0.46648790541299745,0.4664879054129973,0.010274703796196124,0.0142613242034327,0.014261324203432705,0.014261324203432695,0.014261324203432606,0.03318469205673261,-0.018923367853299893
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6983082986696414,2.818671788468342,0.09703803663994112,0.16640519527097358,1.0984595658578264,0.01796363991590407,1.1355737734082967,4.811320792508424,2.757934042530901,2.963962142472788,0.07880756908661311,0.33713071454905164,0.018855565761691694,3.167908454126835,0.8300005084136381,0.8300005084140285,2.337907945712862,2.3379079457128737,1.3680485850511004,1.368048585051105,0.07476004852608273,0.8950993121356906,0.8950993121356903,0.895099312135688,0.8950993121356822,0.03429343256661067,0.040466615959472846,0.040466615959472395,0.04046661595947236,0.04046661595947231,0.05875681425133234,-0.018290198291859978
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.4361373614169606,2.9117347657013575,0.09174953335507133,0.09285063358029348,1.3484618711516618,0.01589597428918608,0.7249884897727391,4.979584534336349,3.2305766258142037,3.1344031563552974,0.07296784245343267,0.4281318264418274,0.01587781125189873,3.1276311910817753,0.8312126303868554,0.8312126303868564,2.2964185606949186,2.2964185606949186,1.2192255336791107,1.2192255336791102,0.047905446775902,1.0292875802399064,1.029287580239906,1.0292875802399064,1.0292875802399062,0.020997119404999008,0.026908327370903005,0.026908327370903016,0.02690832737090298,0.026908327370903026,0.045527394906301547,-0.018619067535398527
