e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.10784163335848918,6.9134957855567105,0.0846408662335757,0.023942433350611816,0.3965243288987312,0.01314947912364443,0.19355963423898334,12.229692796463718,1.2563255882584703,16.876848950983018,0.06516217247225911,0.10437556163511534,0.01192203884628826,1.8401411391119071,0.852311990245188,0.852311990245188,0.9878291488667195,0.9878291488667194,0.6676813960459334,0.6676813960459328,0.014439306864256034,0.30570844595653035,0.3057084459565308,0.30570844595653074,0.3057084459565303,0.005957427568625533,0.008481879295630485,0.008481879295630497,0.008481879295630412,0.008481879295630724,0.02754352226805089,-0.01906164297242042
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.15129198095176985,17.6020351693311,0.08581092160296636,0.03336013657327044,0.4732599761373597,0.013598951543625686,0.26663283750410127,31.616991985198077,1.4405878272406607,36.61574408909507,0.0664434658052868,0.12778880445648017,0.012569462590862503,2.080692355703417,0.8615221888216616,0.8615221888216616,1.2191701668817538,1.2191701668817543,0.8035953810050237,0.8035953810050227,0.01971936899624897,0.39585541688048237,0.39585541688048237,0.3958554168804823,0.39585541688048226,0.00818850740292763,0.011530861593321336,0.011530861593321335,0.011530861593321324,0.011530861593321414,0.030519617704617582,-0.01898875611129623
1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.10762003836286843,6.8740934984403195,0.08463464297626827,0.02389413512646907,0.3961046645922953,0.013147091210855206,0.1931825262371871,44.08191194502071,1.2552964221247414,16.797115690765068,0.06515536125214351,0.10424920336751943,0.011918599213153889,1.849662337916637,0.8631859925257974,0.8631859925257973,0.9864763453908392,0.9864763453908397,0.6668780058934568,0.6668780058934569,0.01441147332140873,0.3051868661759739,0.30518686617597435,0.3051868661759736,0.3051868661759739,0.005945827905774199,0.008465645415634531,0.008465645415634538,0.008465645415634541,0.008465645415634491,0.02752767609973012,-0.01906203068409558
1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.07640321879908273,2.643437216222113,0.08372914774980444,0.017062019278250233,0.3331268466343474,0.01279995330490878,0.13947758899032983,0.14915493672817373,1.0978469694613495,7.598750121434816,0.06416473259999314,0.08550641812549414,0.011418562006507217,3.2454903695337602,2.4734765598610142,2.4734765598610142,0.772013809672747,0.772013809672747,0.5387597069956981,0.5387597069956982,0.010390035935714328,0.2228640667413345,0.2228640667413348,0.22286406674133458,0.2228640667413344,0.004288374802417008,0.006101661133297319,0.006101661133297305,0.006101661133297394,0.0061016611332972825,0.02522010943167478,-0.01911844829837745
1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.14640357857991085,6.101589787255307,0.0856840188728475,0.03230572606173844,0.46510884524169643,0.01355015299554519,0.25848810796502064,10.757665603929969,1.4213635358223908,33.98032527247486,0.06630443171793673,0.12527334426580994,0.012499173890546094,2.0463379795440977,0.8502835261703923,0.8502835261703923,1.196054453373706,1.1960544533737059,0.7901705612685479,0.7901705612685476,0.019142199873544468,0.38674169223161386,0.3867416922316128,0.3867416922316137,0.3867416922316139,0.007941719211488943,0.011200480662055536,0.011200480662055536,0.011200480662055584,0.011200480662055451,0.03019714121096934,-0.0189966605489138
1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.209795303688175,5.202385100127768,0.08724771498389668,0.04588273226263166,0.5637709725781833,0.014152286146432146,0.3629832177300077,9.127718545116611,1.6491923898278364,9.18031902950132,0.06801873965332586,0.15614945967601718,0.01336645971078946,2.302136294320389,0.8472918627471582,0.8472918627471583,1.45484443157323,1.4548444315732305,0.9378220612661422,0.9378220612661426,0.02632954974702564,0.49069282056006197,0.49069282056006236,0.4906928205600615,0.490692820560062,0.011063325803678038,0.015266223943347637,0.01526622394334766,0.015266223943347625,0.015266223943347652,0.03416549919544138,-0.018899275252093766
1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.10285272569188335,6.794768651325263,0.08450008634257218,0.02285439048625463,0.3869932424997371,0.013095467832748705,0.21391581912695415,12.0144197908238,1.232889920457656,16.224508042862674,0.06500810148220366,0.10151048493989544,0.011844238921481431,1.8689741463091734,0.8520458224624614,0.8520458224624614,1.0169283238467113,1.0169283238467115,0.7093385148816828,0.7093385148816828,0.01381031810051978,0.2937794908645091,0.293779490864509,0.29377949086450905,0.2937794908645091,0.005695718908445447,0.008114599192074353,0.00811459919207434,0.008114599192074377,0.008114599192074239,0.027185012925358264,-0.01907041373328386
1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.0415780187050524,4.731806464420028,0.08264438014867603,0.009372005788350013,0.2498987695737143,0.012384892988011688,0.04367124016854166,8.274940830018785,0.8791054214171412,7.606035208844893,0.06297906633784106,0.061447627853615086,0.010820664567667908,2.449314303638475,0.8452690326224881,0.8452690326224884,1.6040452710159865,1.6040452710159867,1.498896651921199,1.4988966519211988,0.005647109373082713,0.0995015097217049,0.09950150972170478,0.09950150972170482,0.09950150972170492,0.0023825046268327113,0.003264604746249997,0.003264604746249998,0.0032646047462499975,0.003264604746249997,0.022450653087678536,-0.01918604834142852
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.1076885529456685,6.909926764784606,0.08503839293683758,0.027066407731656705,0.3962344557431938,0.013302073071083947,0.1932991291502966,12.223221474715348,1.2556147428424231,16.85694223292845,0.06559733768836752,0.10428828064446119,0.012141839073427606,1.8410016228800565,0.8523041232720926,0.8523041232720925,0.9886974996079639,0.9886974996079639,0.6671265445795919,0.667126544579592,0.016222742191505955,0.3053482128368664,0.3053482128368657,0.3053482128368668,0.30534821283686625,0.0067042555636383245,0.009518486627867646,0.00951848662786765,0.009518486627867636,0.0095184866278676,0.02855536445652511,-0.019036877828657477
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.06720499683632787,7.440269307666012,0.0834507561309505,0.015038011718480352,0.4420765305970823,0.01269334972870357,0.12339635724796212,13.184874636974934,1.366611651577051,20.029178107990322,0.06386033325972473,0.11820143567925079,0.011265001011148766,1.7172233651996998,0.8533898525652485,0.8533898525652484,0.8638335126344513,0.8638335126344515,0.4942474321605066,0.4942474321605061,0.00916503481192755,0.36042104566201827,0.3604210456620179,0.3604210456620179,0.36042104566201794,0.003790942568718672,0.005374092243208874,0.0053740922432088814,0.005374092243208853,0.005374092243208898,0.02450988789849681,-0.019135795655287936
