e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.92814553,0.240981824,0.369112823,0.575383123,0.693960413,0.698693477,0.655901142,0.615137418,0.710718556,0.424314824,0.146704067,50,50,0.15,1.068759350783469,1.038759350783469,0.01,0.01,1.038759350783469,1.038759350783469,1.6959630086679651,1.6959630086679651,1.6959630086679651,1.6959630086679651,1.6959630086679651,1.6959630086679651,0.01,1.068759350783469,1.675963008667965,0.3815556928989728
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.62865032,0.295042251,0.456530056,0.706630725,0.829905389,0.827699288,0.767683773,0.710216451,0.806705792,0.466510728,0.15593768,50,50,0.15,1.1508807606405207,1.1208807606405207,0.01,0.01,1.1208807606405207,1.1208807606405207,1.785460095225989,1.785460095225989,1.785460095225989,1.785460095225989,1.785460095225989,1.785460095225989,0.01,1.1508807606405207,1.765460095225989,0.4563014260550525
1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.06707336,0.21605889,0.680115659,1.026558047,1.13284341,1.10707448,1.001880006,0.902458524,0.994209612,0.543813045,0.171548539,50,50,0.15,1.3082754581966942,1.2782754581966942,0.01,0.01,1.2782754581966942,1.2782754581966942,1.933687069905927,1.933687069905927,1.933687069905927,1.933687069905927,1.933687069905927,1.933687069905927,0.01,1.3082754581966942,1.913687069905927,0.6228638464874614
1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,37.18735886,0.208531325,0.31628972,0.49423794,0.605926874,0.613775185,0.580860728,0.54990371,0.643385491,0.393459243,0.139589951,50,50,0.15,1.009574062512049,0.979574062512049,0.01,0.01,0.979574062512049,0.979574062512049,1.625995334474414,1.625995334474414,1.625995334474414,1.625995334474414,1.625995334474414,1.625995334474414,0.01,1.009574062512049,1.605995334474414,0.333152790549684
1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,23.63110283,0.102468453,0.145282165,0.223314627,0.287039334,0.296116554,0.288168187,0.282434479,0.351097934,0.243673597,0.099622888,50,50,0.15,0.7159820874631008,0.6859820874631007,0.01,0.01,0.6859820874631007,0.6859820874631007,1.2141432243739598,1.2141432243739598,1.2141432243739598,1.2141432243739598,1.2141432243739598,1.2141432243739598,0.01,0.7159820874631008,1.1941432243739598,0.15782095055224163
1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,38.95434784,0.223717197,0.274893884,0.862836472,0.982428887,0.9696514,0.887919363,0.809993621,0.905025864,0.507816925,0.164475086,50,50,0.15,1.2335694534277513,1.2035694534277512,0.01,0.01,1.2035694534277512,1.2035694534277512,1.8669764881612956,1.8669764881612956,1.8669764881612956,1.8669764881612956,1.8669764881612956,1.8669764881612956,0.01,1.2335694534277513,1.8469764881612956,0.5401624186942068
1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,39.11544052,0.225114595,0.282141644,0.332204092,0.956454461,0.945671069,0.867795977,0.793460629,0.888891001,0.501160478,0.163130713,50,50,0.15,1.220047955621259,1.1900479556212589,0.01,0.01,1.1900479556212589,1.1900479556212589,1.8542148409240395,1.8542148409240395,1.8542148409240395,1.8542148409240395,1.8542148409240395,1.8542148409240395,0.01,1.220047955621259,1.8342148409240395,0.5258810703184782
1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,40.0519318,0.23327964,0.325796954,0.450885048,0.445625712,1.225808034,1.098618515,0.979511827,1.067262612,0.572364533,0.176935847,50,50,0.15,1.1416927887666828,1.1116927887666828,0.01,0.01,1.1116927887666828,1.1116927887666828,1.9783701206804345,1.9783701206804345,1.9783701206804345,1.9783701206804345,1.9783701206804345,1.9783701206804345,0.01,1.1416927887666828,1.9583701206804345,0.24501545685293097
1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,40.29376651,0.235399464,0.337506375,0.483880154,0.509630267,0.355684638,0.953956302,0.863808307,0.957142107,0.529011104,0.168679149,50,50,0.15,1.121527112966736,1.0915271129667359,0.01,0.01,1.0915271129667359,1.0915271129667359,1.9028475660281103,1.9028475660281103,1.9028475660281103,1.9028475660281103,1.9028475660281103,1.9028475660281103,0.01,1.121527112966736,1.8828475660281103,0.28020665990536137
1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,40.51157522,0.237312603,0.348211143,0.514472692,0.570151946,0.461865575,0.288103013,0.77011138,0.866000881,0.491637081,0.161186756,50,50,0.15,1.1033885213307677,1.0733885213307677,0.01,0.01,1.0733885213307677,1.0733885213307677,1.8332941449937212,1.8332941449937212,1.8332941449937212,1.8332941449937212,1.8332941449937212,1.8332941449937212,0.01,1.1033885213307677,1.8132941449937212,0.3134828976678141
