e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.92814553,0.240981824,0.369112823,0.575383123,0.693960413,0.698693477,0.655901142,0.615137418,0.710718556,0.424314824,0.146704067,50,50,0.15,1.1147222525959282,1.0847222525959281,0.01,0.01,1.0847222525959281,1.0847222525959281,1.6977992846381056,1.6977992846381056,1.6977992846381056,1.6977992846381056,1.6977992846381056,1.6977992846381056,0.23846702400383268,1.1147222525959282,1.2208652366304402,0.4716452205537507
0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60.0972178,0.154967522,0.229114052,0.357388925,0.449837795,0.460303414,0.441949847,0.42575592,0.511352644,0.329406889,0.123711069,50,50,0.15,0.9247678824948329,0.8947678824948329,0.01,0.01,0.8947678824948329,0.8947678824948329,1.4690058813929534,1.4690058813929534,1.4690058813929534,1.4690058813929534,1.4690058813929534,1.4690058813929534,0.20076720769902168,0.9247678824948329,1.06747146599491,0.3205298835967123
1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.42336722,0.27227538,0.173157307,0.26801985,0.342409831,0.352420142,0.341527628,0.332917319,0.408648445,0.275647145,0.109036902,50,50,0.15,0.8145044865061111,0.784504486506111,0.01,0.01,0.784504486506111,0.784504486506111,1.3170385967384506,1.3170385967384506,1.3170385967384506,1.3170385967384506,1.3170385967384506,1.3170385967384506,0.17675893515153218,0.8145044865061111,0.9635207264353862,0.2519703762737715
1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.60703742,0.246990036,0.378870628,0.590220129,0.709716004,0.713773702,0.669101707,0.62649151,0.722309906,0.429517493,0.147872469,50,50,0.15,1.1252001860212628,1.0952001860212628,0.01,0.01,1.0952001860212628,1.0952001860212628,1.7091398282362074,1.7091398282362074,1.7091398282362074,1.7091398282362074,1.7091398282362074,1.7091398282362074,0.24038524880680268,1.1252001860212628,1.228369330622602,0.4812605438063182
1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.50808719,0.328702397,0.510447153,0.785761039,0.90835005,0.901054026,0.830155837,0.762360696,0.85837533,0.488443189,0.160529299,50,50,0.15,1.245961235199459,1.2159612351994589,0.01,0.01,1.2159612351994589,1.2159612351994589,1.830315099280598,1.830315099280598,1.830315099280598,1.830315099280598,1.830315099280598,1.830315099280598,0.2611791663019726,1.245961235199459,1.307956766676653,0.6016073711183196
1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.39364003,0.262964705,0.50531748,0.33732597,0.426104819,0.436628786,0.420115798,0.405803795,0.489594077,0.318335351,0.120797606,50,50,0.15,0.9023768974808462,0.8723768974808461,0.01,0.01,0.8723768974808461,0.8723768974808461,1.4392180388903608,1.4392180388903608,1.4392180388903608,1.4392180388903608,1.4392180388903608,1.4392180388903608,0.19599717158222874,0.9023768974808462,1.0472236957259033,0.30553575607133143
1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.31940814,0.262296381,0.500880351,0.994957718,0.432735331,0.443252136,0.42623558,0.411408812,0.495723009,0.321470205,0.121627973,50,50,0.15,0.9087295984755958,0.8787295984755957,0.01,0.01,0.8787295984755957,0.8787295984755957,1.447726886416355,1.447726886416355,1.447726886416355,1.447726886416355,1.447726886416355,1.447726886416355,0.1973565152280894,0.9087295984755958,1.0530138559601763,0.3097323105348364
1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.05245899,0.250950849,0.428464466,0.756790631,1.087795609,0.336693945,0.326689123,0.318960932,0.392867362,0.267024141,0.10655218,50,50,0.15,1.017538483555851,0.9875384835558509,0.01,0.01,0.9875384835558509,0.9875384835558509,1.290817128178832,1.290817128178832,1.290817128178832,1.290817128178832,1.290817128178832,1.290817128178832,0.17269796423021389,1.017538483555851,0.9454211997184043,0.6842598389328698
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.84796271,0.249130578,0.417338972,0.721836782,1.00906723,1.433131581,0.372768238,0.362096485,0.44134131,0.293187645,0.113974841,50,50,0.15,1.0351703850945604,1.0051703850945604,0.01,0.01,1.0051703850945604,1.0051703850945604,1.3687216458894018,1.3687216458894018,1.3687216458894018,1.3687216458894018,1.3687216458894018,1.3687216458894018,0.18483310605294667,1.0351703850945604,0.9990554337835086,0.6416191242997189
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.64374291,0.247315872,0.406377836,0.687826866,0.933749475,1.238984693,1.639959487,0.40941411,0.493543346,0.320356817,0.121333553,50,50,0.15,1.0527980021654308,1.0227980021654308,0.01,0.01,1.0227980021654308,1.0227980021654308,1.444711676324992,1.444711676324992,1.444711676324992,1.444711676324992,1.444711676324992,1.444711676324992,0.19687452275153572,1.0527980021654308,1.0509626308219207,0.6008843280058696
