e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3273450858709872,1.9609482908760847,0.10193595205581267,0.2627663459993723,1.585893832460936,0.02078166867820918,2.1095976506473177,3.2630585808204997,3.6622397945876535,1.61351609275886,0.08866328245115122,0.5176001519711604,0.022409166138411672,3.5712020008745817,0.8133460030969264,0.8133460030969268,2.7578559977776544,2.757855997777655,1.5192334715539324,1.519233471553932,0.10142644567600928,1.1371960805477137,1.1371960805477133,1.137196080547714,1.1371960805477137,0.04851535132647611,0.05291109434953318,0.05291109434953318,0.05291109434953316,0.05291109434953323,0.07089700518042498,-0.017985910830891787
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.334436841722193,4.196358629558968,0.10838701937115941,0.43783565643729433,2.203688086789454,0.023660319988860208,3.660144060524309,7.30487333692229,4.730088366349031,3.1226998294719235,0.09731788260125293,0.7619602055711007,0.026387856421805654,3.944259017315715,0.8424103513871227,0.8424103513871228,3.101848665928593,3.1018486659285927,1.6069414820363792,1.606941482036378,0.1371220776376209,1.3577851062545938,1.3577851062545918,1.3577851062545936,1.3577851062545938,0.0679828655347157,0.06913921210290522,0.06913921210290522,0.06913921210290519,0.06913921210290526,0.08672477349007532,-0.01758556138717012
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3156699112398311,1.9380007639651822,0.10184015706227215,0.2606534192445438,1.5778263737922618,0.020739253432106718,2.0915829167729636,4.895475695413517,3.647804415901833,1.597007309077346,0.08853533691394119,0.514515579292108,0.02235053390041708,3.5828570313770327,0.8306167087699967,0.8306167087699966,2.7522403226070358,2.7522403226070358,1.5175494477609173,1.5175494477609175,0.10090405401400523,1.1337868208321125,1.133786820832114,1.1337868208321131,1.1337868208321131,0.04823532531968211,0.05266872869432321,0.052668728694323194,0.052668728694323194,0.05266872869432325,0.0706605881793637,-0.017991859485040514
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.1171573685942555,1.560065948384325,0.100101959285548,0.2243517985046359,1.4360289052950845,0.019971311812756187,1.78502167704635,1.4835944282154834,3.391499819911448,1.3205786256549714,0.08621667779416142,0.4608043311677372,0.02128892709798793,3.7820671036228317,1.1351224724475157,1.1351224724475157,2.646944631175316,2.646944631175316,1.4844564063423318,1.4844564063423316,0.09147990788977466,1.0710083169432092,1.071008316943211,1.0710083169432094,1.07100831694321,0.04321599825962143,0.04826390963015321,0.04826390963015322,0.04826390963015322,0.04826390963015311,0.06636372598230116,-0.01809981635214794
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.6863644163826355,1.6903685637021628,0.10459852543932177,0.3266860088463242,1.8219100223361062,0.021964456114585387,2.6629785531112393,2.776275034252325,4.078344603542474,2.1333786215438644,0.09222615665630357,0.6091249595314505,0.024044070119449694,3.711799802484867,0.8045497145509721,0.8045497145509719,2.9072500879338956,2.9072500879338943,1.5610280365228675,1.561028036522867,0.11605264245496213,1.2301694089560662,1.230169408956066,1.230169408956065,1.2301694089560657,0.056421409618535416,0.05963123283642681,0.05963123283642679,0.05963123283642681,0.059631232836426705,0.07745184686509729,-0.01782061402867047
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.567626652744728,1.770039804393604,0.1037734877772696,0.30575992000336455,1.7462301936921252,0.021597151460276336,2.4800681741720814,2.9194780091043895,3.9461608547523133,1.3632389736877015,0.09112076688501979,0.5795136381830387,0.023536386065540725,3.669670380994211,0.8074208912729064,0.8074208912729065,2.8622494897213056,2.862249489721305,1.5490465705242984,1.549046570524299,0.11150024015709897,1.201702679039907,1.2017026790399061,1.201702679039907,1.2017026790399068,0.05394798415373767,0.057552256003361356,0.057552256003361335,0.057552256003361404,0.05755225600336127,0.07542408080514683,-0.017871824801785424
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3043105371225243,1.9455970756568728,0.10174631668971156,0.2585953922226933,1.5699501656177155,0.020697713026610054,2.295413337328236,3.235410912747456,3.6336966472838035,1.5927507165303636,0.088410018236465,0.5115070462940413,0.022293110710159776,3.578993480933679,0.8129128452102298,0.8129128452102299,2.766080635723449,2.766080635723448,1.5352457072057701,1.5352457072057695,0.10039260949911487,1.1304423190185648,1.1304423190185646,1.1304423190185646,1.1304423190185644,0.04796134075808247,0.05243126874103238,0.052431268741032384,0.05243126874103235,0.05243126874103248,0.07042895560693598,-0.01799768686590358
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7460815784143142,1.5209901985376049,0.09613310598238792,0.15428365587656373,1.1404482609619944,0.018229801375208923,1.0489982572997418,2.4722874791118703,2.838845037586884,1.0620995883177142,0.08094316203907195,0.3521652692764269,0.01888105023011197,3.8034770422114916,0.7974413661468295,0.7974413661468295,3.006035676064663,3.006035676064664,2.0162079844775986,2.0162079844775986,0.0704225578516976,0.9194051337353674,0.9194051337353665,0.9194051337353675,0.919405133735367,0.032266951417441264,0.03815560643425628,0.038155606434256244,0.038155606434256306,0.03815560643425633,0.056502055173387994,-0.01834644873913173
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.320918097743906,1.956679083847529,0.10286508068373983,0.28390667203780146,1.5814562864134454,0.021193562512388686,2.0996810229889933,3.255369386579388,3.6543014083198044,1.6077298249898375,0.08990511186865605,0.5159030940477694,0.022978528352249436,3.573366645756706,0.8132262283909724,0.8132262283909724,2.7601404173657333,2.7601404173657325,1.5183095744154353,1.5183095744154367,0.10650799072301376,1.135322852227283,1.135322852227282,1.1353228522272834,1.135322852227283,0.05124827480419739,0.05525971591881633,0.0552597159188163,0.055259715918816336,0.05525971591881641,0.07318793552708312,-0.01792821960826677
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.157061467265311,1.843990030168148,0.1004691235210264,0.23170832448702378,1.837600970241808,0.02013326065274987,1.8466889031111033,3.0524999886168813,4.105614390866571,1.4581444048258019,0.08670599478725254,0.6152942951175375,0.021512814419263903,3.6311179544537064,0.8098626152837718,0.8098626152837723,2.821255339169934,2.8212553391699355,1.49186853419846,1.49186853419846,0.09346154625279154,1.2359252587186824,1.2359252587186835,1.235925258718683,1.2359252587186829,0.04426607204697981,0.04919547420581178,0.049195474205811766,0.04919547420581178,0.04919547420581186,0.06727248358478465,-0.01807700937897288
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2766677692804336,1.92698819732388,0.10151528428974821,0.25357784115507803,1.6537197250374238,0.02059548130497273,2.031391866741014,3.2019004557504736,3.783019922329432,1.5677303449887054,0.08810155559440835,0.48434763561721006,0.022151789972436924,3.5884676201620738,0.8123784430951148,0.8123784430951146,2.776089177066959,2.7760891770669573,1.5117349881197246,1.5117349881197237,0.09913468095588285,1.1652195079913523,1.1652195079913517,1.1652195079913517,1.1652195079913525,0.047288199036396,0.0518464819194868,0.05184648191948679,0.05184648191948682,0.051846481919486674,0.0698585160756755,-0.018012034156188655
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.262887366576144,1.9176337452131231,0.10139866565340151,0.2510714705502323,1.436192415945071,0.020543899009701678,2.0101207124498273,3.1850569799875195,3.8173639242955457,1.5552154963147748,0.08794588934914699,0.47547618422363513,0.022080484180211152,3.593242302589506,0.8121058590505236,0.8121058590505236,2.7811364435389834,2.781136443538983,1.5096081089644253,1.5096081089644253,0.09850039087832409,1.1730279436962334,1.1730279436962334,1.1730279436962334,1.1730279436962332,0.046949183082161505,0.05155120779616256,0.05155120779616258,0.0515512077961626,0.05155120779616244,0.06957048429726422,-0.01801927650110161
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.1411473542828907,1.8326260100761578,0.10032384480506047,0.2287782093175457,1.172165985249273,0.020069164099531165,1.8220984163553142,3.032052433755547,2.552277253077454,1.443393605854665,0.08651235349340321,0.40024616982813815,0.021424204233745418,3.637008259370012,0.8095002888024513,0.8095002888024513,2.82750797056756,2.8275079705675616,1.4889642167060368,1.4889642167060384,0.09267684892925336,1.2458669049322684,1.2458669049322684,1.2458669049322681,1.2458669049322688,0.04384990210219236,0.048826946827061096,0.04882694682706106,0.04882694682706107,0.04882694682706113,0.06691298022870308,-0.018086033401641975
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3041422719391522,1.9454844211321738,0.10109522507818236,0.2446315766049686,1.5698332945814149,0.020409749624303853,2.0737943733067397,3.2352080327136417,3.633487200128707,1.5925987487028008,0.08754096359680705,0.5114624259535947,0.02189503810961676,3.5790507389870285,0.812909641032307,0.8129096410323068,2.7661410979547214,2.7661410979547223,1.5158616137330088,1.5158616137330088,0.1198869127416604,1.1303925714800518,1.130392571480053,1.1303925714800522,1.1303925714800522,0.06910428925180218,0.05078262348985826,0.05078262348985831,0.050782623489858236,0.05078262348985819,0.06882074525019337,-0.018038121760335132
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3073193577071074,1.947610228783811,0.10910463094034092,0.24709248017536406,1.5720389891460629,0.023983258114741106,2.0786971476188647,3.2390364381266776,3.63743953445115,1.5954674311870838,0.09828528362510879,0.512304648221898,0.02683414150709679,3.577970468903532,0.8129700413752906,0.8129700413752906,2.7650004275282423,2.765000427528243,1.5163293120382884,1.516329312038288,0.11734025800392209,1.1313308574860326,1.1313308574860315,1.131330857486032,1.131330857486032,0.04640714279748585,0.07093311520643622,0.0709331152064362,0.07093311520643625,0.0709331152064362,0.0884741721507573,-0.01754105694432114
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3261752048119153,1.9601719847550985,0.102349329531078,0.2618429663947709,1.585086709763341,0.020964811324503774,2.1077925962222563,3.261660371419422,3.660796260535473,1.6124632743434963,0.08921558888521564,0.517291414909696,0.02104944115249199,3.571595491662081,0.8133242625538704,0.8133242625538706,2.7582712291082103,2.7582712291082094,1.5190658647523776,1.5190658647523774,0.10234962345753405,1.1368557408982993,1.1368557408982987,1.1368557408982993,1.136855740898299,0.04839313330554021,0.053956490151993865,0.053956490151993906,0.05395649015199388,0.05395649015199384,0.07191673240269394,-0.017960242250700063
