e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3273450858709872,1.9609482908760847,0.10193595205581267,0.2627663459993723,1.585893832460936,0.02078166867820918,2.1095976506473177,3.2630585808204997,3.6622397945876535,1.61351609275886,0.08866328245115122,0.5176001519711604,0.022409166138411672,3.5712020008745817,0.8133460030969264,0.8133460030969268,2.7578559977776544,2.757855997777655,1.5192334715539324,1.519233471553932,0.10142644567600928,1.1371960805477137,1.1371960805477133,1.137196080547714,1.1371960805477137,0.04851535132647611,0.05291109434953318,0.05291109434953318,0.05291109434953316,0.05291109434953323,0.07089700518042498,-0.017985910830891787
5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,5.114812444388187,12.232257363291515,0.11791059884136013,0.8790578557071285,3.522382404238727,0.02799051255787835,7.930524865006046,21.87609829526586,6.850307087711745,7.859716208583791,0.11023219428708375,1.3252704307656669,0.0323713904079619,4.392969208388072,0.8589151480040836,0.8589151480040836,3.5340540603839887,3.5340540603839883,1.6779095226890965,1.6779095226890959,0.19020271365682384,1.6659418240380695,1.66594182403807,1.6659418240380686,1.66594182403807,0.09743783352583907,0.0927648801309846,0.09276488013098462,0.09276488013098465,0.09276488013098463,0.10976030347023659,-0.01699542333925195
1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3025309553298396,1.912269084680377,0.10173155805373771,0.2582727752323064,1.5687138316366935,0.020691180653220755,2.071307799610655,10.661842014641817,3.6314808237442273,1.5784608255803203,0.0883903103486161,0.511035057050752,0.02228408068840353,3.5959842017865595,0.8501324502590133,0.8501324502590131,2.7458517515275456,2.745851751527545,1.5156236725269423,1.515623672526942,0.10031219879884323,1.1299158802017597,1.12991588020176,1.1299158802017608,1.12991588020176,0.04791827986234728,0.05239391893649603,0.05239391893649607,0.052393918936496,0.052393918936496024,0.07039252230637295,-0.01799860336987693
1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8036429977975762,1.014707599612812,0.0968264937180878,0.1653686616679704,1.189627542308474,0.018532859290676346,1.2993949789402117,0.1356988041981821,2.932777305346939,0.9025554668964504,0.08186240331450428,0.36990651166548505,0.019300113273083074,4.0959146627281084,1.668703045303843,1.6687030453038434,2.4272116174242657,2.427211617424265,1.406261386078345,1.406261386078345,0.07404917259136526,0.946901058754555,0.9469010587545553,0.9469010587545548,0.946901058754555,0.03412246358287905,0.039926709008486196,0.03992670900848621,0.0399267090084862,0.03992670900848624,0.058230055937561455,-0.018303346929075245
1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.7838006426623205,1.2056599534733794,0.11049737758489174,0.5124415799976789,2.4450408363511675,0.024611574348922992,4.350866087596275,1.9087535441889047,5.131232887763782,3.8401936622982653,0.10016548429976495,0.8612782976564612,0.027702417908558038,3.9822236900188916,0.7788861214273267,0.7788861214273269,3.203337568591564,3.2033375685915644,1.6272326403529345,1.6272326403529342,0.14892512103624028,1.42717980720239,1.4271798072023893,1.4271798072023891,1.42717980720239,0.0745167903043574,0.07440833073188285,0.07440833073188291,0.07440833073188284,0.07440833073188287,0.09186303026338051,-0.01745469953149766
1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.024141069025928,1.5015610596207862,0.10670489812880878,0.38521036601181624,2.0267383954307414,0.022905470067464805,3.182900038641299,2.437464145736153,4.430912462945173,1.0397804576306204,0.09505389970647381,0.6904344382752555,0.025344648895257553,3.814181497648078,0.7965231329247646,0.7965231329247645,3.0176583647233133,3.017658364723315,1.5882362881095902,1.588236288109591,0.12773993806300132,1.3016821385507205,1.3016821385507213,1.3016821385507205,1.3016821385507207,0.06281456305086858,0.06492537501213282,0.06492537501213287,0.06492537501213282,0.06492537501213284,0.08261528089226795,-0.01768990588013512
1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2759025325827953,1.9264701035841423,0.10150883385377922,0.25343874881828155,1.5501343398389824,0.0205926277986077,2.572819579924459,3.200967552436535,3.598138246318144,1.5670361195980949,0.08809294469994662,0.5039506660758915,0.022147845383590232,3.588731851608027,0.8123634158628577,0.8123634158628577,2.7763684357451686,2.7763684357451694,1.5553120930094373,1.5553120930094304,0.09909958500225897,1.12195675773348,1.1219567577334795,1.1219567577334797,1.1219567577334797,0.04726943376878263,0.05183015123347629,0.051830151233476285,0.0518301512334763,0.051830151233476396,0.06984258597569352,-0.018012434742217247
1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.17538562413351688,0.9056857605666696,0.08639780844351512,0.038554364643057976,0.5119896318941529,0.014028211348859041,0.1597799923422887,1.377882008314583,1.5309024589795104,0.43364595593549865,0.06813028157384293,0.13982953932114156,0.01306879729599755,4.162782250633287,0.7494117383277247,0.7494117383277246,3.4133705123055638,3.4133705123055633,2.9531108889434154,2.9531108889434172,0.022451206106738647,0.4378084172554073,0.43780841725540737,0.43780841725540737,0.4378084172554073,0.009393405000446983,0.013057801106291692,0.013057801106291688,0.013057801106291655,0.013057801106291641,0.03201000404449421,-0.018952202938202472
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3110796019755466,1.9501227735495412,0.10428739687472643,0.3186700289378556,1.5746468290245166,0.021825858023423836,2.0844996887741942,3.2435614041155407,3.642110996371884,1.5988607955108023,0.091809159487612,0.513300717903925,0.02385250367695263,3.5766942096253582,0.813041258953537,0.8130412589535374,2.7636529506718226,2.7636529506718217,1.5168803706030807,1.5168803706030813,0.11433398255046825,1.132438597518273,1.1324385975182731,1.1324385975182727,1.132438597518273,0.05548639583377072,0.058847586716697195,0.05884758671669719,0.058847586716697174,0.05884758671669711,0.07668751181742947,-0.017839925100732273
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8441269047577524,1.6043185338100117,0.09729462628212726,0.17311369652730593,2.5743832253941945,0.01873775167965725,1.36224738399832,2.6217534250018426,5.343314435348215,1.1597298181631512,0.08248351682393784,0.9152811438904946,0.019583423792593625,3.758010487473184,0.8011266768499604,0.8011266768499602,2.9568838106232245,2.9568838106232236,1.41893737156445,1.4189373715644493,0.07651092522906149,1.4614355138297137,1.4614355138297137,1.461435513829713,1.4614355138297133,0.03538970317995968,0.04112122204910175,0.04112122204910178,0.04112122204910169,0.04112122204910183,0.059395472489957,-0.01827425044085525
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2084059425676708,1.8801288219245975,0.10092783316930214,0.24112887864359167,1.7541470407617135,0.020335788176521763,1.9260012762706986,3.117538828843278,3.9600407935417645,1.5054583038716332,0.08731765969526305,0.441113127428833,0.021792793647149235,3.6124676190466376,0.8109855446098225,0.8109855446098223,2.8014820744368145,2.8014820744368136,1.500801013605954,1.5008010136059542,0.09594427498442952,1.2047367858464306,1.2047367858464322,1.2047367858464304,1.2047367858464306,0.045585813893366176,0.05035846109106334,0.05035846109106337,0.05035846109106329,0.05035846109106334,0.0684069792332883,-0.018048518142224957
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.1650671119993097,1.8496771595053572,0.10054164134546673,0.23318047771264372,1.222132198472042,0.020165263639812487,1.8590577910520971,3.0627337488633244,4.082147515325625,1.4655492718117944,0.08680266787022298,0.41458397944343806,0.021557056634804027,3.6281747628847163,0.8100422590137767,0.8100422590137769,2.818132503870939,2.8181325038709395,1.4933045217648615,1.4933045217648622,0.09385353205305959,1.2309744500530173,1.230974450053017,1.2309744500530182,1.2309744500530178,0.04447413770964816,0.04937939434341143,0.04937939434341146,0.049379394343411376,0.04937939434341151,0.06745189935273428,-0.01807250500932284
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8580253785132111,1.6157722769707454,0.09745183950758356,0.17576319463482062,0.6500369622395943,0.01880661259998382,1.383813073060013,2.6423115133600747,1.2254321880830716,1.1733928863331478,0.08269219583440711,0.24680433398647567,0.01967863779244366,3.751816538271761,0.8016034264515068,0.8016034264515066,2.9502131118202537,2.950213111820254,1.4230701983052494,1.4230701983052492,0.07733999531537618,1.4498029181996284,1.4498029181996284,1.4498029181996288,1.4498029181996277,0.03581784067820871,0.04152215463716746,0.04152215463716747,0.04152215463716749,0.041522154637167456,0.059786634164747395,-0.018264479527579924
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.1961406024811951,1.8715674333760375,0.09681020051621553,0.16510294015747357,1.493548125852439,0.018525732235358302,1.9070582264117224,3.102129120668302,3.496074937519729,1.4941936924628818,0.08184079289617548,0.4824750219427842,0.01929025833361272,3.616874776195269,0.810723466201591,0.8107234662015909,2.8061513099936777,2.8061513099936786,1.4987256110741471,1.4987256110741478,0.21027794533412422,1.0971477535854057,1.0971477535854066,1.0971477535854057,1.0971477535854062,0.1703928287495836,0.0398851165845406,0.03988511658454062,0.0398851165845406,0.0398851165845406,0.05818947625375993,-0.01830435966921934
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.228162549907575,1.8938270227197866,0.13951124984482094,0.18785472270770617,1.5164388493521617,0.038169067321246954,1.956509899305787,3.14219660315567,3.537457275755396,1.5235539498670974,0.14012425658503258,0.49114409149187804,0.04643736396597328,3.6054305298814717,0.8113999061384254,0.8113999061384254,2.794030623743046,2.794030623743045,1.504070677155728,1.5040706771557275,0.18267118196978763,1.1072887646175307,1.1072887646175305,1.107288764617531,1.1072887646175307,0.037737882842044136,0.14493329912774347,0.1449332991277434,0.14493329912774344,0.14493329912774347,0.16059413445443044,-0.01566083532668701
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3243866372098148,1.9589844432703674,0.10298260146312699,0.26043311963175203,1.5838522045044194,0.021245725809010185,2.1050329183111307,3.2595214991131165,3.6585880642682946,1.610853303823438,0.09006229670102493,0.5168192556437299,0.01907054359766716,3.5721975351481245,0.8132909717208232,0.8132909717208234,2.7589065634273,2.758906563427302,1.5188091332535627,1.5188091332535634,0.10376256343242794,1.1363348667413091,1.1363348667413096,1.1363348667413096,1.1363348667413093,0.0482060552604697,0.05555650817195828,0.05555650817195822,0.055556508171958285,0.05555650817195818,0.07347743143006648,-0.017920923258108196
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3254177970264118,1.9596691963202564,0.10261731286047032,0.2612456619753938,1.5845640113506874,0.018061632076005234,2.106623954866234,3.2607548005523963,3.6598613373305606,1.611781552546309,0.08957380321352539,0.517091490667871,0.020197129878522697,3.5718503725799877,0.8133101726442106,0.8133101726442109,2.758540199935776,2.7585401999357764,1.5189572181310607,1.5189572181310613,0.10294773551533817,1.1366352462893765,1.136635246289377,1.1366352462893767,1.1366352462893767,0.04831394434078474,0.05463379117455362,0.054633791174553636,0.05463379117455382,0.05463379117455361,0.07257739413140026,-0.017943602956846688
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3261560751995385,1.9601592878239744,0.10235609448156076,0.2618278755038017,1.5850735095717046,0.01908382146516016,2.107763080287174,3.261637502970434,3.6607726508225955,1.6124460573058292,0.07981101940189808,0.5172863658803214,0.02102764871534189,3.5716019278907085,0.8133239068306132,0.8133239068306133,2.758278021060095,2.7582780210600952,1.5190631219973219,1.519063121997321,0.10236472566706697,1.1368501733957073,1.1368501733957073,1.1368501733957075,1.1368501733957075,0.048391133856553636,0.05397359181051327,0.0539735918105133,0.053973591810513276,0.05397359181051351,0.07193341400980899,-0.017959822199295736
