e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_EX_GLCo,v_EX_ETOH,v_EX_GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.19363181,0.270191757,0.554582448,0.282233962,0.359790484,0.369998478,0.358053294,0.348386797,0.426030436,0.285025912,0.111696184,50,50,0.15,-2.0227034116691307,1.4099191208474149,0.0,2.0227034116691307,0.7149595604237073,0.01,0.6488719256227118,0.7149595604237073,0.7149595604237073,1.429919120847415,1.429919120847415,1.429919120847415,1.429919120847415,1.429919120847415,1.429919120847415,0.01,2.0227034116691307,1.4099191208474149,0.0
0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,126.7342425,0.04591006,0.084810227,0.063351454,0.081950234,0.084703017,0.082964556,0.081486753,0.106781461,0.086422639,0.042944198,50,50,0.15,-0.5081842338308282,0.5797623438305697,0.0,0.5081842338308282,0.29988117191528485,0.01,0.09915153095777167,0.29988117191528485,0.29988117191528485,0.5997623438305697,0.5997623438305697,0.5997623438305697,0.5997623438305697,0.5997623438305697,0.5997623438305697,0.01,0.5081842338308282,0.5797623438305697,0.0
1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.43002784,0.327964299,0.068853658,0.054186011,0.070038739,0.072375631,0.070874195,0.069480016,0.091293637,0.074801081,0.03782282,50,50,0.15,-1.821762657584219,0.5119674245395069,0.0,1.821762657584219,0.2659837122697535,0.01,0.7728894726572327,0.2659837122697535,0.2659837122697535,0.531967424539507,0.531967424539507,0.531967424539507,0.531967424539507,0.531967424539507,0.531967424539507,0.01,1.821762657584219,0.5119674245395069,0.0
1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.42589808,0.281409989,0.576957879,0.292541565,0.372325182,0.382646488,0.369904393,0.359433036,0.438373559,0.291612752,0.113537679,50,50,0.15,-1.9809277414632727,1.4303605768376217,0.0,1.9809277414632727,0.725180288418811,0.01,0.6228737265222308,0.725180288418811,0.725180288418811,1.4503605768376218,1.4503605768376218,1.4503605768376218,1.4503605768376218,1.4503605768376218,1.4503605768376218,0.01,1.9809277414632727,1.4303605768376217,0.0
1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,68.14421215,0.503047015,0.998904669,0.496364828,0.608275676,0.616055729,0.582892165,0.551685651,0.645242136,0.394325177,0.139794055,50,50,0.15,-1.3662193034007775,1.7131788223251085,0.0,1.3662193034007775,0.8665894111625543,0.2504167876443666,0.1246065522969283,0.8665894111625543,0.8665894111625543,1.7331788223251086,1.7331788223251086,1.7331788223251086,1.7331788223251086,1.7331788223251086,1.7331788223251086,0.01,1.3662193034007775,1.7131788223251085,0.0
1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.23833304,0.326153186,1.032439632,0.058082152,0.075101501,0.077614684,0.07601234,0.07458056,0.097885408,0.079779807,0.040037495,50,50,0.15,-1.8275685732865237,0.5413992635541398,0.0,1.8275685732865237,0.28069963177707,0.01,0.7684344707547268,0.28069963177707,0.28069963177707,0.5613992635541398,0.5613992635541398,0.5613992635541398,0.5613992635541398,0.5613992635541398,0.5613992635541398,0.01,1.8275685732865237,0.5413992635541398,0.0
1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.1895673,0.316282209,0.93362048,2.604308737,0.105698602,0.109288673,0.107074163,0.105454642,0.13738749,0.10864896,0.052294778,50,50,0.15,-1.8597280908811493,0.7011824272943857,0.0,1.8597280908811493,0.36059121364719293,0.01,0.7445684386169782,0.36059121364719293,0.36059121364719293,0.7211824272943858,0.7211824272943858,0.7211824272943858,0.7211824272943858,0.7211824272943858,0.7211824272943858,0.01,1.8597280908811493,0.7011824272943857,0.0
1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.42032375,0.272247753,0.569038871,1.019978907,1.85890135,0.06680953,0.065415849,0.064066026,0.084277065,0.069446868,0.035405345,50,50,0.15,-2.0149367991203446,0.4796379829603258,0.0,2.0149367991203446,0.2498189914801629,0.41638287839008586,0.674367464625048,0.2498189914801629,0.2498189914801629,0.4996379829603258,0.4996379829603258,0.4996379829603258,0.4996379829603258,0.4996379829603258,0.4996379829603258,0.01,2.0149367991203446,0.4796379829603258,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.38230988,0.271902738,0.566598957,0.98110327,1.775167396,4.731908006,0.075059068,0.073634002,0.096663485,0.078860583,0.039630965,50,50,0.15,-2.0162365893718563,0.5360098885953626,0.0,2.0162365893718563,0.2780049442976813,0.39120594599996283,0.6735128495371062,0.2780049442976813,0.2780049442976813,0.5560098885953626,0.5560098885953626,0.5560098885953626,0.5560098885953626,0.5560098885953626,0.5560098885953626,0.01,2.0162365893718563,0.5360098885953626,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.35154681,0.271623603,0.564629094,0.947194832,1.702781351,4.388931917,11.30321441,0.082337991,0.107875605,0.087233744,0.043295431,50,50,0.15,-2.017289218499364,0.5843777676228099,0.0,2.017289218499364,0.30218888381140496,0.3694574872283435,0.6728214237298078,0.30218888381140496,0.30218888381140496,0.6043777676228099,0.6043777676228099,0.6043777676228099,0.6043777676228099,0.6043777676228099,0.6043777676228099,0.01,2.017289218499364,0.5843777676228099,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,44.28072966,0.270981278,0.56011021,0.857226778,1.51340085,3.575577871,8.461168495,20.39497082,0.139559941,0.110191701,0.052923592,50,50,0.15,-2.0197149880980168,0.7092413341894322,0.0,2.0197149880980168,0.36462066709471613,0.31263359882093383,0.6712303610911835,0.36462066709471613,0.36462066709471613,0.7292413341894323,0.7292413341894323,0.7292413341894323,0.7292413341894323,0.7292413341894323,0.7292413341894323,0.01,2.0197149880980168,0.7092413341894322,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,44.4299845,0.27233545,0.56965996,1.029407138,1.879333795,5.260670298,14.69375321,41.47771136,123.2843221,0.067193615,0.034376602,50,50,0.15,-2.0146066403887626,0.46581557733014295,0.0,2.0146066403887626,0.24290778866507148,0.4225294632961216,0.6745846942137849,0.24290778866507148,0.24290778866507148,0.48581557733014297,0.48581557733014297,0.48581557733014297,0.48581557733014297,0.48581557733014297,0.48581557733014297,0.01,2.0146066403887626,0.46581557733014295,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,51.06033011,0.333934051,1.115678396,0.046369581,0.067909768,0.098680889,0.181892378,0.429569162,1.22915913,3.194687561,0.030013529,50,50,0.15,-1.80282702230715,0.40675621206385865,0.0,1.80282702230715,0.2133781060319293,0.01,0.7897244581376104,0.2133781060319293,0.2133781060319293,0.42675621206385866,0.42675621206385866,0.42675621206385866,0.42675621206385866,0.42675621206385866,0.42675621206385866,0.01,1.80282702230715,0.40675621206385865,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,44.41914466,0.27223705,0.568963095,0.26941154,0.345014855,0.357171682,0.349646502,0.346719517,0.434747025,0.310700901,0.15683528,50,50,0.15,-2.0149771002749635,1.3794393091114585,0.0,2.0149771002749635,0.6997196545557292,0.01,0.6526287228596173,0.6997196545557292,0.6997196545557292,1.3994393091114585,1.3994393091114585,1.3994393091114585,1.3994393091114585,1.3994393091114585,1.3994393091114585,0.01,2.0149771002749635,1.3794393091114585,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,4.236630451,0.038401836,0.069167502,0.054371444,0.070279665,0.072624929,0.071118681,0.06972263,0.091607594,0.075039326,0.03792952,50,50,0.15,-0.4396642444121665,0.5133894584308561,0.0,0.4396642444121665,0.2666947292154281,0.01,0.08148475759836919,0.2666947292154281,0.2666947292154281,0.5333894584308562,0.5333894584308562,0.5333894584308562,0.5333894584308562,0.5333894584308562,0.5333894584308562,0.01,0.4396642444121665,0.5133894584308561,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,45.05629357,0.278034439,0.610821418,0.235728719,0.305577017,0.322397722,0.326435287,0.342261968,0.461053987,0.390681313,0.304684748,50,50,0.15,-1.9933447675823142,1.2921933363139653,0.0,1.9933447675823142,0.6560966681569826,0.01,0.6636240497126658,0.6560966681569826,0.6560966681569826,1.3121933363139653,1.3121933363139653,1.3121933363139653,1.3121933363139653,1.3121933363139653,1.3121933363139653,0.01,1.9933447675823142,1.2921933363139653,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,44.64597446,0.274297803,0.58365432,0.306948371,0.43280676,0.443323449,0.426301423,0.411469063,0.495788822,0.321503797,0.121636848,50,50,0.15,-2.0072426147951865,1.5192947272944783,0.0,2.0072426147951865,0.7696473636472392,0.01,0.6137976255739737,0.7696473636472392,0.7696473636472392,1.5392947272944784,1.5392947272944784,1.5392947272944784,1.5392947272944784,1.5392947272944784,1.5392947272944784,0.01,2.0072426147951865,1.5192947272944783,0.0
