e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_EX_GLCo,v_EX_ETOH,v_EX_GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.19363181,0.270191757,0.554582448,0.282233962,0.359790484,0.369998478,0.358053294,0.348386797,0.426030436,0.285025912,0.111696184,50,50,0.15,-2.0318103187947827,1.4076571289023083,0.2074467507503644,2.0318103187947827,0.8175519398263363,0.01,0.6021291894842232,0.8175519398263363,0.8175519398263363,1.4276571289023083,1.4276571289023083,1.4276571289023083,1.4276571289023083,1.4276571289023083,1.4276571289023083,0.01,2.0318103187947827,1.4076571289023083,0.2074467507503644
0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.25420943,0.146864801,0.300836294,0.167405355,0.216384484,0.223668715,0.218587509,0.215379413,0.272497379,0.197397879,0.08493324,50,50,0.15,-1.2647139098291644,1.101255329247005,0.124762216092097,1.2647139098291644,0.623008772669551,0.01,0.31585256857980665,0.623008772669551,0.623008772669551,1.121255329247005,1.121255329247005,1.121255329247005,1.121255329247005,1.121255329247005,1.121255329247005,0.01,1.2647139098291644,1.101255329247005,0.124762216092097
1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.16288529,0.29739349,0.242678047,0.140969204,0.182505925,0.188738483,0.184708044,0.1822536,0.232654288,0.172589002,0.076463563,50,50,0.15,-1.9324933600750582,1.0002264134334378,0.10522863395535506,1.9324933600750582,0.5627275236943964,0.01,0.6798829181903309,0.5627275236943964,0.5627275236943964,1.0202264134334378,1.0202264134334378,1.0202264134334378,1.0202264134334378,1.0202264134334378,1.0202264134334378,0.01,1.9324933600750582,1.0002264134334378,0.10522863395535506
1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.14234706,0.278819538,0.571800934,0.290161991,0.369436654,0.379734039,0.367178376,0.356895642,0.435543247,0.290107627,0.113118759,50,50,0.15,-1.9994068617906922,1.4234306713920788,0.21300850582445022,1.9994068617906922,0.8282195886082644,0.01,0.5805936365912139,0.8282195886082644,0.8282195886082644,1.4434306713920786,1.4434306713920788,1.4434306713920788,1.4434306713920788,1.4434306713920788,1.4434306713920788,0.01,1.9994068617906922,1.4234306713920788,0.21300850582445022
1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,59.13049755,0.412202687,0.830225464,0.412654845,0.514073294,0.523926837,0.500077572,0.478275053,0.567881272,0.357455772,0.130861321,50,50,0.15,-1.586734725353224,1.616125570057721,0.29640259924819756,1.586734725353224,0.9662640846529593,0.01,0.3052353203501323,0.9662640846529593,0.9662640846529593,1.636125570057721,1.636125570057721,1.636125570057721,1.636125570057721,1.636125570057721,1.636125570057721,0.01,1.586734725353224,1.616125570057721,0.29640259924819756
1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.51637021,0.300669801,0.791219363,0.128996577,0.16708144,0.172804866,0.169193284,0.166991512,0.214053005,0.160649923,0.07222137,50,50,0.15,-1.9210706486995912,0.9488395761529318,0.09633523741944437,1.9210706486995912,0.532587406786188,0.01,0.6892416209567016,0.532587406786188,0.532587406786188,0.9688395761529316,0.9688395761529318,0.9688395761529318,0.9688395761529318,0.9688395761529318,0.9688395761529318,0.01,1.9210706486995912,0.9488395761529318,0.09633523741944437
1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.51158557,0.282193861,0.641886591,0.849154063,0.269203253,0.277886913,0.270754452,0.265781832,0.331819226,0.23262095,0.096235164,50,50,0.15,-1.9869686029946498,1.232947658034662,0.15521627827562426,1.9869686029946498,0.7040819681551432,0.01,0.6364433174197534,0.7040819681551432,0.7040819681551432,1.2529476580346621,1.2529476580346621,1.2529476580346621,1.2529476580346621,1.2529476580346621,1.2529476580346621,0.01,1.9869686029946498,1.232947658034662,0.15521627827562426
1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.16182087,0.26990353,0.55257174,0.58716896,0.963147055,0.207119394,0.202560192,0.199744896,0.253781001,0.185868227,0.081052918,50,50,0.15,-2.0329080776855406,1.0552248364830765,0.555327992410958,2.0329080776855406,0.8152764144470173,0.01,0.6038158316192618,0.8152764144470173,0.8152764144470173,1.0752248364830765,1.0752248364830765,1.0752248364830765,1.0752248364830765,1.0752248364830765,1.0752248364830765,0.01,2.0329080776855406,1.0552248364830765,0.555327992410958
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.15347268,0.269827901,0.552044791,0.51249616,0.814367857,1.36014991,0.234799785,0.231124567,0.291191643,0.208706631,0.088649728,50,50,0.15,-2.0331962870790687,1.1449461389461115,0.46954539774143,2.0331962870790687,0.8172457683437708,0.01,0.6029752593676491,0.8172457683437708,0.8172457683437708,1.1649461389461115,1.1649461389461115,1.1649461389461115,1.1649461389461115,1.1649461389461115,1.1649461389461115,0.01,2.0331962870790687,1.1449461389461115,0.46954539774143
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.15505754,0.269842258,0.552144807,0.443953266,0.678580531,1.035437382,1.624075305,0.262574992,0.328089011,0.230461174,0.095564703,50,50,0.15,-2.0331415684057332,1.2252316577829043,0.391253611290606,2.0331415684057332,0.8182426345367553,0.01,0.6024494669344891,0.8182426345367553,0.8182426345367553,1.2452316577829046,1.2452316577829043,1.2452316577829043,1.2452316577829043,1.2452316577829043,1.2452316577829043,0.01,2.0331415684057332,1.2252316577829043,0.391253611290606
