e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vXRA,e_vYAN,e_vZUL,Ao__,L__,M__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vXRA,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27019175746820273,0.35979048436808486,0.1116961835838191,0.3580532939435152,0.42603043646095695,44.19363180724073,0.5545824479862137,0.3699984777088564,0.285025911502213,0.28223396203157564,0.3483867971738795,2.1389852177482878,0.7745168425338652,0.12158629086069123,0.6214410421768662,0.7745168425338648,0.7745168425338651,1.3475510138216025,1.3475510138216023,1.3475510138216027,1.3475510138216023,1.3475510138216023,1.3475510138216023,0.18988351209249246,2.138985217748288,0.9677839896366174,0.20148267124612754
0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.1468648014291327,0.21638448412880545,0.0849332403276528,0.21858750859785298,0.27249737856377754,73.25420943038237,0.30083629442527077,0.22366871529584367,0.1973978788744413,0.1674053551475017,0.21537941279302256,1.3314256419914587,0.5897583947753752,0.06608916064310971,0.33778904328700515,0.589758394775377,0.5897583947753751,1.058341478438618,1.0583414784386183,1.0583414784386185,1.058341478438619,1.0583414784386187,1.058341478438617,0.14438650855700977,1.331425641995585,0.7695684613245924,0.12117531111213106
1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29739349009168475,0.182505924795921,0.07646356279276159,0.18470804410388425,0.23265428826811932,47.162885285036396,0.242678047359588,0.18873848302465612,0.17258900208416444,0.14096920431114865,0.18225360041014246,2.0344294411286974,0.5325923161656897,0.13382707054125814,0.6840050272108749,0.5325923161656897,0.5325923161656897,0.9629813144456637,0.9629813144456639,0.9629813144456638,0.9629813144456639,0.9629813144456636,0.9629813144456637,0.1299880567476947,2.0344294411286974,0.7030052009502743,0.10220331788571578
1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.278819538425881,0.36943665435685497,0.11311875904015938,0.36717837599906356,0.43554324697011065,45.142347060111454,0.5718009337227126,0.37973403945957485,0.29010762730269024,0.2901619914368368,0.3568956418615075,2.1048725278074603,0.7846620133609128,0.037640637687493934,0.6412849383795262,0.7846620133609129,0.7846620133609126,1.3624395002819867,1.3624395002819873,1.3624395002819865,1.3624395002819876,1.362439500281987,1.362439500281987,0.19230189036827094,2.104872527807459,0.9778357195454453,0.2068845264398388
1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.41220268667829446,0.5140732940202385,0.1308613207473864,0.500077572192657,0.5678812721080043,59.13049755071942,0.8302254643270407,0.5239268372171411,0.35745577237740156,0.4126548451422162,0.4782750527500383,1.6704325646186295,0.9161016479973525,0.1854912090052325,0.28441985380802315,0.9161016479973522,0.9161016479973519,1.5443222513433708,1.5443222513433705,1.5443222513433705,1.5443222513433708,1.5443222513433708,1.544322251343371,0.2224642452705569,1.670432564618631,1.0993937608022568,0.2878810446513336
1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3006698010145366,0.16708143970887582,0.07222137021951969,0.16919328389512814,0.21405300511071132,47.51637021298894,0.7912193632801207,0.17280486638528536,0.16064992337761716,0.1289965770339575,0.1669915124077854,2.022404199352379,0.5040217042200036,0.13530141045654148,0.6915405423334341,0.5040217042199926,0.5040217042202472,0.9144778022035396,0.9144778022035295,0.9144778022035251,0.9144778022035064,0.9144778022035461,0.9144778022036628,0.12277632937318346,2.0224041993430757,0.6689251434573512,0.09356560623697047
1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2821938606867425,0.2692032525852581,0.09623516422667094,0.2707544515376475,0.33181922566665906,45.511585572105275,0.6418865913365436,0.2778869126168422,0.23262094965818114,0.8491540627252576,0.26578183204679506,2.0917781698899294,0.666699173421985,0.12698723730903413,0.6490458795795078,0.6666991734219847,0.6666991734219835,1.1826445253962272,1.1826445253962274,1.1826445253962272,1.1826445253962274,1.182644525396228,1.1826445253962283,0.1635997791853406,2.0917781698900795,0.8554449670255467,0.15075382144774457
1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2699035296054647,0.9631470554435007,0.0810529181223097,0.20256019214821835,0.2537810008007369,44.16182087435016,0.552571739976354,0.2071193937660026,0.18586822706729997,0.5871689602810931,0.19974489635409012,2.1401408824815786,0.77712805797398,0.12145658832245912,0.6207781180925688,0.7771280579739805,0.7771280579739803,1.0148937648996006,1.0148937648996004,1.0148937648996006,1.0148937648996006,1.0148937648996008,1.0148937648996001,0.1377899608079265,2.140140882481578,0.7393138432837474,0.5393623510483604
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2698279010725533,0.8143678570218446,0.08864972845672224,0.2347997852960931,0.2911916426482835,44.15347267885389,0.5520447914411757,1.3601499101758552,0.20870663070098835,0.5124961601453061,0.2311245674878842,2.1404442941558544,0.7778133937394613,0.12142255548264898,0.6206041724668725,0.7778133937394613,0.7778133937394613,1.0995807875466896,1.0995807875466896,1.0995807875466894,1.0995807875466896,1.0995807875466896,1.0995807875466899,0.1507045383764278,2.1404442941558552,0.798171710793834,0.456045999932233
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.26984225839004955,0.6785805310240469,0.09556470328412246,1.6240753051202372,0.32808901121579653,44.15505754073227,0.5521448067582717,1.0354373819598428,0.23046117357480295,0.44395326568329335,0.2625749917540778,2.1403866888880976,0.777683284025483,0.1214290162755223,0.620637194297114,0.7776832840255243,0.777683284025357,1.1753614706776179,1.175361470677519,1.175361470677502,1.1753614706777131,1.1753614706777098,1.1753614706776838,0.1624599955830082,2.140386688897899,0.8504414795116216,0.3800050973734663
