e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27019175746820273,0.35979048436808486,0.1116961835838191,0.3580532939435152,0.42603043646095695,44.19363180724073,0.5545824479862137,0.3699984777088564,0.285025911502213,0.28223396203157564,0.3483867971738795,2.1389852177482878,0.7745168425338652,0.12158629086069123,0.6214410421768662,0.7745168425338648,0.7745168425338651,1.3475510138216025,1.3475510138216023,1.3475510138216027,1.3475510138216023,1.3475510138216023,1.3475510138216023,0.18988351209249246,2.138985217748288,0.9677839896366174,0.20148267124612754
5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3250111533139314,0.4204404256488041,0.12007774048578805,0.4148754927191112,0.4843268463503621,35.73445109508765,0.6628951707656198,0.43096489947433253,0.3156308811160029,0.33256510498942743,0.40099633502978377,2.4763329604883495,0.835026636252995,0.14625501899126914,0.7475256526220421,0.835026636252995,0.8350266362529949,1.4346066341426598,1.4346066341426595,1.4346066341426595,1.4346066341426595,1.4346066341426593,1.4346066341426598,0.20413215882583968,2.476332960488348,1.0263423164909804,0.2354466383633303
1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.25332877613149085,0.5305042281810489,0.13253953970865626,0.5147252185529304,0.5818238699942929,42.319083341821596,0.8596098773261774,0.5400955903486091,0.36422447690209936,0.42702380881030083,0.4913768935283598,2.2084380094635514,0.9291276899994292,0.11399794925917088,0.5826561851024289,0.9291276899994299,0.9291276899994304,1.561173012217471,1.5611730122174712,1.5611730122174712,1.5611730122174705,1.5611730122174696,1.5611730122174683,0.22531721750471562,2.2084380094634217,1.1105385772080376,0.2970823677813874
1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.23095805772474964,0.3153930322447324,0.10463594845813087,0.31562646616613566,0.38099214111979857,39.78647396876433,0.4754324338929023,0.3250044281170566,0.2604650957436092,0.24610035634524433,0.3085148503834269,2.3068525625739076,0.7247898671593722,0.5196556298806867,0.5312035327669241,0.7247898671593723,0.7247898671593728,1.2729596362616948,1.2729596362616948,1.2729596362616944,1.2729596362616946,1.2729596362616948,1.272959636261695,0.17788111237882248,2.306852562573908,0.9171974115040497,0.17662009805705017
1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.10826238023431647,0.168143510806345,0.07252201738876524,0.17026314937106107,0.21534289805897375,24.451684410255538,0.21849660306243032,0.17390249613344755,0.16148561674703904,0.12981985091719891,0.168045660467209,3.044798953650224,0.5060461371555025,0.04871807110544241,1.2450173726946394,0.5060461371555024,0.5060461371555023,0.9179319082594517,0.9179319082594518,0.9179319082594514,0.9179319082594519,0.9179319082594518,0.9179319082594516,0.1232874295609009,3.044798953650223,0.6713570491376498,0.0941603660515532
1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2372261625424304,0.7506921892081464,0.15078191882727354,0.7031231918498472,0.7518571895403047,40.5017431003363,0.3477246405862317,0.7528319559463704,0.44264270690563534,0.6292624405520789,0.6555946175430658,2.2785028825321096,1.0805107616928362,0.10675177314409368,0.5456201738475899,1.080510761692836,1.080510761692836,1.7406338974291102,1.7406338974291096,1.7406338974291102,1.7406338974291102,1.7406338974291107,1.7406338974291107,0.256329262006365,2.27850288253211,1.2279753734163803,0.42038762595656204
1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2669804914185411,0.3880678333624127,0.1157659582751187,0.384708975078016,0.4536534686319981,43.838774576610405,0.5323982928622062,0.3984962981422178,0.29968550150514117,0.13268423462161993,0.37317709987043113,2.151921031002442,0.8036695493388094,0.12014122113834348,0.6140551302626445,0.8036695493388099,0.8036695493388097,1.3900211119946682,1.3900211119946686,1.3900211119946686,1.390021111994668,1.3900211119946684,1.3900211119946682,0.19680212906770178,2.1519210310024426,0.9964168538592647,0.21731798668295113
1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27062956303840835,0.16244334991531456,0.12158913744237466,0.4259475516415717,0.49543508553264504,44.24193648998355,0.5576440825828314,0.44294019243068267,0.3213232242764757,0.18207777102824624,0.411145234523911,2.137231832752636,0.7705525394086743,0.12178330336728375,0.6224479949883391,0.7705525394086743,0.7705525394086742,1.450136802864772,1.4501368028647723,1.4501368028647725,1.4501368028647728,1.4501368028647725,1.4501368028647723,0.20670153365203692,2.1372318327526365,1.036733735560699,0.09096827595257616
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2704381294790944,0.2397102674985922,0.11772532970331691,0.3981626583319576,0.46740832870696936,44.22081711291219,0.556304253290443,0.1496336228531903,0.30687793203462765,0.2212637527322715,0.3856145612667207,2.137998213336864,0.7722856594674382,0.12169715826559248,0.6220076978019171,0.7722856594674383,0.7722856594674381,1.4103335691356647,1.4103335691356653,1.4103335691356649,1.410333569135665,1.4103335691356649,1.4103335691356647,0.20013306049563873,2.1379982133368647,1.0100674481443872,0.13423774979921166
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27032616108680685,0.2905681879204605,0.1151753138663329,0.13888928981448515,0.44956604084151675,44.20846293654823,0.5555213932388519,0.24113811143171113,0.2975346709675104,0.24707955850274663,0.36949301739029394,2.1384466804402162,0.7732995669949401,0.12164677248906308,0.6217501704996558,0.7732995669967295,0.7732995669966393,1.383880948758596,1.3838809487592578,1.3838809487600023,1.3838809487608221,1.3838809487606352,1.3838809487597517,0.19579803357276593,2.1384466805060023,0.9922848816137639,0.16271818523545792
