e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vXRA,e_vYAN,e_vZUL,Ao__,L__,M__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vXRA,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27019175746820273,0.35979048436808486,0.1116961835838191,0.3580532939435152,0.42603043646095695,44.19363180724073,0.5545824479862137,0.3699984777088564,0.285025911502213,0.28223396203157564,0.3483867971738795,2.1389852177482878,0.7745168425338652,0.12158629086069123,0.6214410421768662,0.7745168425338648,0.7745168425338651,1.3475510138216025,1.3475510138216023,1.3475510138216027,1.3475510138216023,1.3475510138216023,1.3475510138216023,0.18988351209249246,2.138985217748288,0.9677839896366174,0.20148267124612754
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.32894731583376585,0.42473944210729075,0.12062497988006152,0.418853676777951,0.48832708868823876,35.192209455797894,0.6705754911362146,0.43526400345462546,0.31768569291827475,0.336177419527544,0.40464659558072136,2.500228773048253,0.8390448280877283,0.14802629212519464,0.7565788264176614,0.8390448280877278,0.8390448280877284,1.4402355685953734,1.4402355685953734,1.4402355685953734,1.4402355685953732,1.4402355685953734,1.4402355685953732,0.20506246579610457,2.5002287730482444,1.030110637003164,0.23785408758008283
1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2517617238235865,0.5493426682706756,0.13439689899490373,0.5314115209277745,0.5975668540726659,42.14344400289164,0.8933145389171867,0.5585811730620338,0.37179989908093153,0.44361732666937254,0.5062394683082133,2.2150895295930035,0.9436928242838892,0.11329277572061394,0.5790519647942489,0.9436928242838903,0.9436928242838902,1.5797537543362026,1.5797537543362021,1.5797537543362021,1.5797537543362026,1.5797537543362021,1.5797537543362021,0.22847472829133633,2.215089529593002,1.1228042977535295,0.30763189423157833
1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.21593798636828546,0.298140107867123,0.10163730747554663,0.29895156584612903,0.3629103983923956,38.05300437809788,0.4447500425518607,0.30744015874591857,0.2503577302621076,0.23220971077967745,0.2927026898514593,2.3774585152363734,0.7039391208821629,0.6802046570600991,0.4966573686470565,0.7039391208821628,0.7039391208821628,1.2409197813587363,1.2409197813587367,1.2409197813587363,1.2409197813587367,1.2409197813587365,1.2409197813587365,0.17278342270842925,2.3774585152363747,0.8953529359418779,0.1669584604055889
1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.08568637044964574,0.13852459731484298,0.0636163483067714,0.14035261279850417,0.17888361231198424,21.17059010458194,0.1699097491779208,0.14327000732482806,0.1373892013414132,0.10691348388252389,0.13849048759228008,3.2437047403238974,0.446044745142965,0.03855886670234058,1.3795505642392962,0.4460447451429651,0.44604474514296505,0.8145157157896178,0.814515715789618,0.8145157157896179,0.8145157157896178,0.8145157157896178,0.8145157157896178,0.10814779212151138,3.243704740323897,0.5982201315465951,0.07757377449631207
1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.23272247520496692,0.8231346466046692,0.155518828545559,0.7622252070615932,0.8021273929158188,39.988281765388066,0.3227454852872962,0.8213319062381567,0.4645420973566115,0.6999189003546725,0.7056278184545501,2.298808526879995,1.1235600270949269,0.10472511384223511,0.5352616929714239,1.123560027094927,1.1235600270949258,1.7861646520912395,1.7861646520912393,1.786164652091239,1.7861646520912398,1.7861646520912395,1.7861646520912398,0.2643820085274503,2.2988085268800154,1.2574006350363387,0.4609554020986148
1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.26676854881836753,0.38999968689806747,0.11603320823851558,0.38651962284111874,0.4555118237996531,43.815320002188585,0.530950847133465,0.4004385879889759,0.3006613151352858,0.12283972610924189,0.3748538765355307,2.152779463531941,0.8055982919991848,0.1200458469682654,0.6135676622822452,0.8055982919991852,0.8055982919991852,1.3927967593354527,1.3927967593354527,1.3927967593354522,1.3927967593354524,1.3927967593354516,1.3927967593354522,0.19725645400547648,2.1527794635319406,0.9982838513244991,0.2183998246629178
1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2706656572282662,0.14893624655605034,0.1222632551890468,0.43097262435961103,0.5004508151620672,44.24591810144822,0.5578968963413448,0.4483855566856941,0.32387964063364233,0.17523334335529223,0.4157405762687185,2.1370873861955055,0.7702258171927604,0.12179954575271978,0.6225310116250122,0.7702258171927608,0.7702258171927607,1.4570473363141323,1.4570473363141325,1.4570473363141332,1.4570473363141332,1.457047336314133,1.4570473363141325,0.20784753382137955,2.137087386195505,1.0413522686713739,0.0834042980713882
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2704564208349032,0.2318541987428254,0.1181187573020696,0.40091459526898593,0.4702068357378893,44.22283520267111,0.5564321986731072,0.13573065450986302,0.30833281997077655,0.21727735228399214,0.38815253138042377,2.137924966066682,0.7721200408513268,0.12170538937570644,0.6220497679202772,0.7721200408513277,0.772120040851332,1.4144017304066823,1.4144017304066743,1.4144017304066707,1.4144017304066732,1.4144017304066798,1.414401730406687,0.20080188741351832,2.1379249660679176,1.0127979555796482,0.12983835129598223
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2703353557112055,0.28619215516899016,0.11539493538487793,0.12560199037308836,0.45108272594092375,44.2094774815571,0.5555856579763975,0.23316105139340063,0.2983334912679279,0.24485772966066416,0.3708593997941566,2.138409847244846,0.773216300903259,0.12165091007004247,0.6217713181357726,0.7732163009032589,0.773216300903259,1.3861649949118833,1.3861649949118828,1.3861649949118828,1.3861649949118835,1.386164994911883,1.3861649949118833,0.19617139015429247,2.138409847244847,0.9938222146032983,0.1602676068946345
