e_vPGI,e_vPFK,e_vFBA,e_vTPI,e_vGDH,e_vPGK,e_vGPM,e_vENO,e_vPYK,e_vZWF,e_vPGL,e_vGND,e_vRPE,e_vRPI,e_vX5P_GAP_TKT,e_vF6P_E4P_TKT,e_vS7P_R5P_TKT,e_vF6P_GAP_TAL,e_vS7P_E4P_TAL,e_vFBP,e_vPPC,e_vPCK,e_vPPS,e_vMAD,e_vPDH,e_vGLT,e_vACN_1,e_vACN_2,e_vICD,e_vLPD,e_vSK,e_vSDH,e_vFUMA,e_vMQO,e_vMDH,e_vACEA,e_vACEB,e_vACEK_1,e_vACEK_2,e_vEDD,e_vEDA,e_vNADH_req,e_vPNT_req,e_vADK,e_vATP_syn,e_vCYA,e_vDOS,e_vACK,e_vACS,e_vPTA,e_vPTS_0,e_vPTS_1,e_vPTS_2,e_vPTS_3,e_vPTS_4,e_vGLC_feed,e_vCYTBO,e_vSQR,e_vNDHII,e_vGROWTH,e_vATP_MAINTENANCE,e_vXCH_GLC,e_vPIT,e_vXCH_P,e_vXCH_ACE1,e_v_ACE_OUT,e_vXCH_ACE2,e_vGL6P_HYDROLYSIS,COA,HCO3,MG,ASP,CYS,MN,Hin,H2O,O2,Px,MgADP,MgATP,MgFDP,P,Hout,ADP,Q,NAD,PYR,GAP,NADP,F6P,ACCOA,PEP,PGN,MAL,SUC,OAA,ACEx,tkt,RU5P,G6P,AMP,ICIT,DAP,eiia,GLCx,ACEx_0,Pp,PGA3,ei,icd,S7P,ACO,GL6P,SUCCOA,FAD,E4P,PGA2,KDPG,ACEp,FUM,eiicb,X5P,ACP,BPG,GLCp,GLX,R5P,hprP,talC3,CIT,CAMP,AKG,FDP,ATP,FADH2,eiP,icdP,eiiaP,hpr,QH2,NADH,NADPH,tal,tktC2,eiicbP,v_vPGI,v_vPFK,v_vFBA,v_vTPI,v_vGDH,v_vPGK,v_vGPM,v_vENO,v_vPYK,v_vZWF,v_vPGL,v_vGND,v_vRPE,v_vRPI,v_vX5P_GAP_TKT,v_vF6P_E4P_TKT,v_vS7P_R5P_TKT,v_vF6P_GAP_TAL,v_vS7P_E4P_TAL,v_vFBP,v_vPPC,v_vPCK,v_vPPS,v_vMAD,v_vPDH,v_vGLT,v_vACN_1,v_vACN_2,v_vICD,v_vLPD,v_vSK,v_vSDH,v_vFUMA,v_vMQO,v_vMDH,v_vACEA,v_vACEB,v_vACEK_1,v_vACEK_2,v_vEDD,v_vEDA,v_vNADH_req,v_vPNT_req,v_vADK,v_vATP_syn,v_vCYA,v_vDOS,v_vACK,v_vACS,v_vPTA,v_vPTS_0,v_vPTS_1,v_vPTS_2,v_vPTS_3,v_vPTS_4,v_vGLC_feed,v_vCYTBO,v_vSQR,v_vNDHII,v_vGROWTH,v_vATP_MAINTENANCE,v_vXCH_GLC,v_vPIT,v_vXCH_P,v_vXCH_ACE1,v_v_ACE_OUT,v_vXCH_ACE2,v_vGL6P_HYDROLYSIS
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.26268324918339003,2.371207944032333,0.041381542991372394,9.763896875763553,5.374484667664398e-05,0.5983162634974992,0.3261172083622923,1.4115435170883301,0.23689148097895488,0.1171831395854358,0.167837128955288,0.2617659425083847,0.15474314315360657,0.9970385222737345,0.13159949249977826,1.032154262862227,0.21605563431929517,0.12783951413198066,0.00018670762722727694,0.013830802135498935,0.34182599357768234,0.8611279246050149,0.18625346481459398,0.10578276478764853,0.43709418088917323,0.014201856635865396,0.027104987954202023,0.00018650038027038677,9.982852763881247,0.6962743210098545,0.0003340132383231233,0.0005427442399583227,0.14198465176059,0.03214990466750521,0.003261644724236533,0.041087920181473316,0.25391407405194233,0.13129987900300452,0.3782971853114062,0.08681766459928875,0.00018660400374775812,0.21311521691577312,4.719096753954535e-05,0.5060171316744583,0.014390859793966844,0.06541036243536807,0.004033369731524859,0.008810409915947963,0.1068415025745853,0.005250811801292281,0.057219049897139114,0.0895307599274528,0.9231308429578626,0.5978711759276062,0.281808307771246,2.572199591475523,0.7460859260248907,0.0063811625346334895,0.0514572562817536,0.480568543040543,0.00019121180811813854,0.6738827912891867,0.15845648360788567,0.0891628706721995,0.002780950068016687,0.05616919778302587,0.0003426213939086061,0.16830102039702344,0.18424019579024778,0.18412476698660918,0.18412476698661004,0.3882543465685519,0.3882543465685567,0.3649984899161502,0.36499848991614875,0.15811341733021367,0.05850645963649276,0.05850642842582484,0.04214765313935798,0.016924615543545813,0.025223037595812237,0.01692461554354579,0.005655091939175145,0.01126952360437043,0.011269523604371284,0.011269523604370581,0.00011542880363836566,0.07942296786569132,0.11058670263954806,1.505772796360609e-05,0.02216693820753996,0.3825618244246802,0.2263539114996193,0.22635391149961964,0.22635391149961864,0.1284380458828473,0.11164979433495899,0.11164979433495176,0.20956565995173101,0.209565659951732,2.796439319680472,2.511124732319511,0.09791586561677197,0.09791586561677197,0.0017079410667547432,0.0017079410667547434,0.0163588064971348,0.016358806497134806,0.3776398062751692,-0.050776251161754736,0.02598220803790109,1.7672327050156744,0.00764123610199457,0.00764123610199457,0.01832695040405572,0.018325914207942936,0.018326950404055718,0.22999999999999954,0.22999999999999943,0.2300000000000093,0.22999999999999993,0.22999999999999998,0.22999999999999998,0.7019452171400309,0.20956565995173063,0.531370380692198,2.752172384899722e-05,1.255445206895896,0.22999999999999993,0.05719014215821559,0.05719014215821846,1.0361961127822722e-06,1.036196112782269e-06,1.0361961127821257e-06,3.121066783855311e-08
0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.25680211953831755,2.3856022722010577,0.040813682904726964,9.960837955029316,5.3849804353019864e-05,0.5849207556936212,0.3228835577066116,1.4090763824689763,0.24021519632431473,0.11644291784690157,0.1648652586533381,0.24515051278495117,0.15681736106453506,0.9106003481476149,0.14686905982746593,1.0323077036221253,0.21971833115039416,0.11751473759783461,0.00018773059473179343,0.014096507566723076,0.33634417543637324,1.0277031583794862,0.17900071568001802,0.10762399303203966,0.4342844191569504,0.01431408250934683,0.027105552150010568,0.00018752221223024474,9.983069798978418,0.6361713719798024,0.00035902843889761715,0.0005392047189091062,0.135763525889857,0.03271312919636955,0.003649515784451676,0.042148332432336066,0.2503192843701302,0.12671691046045136,0.34553666135527006,0.09095009834102986,0.00018762640347993356,0.2131971499586458,4.723066231965165e-05,0.49659310125235,0.014924330186286886,0.06152999464218933,0.004033931337988174,0.009322459126412237,0.10477263836942675,0.005249236227506838,0.05706315478178056,0.09111013309747323,0.9281646595312947,0.5862553438959428,0.2779411805811906,2.5878140318405447,0.7496807157067028,0.006356147334058996,0.051460795802802814,0.4804563171670615,0.0001927873819035815,0.6771164419448674,0.16092361822723955,0.09213474097414939,0.002936845183375239,0.055903492351801726,0.0003425816991284998,0.16267029004326305,0.18158866418444825,0.1814699910105356,0.1814699910105395,0.3859272012152737,0.38592720121525637,0.362965863580171,0.3629658635801718,0.1614332411540366,0.06417762100327917,0.06417758459799823,0.046378409294557374,0.019886628192602895,0.02649178110195485,0.019886628192602486,0.00717164967170914,0.012714978520893675,0.012714978520894534,0.012714978520893445,0.0001186731739137641,0.08103845286907824,0.1174525859780906,1.4986390397443533e-05,0.021521366759924027,0.387234571038441,0.22772468008897884,0.22772468008897842,0.22772468008897953,0.12576862759416546,0.10919298740787937,0.10919298740779612,0.21114903990269204,0.21114903990269115,2.798823773676707,2.507240048039126,0.10195605249481257,0.1019560524948128,0.0017080526333941926,0.0017080526333941933,0.01779921170872177,0.017799211708721768,0.3814295704481751,-0.03999941596758732,0.02612820608947389,1.7883776330924457,0.007683005170297663,0.007683005170297665,0.01843125640219013,0.018430214528778997,0.018431256402190146,0.22999999999999998,0.22999999999999987,0.2300000000000022,0.22999999999999998,0.23,0.22999999999999998,0.7105322649916256,0.21114903990269193,0.5369021939948005,2.717318063325694e-05,1.281357209537545,0.22999999999999998,0.05646586935590727,0.05646586935590899,1.0418734111512574e-06,1.0418734111512398e-06,1.0418734111512665e-06,3.640528106915858e-08
1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.2731618657254962,2.34520925725441,0.03981579000450233,9.477735789960343,5.357639023912371e-05,0.62218351318162,0.3296219618152139,1.414458746162761,0.24047984402619518,0.1151302332350278,0.16892649921551103,0.3439572530327894,0.15281978849761166,0.7054025410920733,0.16083319216946063,0.9384446947643137,0.2050583707528306,0.10008877910948177,0.0001875769877255347,0.011699067334086415,0.4219755856245623,1.1048136633862529,0.20020898566244857,0.07633429421368197,0.42932587780850223,0.014627830807897452,0.027107131179818417,0.0001873687757354098,9.982621337110315,0.49391477450901633,0.0004279592004287131,0.0005492377851974456,0.2157371102115165,0.023293775366823803,0.004005950329676334,0.03819867463513319,0.25911837370709045,0.14164248249376066,0.26794292187887786,0.09358525017990751,0.00018747288172938853,0.193789702830848,4.734169842524874e-05,0.6225875904832094,0.013717410380335695,0.04422093720266892,0.004035503120926711,0.010240515913993142,0.13229057678950176,0.005244832537770368,0.05790430398398187,0.06515061063277369,0.9135104962906426,0.5040503016481883,0.2711455299306609,2.543997167610768,0.7408816263697425,0.0062872165725279,0.05145076273651448,0.4801425688685109,0.00019719107164005174,0.6703780378362652,0.1555412545334549,0.08807350041197645,0.0020956959811739284,0.058300932584438386,0.0003424706630229027,0.15598677182247483,0.17809358013896565,0.17799902326199743,0.17799902326200107,0.3817792416936573,0.3817792416937966,0.35820933166679936,0.35820933166679925,0.1604941027153782,0.0707775955584507,0.07077755411481797,0.051679051488230765,0.023127986825404862,0.02855106466282808,0.02312798682541823,0.00871886817866599,0.014409118646510356,0.0144091186466294,0.014409118646721166,9.455687695905986e-05,0.07549239858712956,0.11593415820128503,1.5773135983080027e-05,0.022976274047980208,0.38789583887740936,0.22021129238323844,0.220211292383236,0.22021129238323606,0.11160597559268917,0.09459101095791746,0.09459101096347204,0.20319632774846555,0.20319632774846583,2.7310811854015338,2.442255814910504,0.10860531679054168,0.10860531679054698,0.0017077332638114162,0.0017077332638113217,0.019098544070217334,0.019098544070217334,0.3713483885457056,-0.049585205837696676,0.02598056307675109,1.7424349760334663,0.007561408251414106,0.007561408251413998,0.018404422710269413,0.018403381689348738,0.018404422710266894,0.23000000000032594,0.2300000000000003,0.22999999999999865,0.23,0.23,0.22999999999999998,0.692788600405848,0.20319632774846597,0.5222071140264991,2.789338464717397e-05,1.1990357775365077,0.22999999999999995,0.05796245329680136,0.05796245329682175,1.0410209179856982e-06,1.0410209179859369e-06,1.0410209179864453e-06,4.144363280594955e-08
1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.26255627184719776,2.371503664899242,0.0440336994988212,9.770742734243985,5.3747843265713705e-05,0.5980270459490808,0.3259299079465186,1.4114170075939347,0.23714289559788168,0.11713733118062485,0.16779840213211855,0.261327096349862,0.1549219272771326,0.9947857005523839,0.13481414822937818,1.0349500364540902,0.21659243690063817,0.12835505268645597,0.00018692655590454328,0.013851622092526545,0.3406784414861084,0.8599454603298954,0.18612634402039244,0.10619342722418161,0.4369202903164904,0.014206216015079117,0.027105009864183637,0.00018671906592600376,9.982865518335833,0.694683132345525,0.0003349885290035917,0.0005426707444613238,0.14127551851150968,0.03227544388829376,0.0033368711484583918,0.04118630261506517,0.25364393020355575,0.1312683094560944,0.377433180559972,0.08762487822056932,0.0001868228109141973,0.21369606008843897,4.719250925305256e-05,0.5044182977676195,0.014418490337495921,0.06530067115604694,0.004033391540951826,0.008822510586393235,0.10649895655559678,0.005250750594676934,0.057215202965736574,0.08988255107012492,0.9232263941274431,0.598860733194721,0.29986949358697235,2.572520378648562,0.7463560698732772,0.006380187243953022,0.0514573297772506,0.48056418366132925,0.00019127301473348575,0.6740700917049605,0.15858299310228108,0.08920159749536893,0.002784796999419227,0.05614837782599826,0.00034261985219509884,0.16840055681386779,0.1840834672969176,0.18396094754411174,0.18396094754411177,0.38810978105514105,0.3881097810551406,0.3648712324560131,0.3648712324560136,0.1581469064104201,0.05840929923642947,0.05840926800611507,0.04173891628804806,0.016660440368072554,0.025078475919975692,0.016660440368072398,0.005525093607573512,0.011135346760499223,0.011135346760498613,0.011135346760498979,0.00012251975280591594,0.08129141524917334,0.11260988935684321,1.506344383098408e-05,0.022146207455931582,0.3829189466168151,0.22665358898700652,0.2266535889870068,0.22665358898700708,0.12863689709134898,0.1118611401144639,0.11186114011447146,0.2098778320101214,0.2098778320101207,2.7983291444030702,2.512580827953223,0.09801669189565745,0.09801669189565747,0.0017079432580173364,0.0017079432580173366,0.016670382948381426,0.016670382948381433,0.3777468811462896,-0.050875006561132634,0.02600452337382148,1.7683596904713872,0.007642028826780155,0.007642028826780165,0.01834846851434061,0.018347431103210323,0.018348468514340615,0.22999999999999998,0.23000000000000032,0.22999999999999243,0.23,0.22999999999999998,0.22999999999999998,0.7024498519981986,0.20987783201012122,0.5315266743901409,2.750124094571335e-05,1.2554077811345095,0.23,0.0571475786851926,0.0571475786851951,1.037411130284893e-06,1.037411130284877e-06,1.0374111302849941e-06,3.123031463586553e-08
1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.2626601404758195,2.3712617552164805,0.04186310657915549,9.765139424041447,5.37453909019233e-05,0.5982636285631787,0.32608322174071913,1.4115205996273645,0.23693727430536587,0.11717466827020655,0.16783019976851993,0.2616861060233122,0.15477576215544817,0.9966297725560367,0.13218784472753378,1.0326604501240726,0.21615325422492013,0.1279327710193129,0.00018674751402352868,0.013834589378101331,0.3416160781680067,0.8609129054343434,0.18623033016902504,0.10585740795024688,0.4422729126901317,0.01420264795299888,0.027104991931278858,0.00018654022279032556,9.98285507809666,0.6959854451637449,0.00033419029526899854,0.0005427308648009739,0.14185503514895775,0.03217272312307441,0.0032754135498945986,0.041105824108016206,0.2538649889399098,0.13129410328265317,0.3781403503327392,0.08696528008256306,0.00018664386840585293,0.2132203900412865,4.7191247390999074e-05,0.5057247280580679,0.014395888996370313,0.06539047287301855,0.004033373690349115,0.008812607057875694,0.10677884971014052,0.005250800691007033,0.05721835355562021,0.08959470301466098,0.9231482401346784,0.5980519872364782,0.2850877558040489,2.572257963878597,0.7461350111369232,0.006380985477687615,0.05145726965691095,0.4805677517234095,0.00019122291840338677,0.6739167779107599,0.15847940106885128,0.08916979985896756,0.0027816464095355917,0.056165410540423476,0.0003426211140571524,0.16831905091732371,0.18421127843759058,0.18409453828159136,0.1840945382815955,0.3882276113688601,0.38822761136992223,0.36497489515475057,0.3649748951547515,0.15811904129117754,0.058488860229612645,0.05848882901522569,0.04207277796621128,0.01687620765842812,0.02519657030778374,0.016876207658432854,0.005631267079101945,0.011244940579260463,0.011244940579291965,0.011244940579321882,0.0001167401559705928,0.07976085395974068,0.11095271747490704,1.5058775945178352e-05,0.022163149810830285,0.3826268848157232,0.22640852358309815,0.2264085235830988,0.2264085235830989,0.12847433834366737,0.11168835385774026,0.11168835386921916,0.2096225390971738,0.20962253909717263,2.7967820975807,2.5113885230549355,0.0979341852394336,0.0979341852394324,0.0017079414656765645,0.001707941465676589,0.016416082263401615,0.016416082263401625,0.3776590150277007,-0.0507946402430671,0.025986273576877453,1.767436970178091,0.007641380434722706,0.00764138043472263,0.018330870783685713,0.01832983436620462,0.018330870783689175,0.2300000000000062,0.2300000000000005,0.22999999999999066,0.22999999999999998,0.22999999999999998,0.22999999999999998,0.7020367799851998,0.20962253909717354,0.5313984313197492,2.751800735397448e-05,1.2554389945917999,0.22999999999999998,0.05718241928153162,0.057182419281558455,1.0364174778217568e-06,1.036417477823049e-06,1.0364174778223164e-06,3.1214388311413326e-08
1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.2990177688469956,2.2777383399925526,0.28725921848797537,9.015913820653365,5.3248932378544566e-05,0.6810757622804904,0.33068169375632683,1.4158340953929789,0.24375426932031813,0.3115688638460606,0.17585244752623408,0.18536132582090625,0.1520341142905846,0.7521101653021502,0.3197914025825718,1.116623787733742,0.21715703835161992,0.18750726852597363,0.00019750989549057797,0.027181533913123942,0.3315214989106532,0.6317704607600153,0.2396450284336669,0.08107062301028106,1.1618471159827717,0.014576264701377246,0.027106871484642917,0.00019729065745682398,9.982568405253051,0.5265409040971908,0.0004167303520031205,0.0005666984081168893,0.05386811586511431,0.024768167132506718,0.007648275525562793,0.037738023438121236,0.2578950501450154,0.2350599018386973,0.28570469762108863,0.2558436589718967,0.00019740027647249938,0.23041856622024445,4.73234428128764e-05,0.4954313732602001,0.012792947292386737,0.041819098976888396,0.004035244617607743,0.009776712395314732,0.10417852866294605,0.005245556193016837,0.05065298901304448,0.0693613682280388,0.8883721860306446,0.5704914822230619,1.9562352779031122,2.4708071860006773,0.7421049499318175,0.006298445420953492,0.05143330211359503,0.4801941349750311,0.00019646741639358246,0.6693183058951522,0.15416590530323693,0.0811475521012534,0.009347010952111323,0.04281846600540086,0.000342488918635275,0.1759953470978678,0.18065151039501015,0.18043666912198034,0.18043666912198128,0.38413698102489646,0.38413698102489274,0.36049524012911277,0.36049524012911216,0.15612796204625665,0.05075915947738568,0.05075912999958423,0.025379527011648865,0.005560457687819301,0.019819069323829465,0.005560457687819251,-7.356709853999333e-05,0.005634024786359255,0.005634024786358984,0.00563402478635933,0.00021484127302888283,0.25877408569581023,0.2925877276282808,1.674872131756487e-05,0.025987127456601766,0.3926845683074558,0.22829947499818898,0.22829947499818928,0.2282994749981889,0.12317371122903402,0.10610689235752147,0.10610689235752944,0.21123265612667652,0.211232656126676,2.8380088650682618,2.5476375726290326,0.10512576376915503,0.10512576376915503,0.0017071615579385352,0.0017071615579385346,0.02537963246573682,0.025379632465736813,0.36587160710438216,-0.08519986638752297,0.026723012968576813,1.7327251807485191,0.007352778749827196,0.007352778749827196,0.019354581644324815,0.019353485497431988,0.019354581644324822,0.22999999999999998,0.23000000000000007,0.22999999999999865,0.23,0.22999999999999998,0.22999999999999998,0.6906941740382583,0.21123265612667635,0.5139127924062302,2.7978391592643452e-05,1.0164944015947697,0.22999999999999995,0.05813909772951304,0.058139097729513575,1.096146892829989e-06,1.0961468928301141e-06,1.0961468928300178e-06,2.9477801757549614e-08
1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.2626845958465146,2.371204632075091,0.041383259590474675,9.76385712280363,5.37448242560572e-05,0.5983193308055648,0.3261177574505125,1.411543942998032,0.23689121704873203,0.11718561546357528,0.16783750640625675,0.2617643867785845,0.15474273862624238,0.9970373258857635,0.13160165532629162,1.0321518555138707,0.21605474238431738,0.12784031256085662,0.00018670754210359705,0.013831016698365717,0.34182606788936537,0.8611230878162014,0.18625517649437284,0.10578133360843202,0.4371034114856369,0.014201854774747023,0.027104987944848263,0.00018650029524119833,9.982852727348028,0.6962734162067292,0.00033401282188721227,0.0005427450588424856,0.14198193294579137,0.03214947265906359,0.003261695379541119,0.041087649649299965,0.25391473707237405,0.13130158367168168,0.37829670190908793,0.08681947758330588,0.00018660391867132394,0.2131147108090396,4.7190966881356474e-05,0.5060172935508939,0.014390753232044088,0.06957302495258749,0.0040333697222140205,0.008810403618853956,0.10684152111587981,0.005250811827422848,0.0572189771730567,0.08952956577097285,0.9231296566600166,0.5978693302945196,0.28181999781113254,2.5721959987855247,0.746085263004459,0.0063811629510694004,0.05145725546286944,0.48056854490166134,0.0001912117819875712,0.6738822422009665,0.15845605769818372,0.08916249322123074,0.0027810227920991026,0.05616898322015909,0.00034262139456679497,0.16830099097253454,0.18424004859538157,0.18412461524753265,0.184124615247527,0.3882541396794601,0.3882541396790522,0.36499823345071636,0.3649982334507175,0.15811284430889838,0.058506482255238336,0.058506451044548366,0.0421475089178565,0.01692449557576579,0.025223013342089876,0.016924495575761367,0.005655025970928898,0.011269469604903281,0.011269469604870437,0.011269469604841266,0.00011543334787078557,0.07942372507458133,0.11058716044020686,1.5057770697954318e-05,0.02216707846611753,0.38256146452844375,0.22635349144419484,0.22635349144419503,0.2263534914441937,0.1284376899313005,0.11164940259457687,0.11164940258204067,0.20956520410746987,0.20956520410746923,2.796437422362645,2.5111234952083814,0.09791580151289302,0.09791580151289377,0.0017079410406949512,0.0017079410406949478,0.01635897333738126,0.01635897333738127,0.3776390864206807,-0.05077732533357855,0.025982188946261097,1.7672290637667794,0.007641226258428147,0.007641226258428195,0.018326941112778862,0.01832590491714169,0.018326941112773935,0.22999999999999776,0.2299999999999997,0.23000000000000487,0.23000000000000004,0.23,0.22999999999999998,0.7019437716826291,0.2095652041074703,0.5313693256828605,2.7521782519221722e-05,1.2554383223980405,0.23,0.05719026407497673,0.05719026407494334,1.0361956403605233e-06,1.036195640360098e-06,1.0361956403600186e-06,3.1210688208350445e-08
1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.4,1.0,1.17,0.085,0.3,3.16227766e-05,1.0,0.21,1000.0,0.2631453173385429,2.3700729828559504,0.04137571359910522,9.749441484637629,5.373695654320586e-05,0.5993687207551726,0.32634589160662547,1.4117111504056992,0.23666541856879608,0.1171750801360034,0.16795760160655834,0.26125188574009944,0.1545862086664172,0.9966701955503174,0.1315053086395251,1.0303875780394938,0.21564175215156356,0.12788660876550922,0.00018664337586623983,0.01384338417789246,0.34142132051118784,0.859497304272537,0.1868359162512452,0.10545308707463262,0.43706392115545223,0.014199764611173301,0.027104977439982886,0.00018643620023153106,9.982837458711098,0.741275048975243,0.0003335451023458978,0.0005430250338258241,0.14164172357167182,0.032049487634538736,0.0032593507118540404,0.040978289579096515,0.2541973016782129,0.13119172898291148,0.37815150809395787,0.08672855245171719,0.00018653978804781244,0.21274762331839123,4.719022769212518e-05,0.5054145694762467,0.014351449620617525,0.06945364867371416,0.004033359265560138,0.008789429935293625,0.10670596381988454,0.005250841173878941,0.05721402571394491,0.08925045814515381,0.9227270986080989,0.597655388088879,0.2817686096099065,2.5709684271309623,0.7458026983986201,0.0063816306706107155,0.051456975487886095,0.48057063506523506,0.00019118243553147875,0.6736541080448535,0.15828885029051665,0.08904239802092914,0.002785974251210889,0.05615661574063235,0.0003426221337560262,0.16829309864811698,0.18422925698115405,0.18411387401137108,0.1841138740113691,0.38822034912149744,0.38822034912150005,0.3649437230236861,0.3649437230236866,0.15779358654099254,0.05851153019526035,0.058511499000199474,0.042159639801608834,0.01692262748622697,0.02523701231538219,0.016922627486226638,0.005651590829531502,0.011271036656695143,0.011271036656696204,0.011271036656695262,0.00011538296978365831,0.07928510484611684,0.1101909700238265,1.5065140376587625e-05,0.02221461161714778,0.3822433921894082,0.22615379866316565,0.22615379866316573,0.2261537986631656,0.12840831088788876,0.1116050660125457,0.11160506601254688,0.2093505537878225,0.20935055378782322,2.7951519744044293,2.510270544458477,0.09774548777527686,0.09774548777527688,0.0017079321683620842,0.0017079321683620842,0.01635189039365154,0.016351890393651536,0.37741212781490635,-0.05103887507813394,0.025972247309596814,1.7657811423249932,0.007637885946008608,0.007637885946008608,0.018320332062740134,0.018319296223211646,0.018320332062740134,0.23000000000000087,0.23000000000000004,0.22999999999999776,0.23,0.22999999999999993,0.22999999999999998,0.701339659478601,0.2093505537878227,0.5310352074085221,2.7546303074332988e-05,1.2532652080784819,0.22999999999999998,0.05724121778846353,0.05724121778846421,1.0358395284865329e-06,1.0358395284863866e-06,1.035839528486516e-06,3.11950608702628e-08
