e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46.75967399,0.293665895,0.274840281,0.155637886,0.201337001,0.208166755,0.203575848,0.200737638,0.254974076,0.186609609,0.081305291,50,50,0.15,0.5924252410018465,0.5624252410018464,0.01,0.01,0.5624252410018464,0.5624252410018464,1.0048753696515262,1.0048753696515262,1.0048753696515262,1.0048753696515262,1.0048753696515262,1.0048753696515262,0.01,0.5924252410018465,0.9848753696515262,0.11997511235216657
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.22916165,0.349212366,0.319687072,0.175907064,0.227220535,0.234817973,0.229358856,0.225848399,0.284944193,0.204949694,0.087424625,50,50,0.15,0.6338531739811533,0.6038531739811532,0.01,0.01,0.6038531739811532,0.6038531739811532,1.0723074431358666,1.0723074431358666,1.0723074431358666,1.0723074431358666,1.0723074431358666,1.0723074431358666,0.01,0.6338531739811533,1.0523074431358665,0.1353989048264398
1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43.73160253,0.266012366,0.620950845,0.312941286,0.396959911,0.407431473,0.393032138,0.380877428,0.462177426,0.304150872,0.116985255,50,50,0.15,0.8407487818096692,0.8107487818096691,0.01,0.01,0.8107487818096691,0.8107487818096691,1.3849523191424045,1.3849523191424045,1.3849523191424045,1.3849523191424045,1.3849523191424045,1.3849523191424045,0.01,0.8407487818096692,1.3649523191424044,0.2365452444769339
1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,41.77692601,0.24849899,0.237285168,0.138493278,0.179319958,0.185448702,0.181507609,0.179109748,0.228835495,0.170157336,0.075608662,50,50,0.15,0.5540302986500417,0.5240302986500417,0.01,0.01,0.5240302986500417,0.5240302986500417,0.9412052651693773,0.9412052651693773,0.9412052651693773,0.9412052651693773,0.9412052651693773,0.9412052651693773,0.01,0.5540302986500417,0.9212052651693773,0.10685533213070612
1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,25.07553031,0.112729788,0.116591639,0.08040974,0.104123541,0.10765792,0.105475479,0.103865385,0.135371083,0.107213049,0.051707241,50,50,0.15,0.3930415762737238,0.36304157627372385,0.01,0.01,0.36304157627372385,0.36304157627372385,0.6640367649557478,0.6640367649557478,0.6640367649557478,0.6640367649557478,0.6640367649557478,0.6640367649557478,0.01,0.3930415762737238,0.6440367649557478,0.06204638759169985
1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,46.05482812,0.287174724,0.100034925,0.184194461,0.237753331,0.245642993,0.239795822,0.235962107,0.296904918,0.212123164,0.089755729,50,50,0.15,0.6497072204134892,0.6197072204134891,0.01,0.01,0.6197072204134891,0.6197072204134891,1.0977391276868202,1.0977391276868202,1.0977391276868202,1.0977391276868202,1.0977391276868202,1.0977391276868202,0.01,0.6497072204134892,1.0777391276868202,0.141675313140158
1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,46.65851947,0.292732365,0.250856818,0.070948138,0.206280478,0.213261921,0.208514247,0.205560849,0.260761577,0.190193424,0.082519652,50,50,0.15,0.6006281383535369,0.5706281383535369,0.01,0.01,0.5706281383535369,0.5706281383535369,1.0183353849054386,1.0183353849054386,1.0183353849054386,1.0183353849054386,1.0183353849054386,1.0183353849054386,0.01,0.6006281383535369,0.9983353849054386,0.12292089180163522
1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,46.91105335,0.295064154,0.260259966,0.103492207,0.083587547,0.223984515,0.218892901,0.215676664,0.272851725,0.197614124,0.085005124,50,50,0.15,0.5777860649003602,0.5477860649003602,0.01,0.01,0.5477860649003602,0.5477860649003602,1.045762977613046,1.045762977613046,1.045762977613046,1.045762977613046,1.045762977613046,1.045762977613046,0.01,0.5777860649003602,1.025762977613046,0.04980915218767438
1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,46.8365831,0.294376106,0.26735953,0.128861946,0.141149711,0.080723657,0.211314217,0.208292702,0.264033,0.192210079,0.083198945,50,50,0.15,0.5849788184983361,0.5549788184983361,0.01,0.01,0.5549788184983361,0.5549788184983361,1.0258476502509561,1.0258476502509561,1.0258476502509561,1.0258476502509561,1.0258476502509561,1.0258476502509561,0.01,0.5849788184983361,1.0058476502509561,0.08410998674571608
1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,45.58325861,0.282849902,0.386015904,0.185841987,0.221790289,0.185895253,0.103055138,0.272433138,0.339537738,0.237067869,0.097606828,50,50,0.15,0.687272574867563,0.657272574867563,0.01,0.01,0.657272574867563,0.657272574867563,1.182382085441563,1.182382085441563,1.182382085441563,1.182382085441563,1.182382085441563,1.182382085441563,0.01,0.687272574867563,1.162382085441563,0.132163064293563
1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,46.30243477,0.289451369,0.314638515,0.167077938,0.209292594,0.199538246,0.162556225,0.098483993,0.285606374,0.205348949,0.087555266,50,50,0.15,0.629226089351613,0.5992260893516129,0.01,0.01,0.5992260893516129,0.5992260893516129,1.0737363920246126,1.0737363920246126,1.0737363920246126,1.0737363920246126,1.0737363920246126,1.0737363920246126,0.01,0.629226089351613,1.0537363920246126,0.12471578667861331
1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,46.44490246,0.2907631,0.301797949,0.163469919,0.206806611,0.202213505,0.175024358,0.128911616,0.086253344,0.199397439,0.085596699,50,50,0.15,0.6177508246012472,0.5877508246012472,0.01,0.01,0.5877508246012472,0.5877508246012472,1.05226723945358,1.05226723945358,1.05226723945358,1.05226723945358,1.05226723945358,1.05226723945358,0.01,0.6177508246012472,1.03226723945358,0.12323440974891452
1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,46.10081139,0.287597221,0.17219075,0.179529879,0.229202659,0.230267234,0.212314916,0.185453388,0.192950313,0.052686797,0.0895117,50,50,0.15,0.6458317024826087,0.6158317024826087,0.01,0.01,0.6158317024826087,0.6158317024826087,1.0950833687256256,1.0950833687256256,1.0950833687256256,1.0950833687256256,1.0950833687256256,1.0950833687256256,0.01,0.6458317024826087,1.0750833687256256,0.13658003623959167
