e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46.75967399,0.293665895,0.274840281,0.155637886,0.201337001,0.208166755,0.203575848,0.200737638,0.254974076,0.186609609,0.081305291,50,50,0.15,0.5773328473784083,0.5473328473784083,0.01,0.01,0.5473328473784083,0.5473328473784083,0.9896974559635193,0.9896974559635193,0.9896974559635193,0.9896974559635193,0.9896974559635193,0.9896974559635193,0.1260739288762559,0.5773328473784083,0.7375495982110075,0.1049682387932972
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.67500322,0.353227922,0.3228775,0.177344128,0.229049124,0.236698181,0.231173176,0.227608684,0.287030409,0.20620671,0.087835574,50,50,0.15,0.6201153831226269,0.5901153831226269,0.01,0.01,0.5901153831226269,0.5901153831226269,1.0605366192980266,1.0605366192980266,1.0605366192980266,1.0605366192980266,1.0605366192980266,1.0605366192980266,0.13630000531906789,0.6201153831226269,0.7879366086598908,0.11969414694722724
1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43.28429013,0.261980343,0.690517381,0.345584815,0.435901322,0.446412208,0.429152275,0.41407667,0.498635692,0.322955495,0.122019891,50,50,0.15,0.8524215398026901,0.8224215398026901,0.01,0.01,0.8224215398026901,0.8224215398026901,1.414486651125938,1.414486651125938,1.414486651125938,1.414486651125938,1.414486651125938,1.414486651125938,0.19002599980382218,0.8524215398026901,1.0344346515182936,0.23035642847944215
1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,39.84218237,0.231444797,0.22281806,0.131821902,0.170725418,0.176570554,0.172863068,0.170606359,0.218473081,0.163508694,0.073247491,50,50,0.15,0.5247444017830416,0.49474440178304163,0.01,0.01,0.49474440178304163,0.49474440178304163,0.9007416933894465,0.9007416933894465,0.9007416933894465,0.9007416933894465,0.9007416933894465,0.9007416933894465,0.11347372930998804,0.5247444017830416,0.6737942347694704,0.08874711017663672
1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,21.60866643,0.088606902,0.093482551,0.068141267,0.088176634,0.091148174,0.08928593,0.087769601,0.114844862,0.092370486,0.045501649,50,50,0.15,0.34284964836792,0.31284964836791995,0.01,0.01,0.31284964836791995,0.31284964836791995,0.5803525864480962,0.5803525864480962,0.5803525864480962,0.5803525864480962,0.5803525864480962,0.5803525864480962,0.07024968835327065,0.34284964836792,0.43985320974155484,0.04534671028774373
1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,45.99981292,0.286669423,0.085599761,0.186594417,0.240797813,0.248769592,0.242806368,0.238873789,0.300336939,0.214166831,0.090413663,50,50,0.15,0.637075291096652,0.6070752910966519,0.01,0.01,0.6070752910966519,0.6070752910966519,1.0882032551087235,1.0882032551087235,1.0882032551087235,1.0882032551087235,1.0882032551087235,1.0882032551087235,0.14034062500216116,0.637075291096652,0.8075220051044012,0.12594732708458034
1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,46.65192905,0.292671567,0.249281964,0.065412899,0.206605714,0.213597056,0.208838923,0.205877731,0.261141291,0.190427832,0.082598759,50,50,0.15,0.5857908098749119,0.5557908098749119,0.01,0.01,0.5557908098749119,0.5557908098749119,1.0038164152290976,1.0038164152290976,1.0038164152290976,1.0038164152290976,1.0038164152290976,1.0038164152290976,0.12809841772856556,0.5857908098749119,0.7476195797719665,0.10776520452072624
1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,46.9211196,0.295157185,0.259310768,0.100103514,0.075858102,0.22505104,0.219924151,0.216680237,0.274047657,0.19834341,0.085247314,50,50,0.15,0.5646675073124426,0.5346675073124426,0.01,0.01,0.5346675073124426,0.5346675073124426,1.0325911828551384,1.0325911828551384,1.0325911828551384,1.0325911828551384,1.0325911828551384,1.0325911828551384,0.13224540710153682,0.5646675073124426,0.7681003686520648,0.036743831769746826
1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,46.84151337,0.294421647,0.266885213,0.12716572,0.137317619,0.072715068,0.211813281,0.20877941,0.264615339,0.192568375,0.083319332,50,50,0.15,0.5709113670093104,0.5409113670093104,0.01,0.01,0.5409113670093104,0.5409113670093104,1.0116629593020638,1.0116629593020638,1.0116629593020638,1.0116629593020638,1.0116629593020638,1.0116629593020638,0.1292264506234438,0.5709113670093104,0.7532100580551763,0.07015977471655699
1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,45.48292428,0.281931612,0.39689999,0.188526376,0.223509641,0.18394018,0.095126433,0.279476046,0.347684066,0.241729554,0.099032206,50,50,0.15,0.6778405338890807,0.6478405338890807,0.01,0.01,0.6478405338890807,0.6478405338890807,1.1794966056536362,1.1794966056536362,1.1794966056536362,1.1794966056536362,1.1794966056536362,1.1794966056536362,0.1538622374131401,0.6778405338890807,0.871772130827356,0.11618446212452516
1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,46.26812911,0.289135705,0.317791862,0.167952431,0.209891579,0.198894492,0.159592358,0.0913367,0.288012751,0.206797748,0.088028433,50,50,0.15,0.6159545342445674,0.5859545342445673,0.01,0.01,0.5859545342445673,0.5859545342445673,1.0626120900584146,1.0626120900584146,1.0626120900584146,1.0626120900584146,1.0626120900584146,1.0626120900584146,0.13660220523108424,0.6159545342445674,0.7894076795962461,0.10929697843072006
1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,46.42401714,0.290570723,0.303654883,0.163996433,0.207170812,0.201820961,0.173179989,0.124374039,0.075829153,0.200263401,0.085883175,50,50,0.15,0.6036962289643165,0.5736962289643165,0.01,0.01,0.5736962289643165,0.5736962289643165,1.0394724418060215,1.0394724418060215,1.0394724418060215,1.0394724418060215,1.0394724418060215,1.0394724418060215,0.13324132096169972,0.6036962289643165,0.7729897998826221,0.10792001612261148
1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,46.05352351,0.287162739,0.164876684,0.181335614,0.231283239,0.231887027,0.212932216,0.184366468,0.188717212,0.044029053,0.090103944,50,50,0.15,0.6328452132272473,0.6028452132272473,0.01,0.01,0.6028452132272473,0.6028452132272473,1.084888363456155,1.084888363456155,1.084888363456155,1.084888363456155,1.084888363456155,1.084888363456155,0.13985510326618034,0.6328452132272473,0.8051781569237944,0.12080206299833951
1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,46.63691891,0.292533104,0.255622141,0.159914944,0.206371695,0.21221611,0.205219125,0.197861518,0.242954817,0.159633787,0.030626563,50,50,0.15,0.5869694505433906,0.5569694505433905,0.01,0.01,0.5569694505433905,0.5569694505433905,1.006311202342572,1.006311202342572,1.006311202342572,1.006311202342572,1.006311202342572,1.006311202342572,0.35097616139413257,0.5869694505433906,0.3043588795543069,0.10762769874420908
1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,132.4822726,0.524316224,0.45347275,0.23615321,0.303048403,0.312441412,0.303705973,0.297219289,0.368088553,0.253267366,0.10250632,50,50,0.15,0.717474698869017,0.687474698869017,0.01,0.01,0.687474698869017,0.687474698869017,1.2157886833083362,1.2157886833083362,1.2157886833083362,1.2157886833083362,1.2157886833083362,1.2157886833083362,0.15931864364436948,0.717474698869017,0.8971513960195973,0.1591607144296978
1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,46.59447575,0.29214166,0.248986241,0.161411895,0.208129032,0.213623651,0.205786111,0.196870962,0.238851676,0.150536351,0.013763879,50,50,0.15,0.5903026656388874,0.5603026656388874,0.01,0.01,0.5603026656388874,0.5603026656388874,1.0120491013575739,1.0120491013575739,1.0120491013575739,1.0120491013575739,1.0120491013575739,1.0120491013575739,0.011574963332982793,0.5903026656388874,0.9888991746916083,0.10855622992020098
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,45.36844535,0.280884682,0.2700342,0.151028181,0.138422689,0.143164548,0.140249469,0.138388299,0.178756477,0.13730338,0.06358372,50,50,0.15,0.686883095681033,0.656883095681033,0.01,0.01,0.656883095681033,0.656883095681033,0.7917065157276866,0.7917065157276866,0.7917065157276866,0.7917065157276866,0.7917065157276866,0.7917065157276866,0.09838940689059676,0.686883095681033,0.594927701946493,0.5220596756343794
