e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.75967399,0.293665895,0.274840281,0.155637886,0.201337001,0.208166755,0.203575848,0.200737638,0.254974076,0.186609609,0.081305291,50,50,0.15,1.9348682428868345,0.5770716527533922,0.01,0.6738982950667212,0.5770716527533922,0.5770716527533922,0.9468565319028874,0.9468565319028874,0.9468565319028874,0.9468565319028874,0.9468565319028874,0.9468565319028874,0.0845945724180751,1.9348682428868345,0.7776673870667372,0.20728677360389702
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.8317901,0.231248516,0.222650573,0.131744393,0.170625483,0.176467292,0.172762461,0.170507297,0.218352071,0.163430612,0.073219552,50,50,0.15,1.5856290275405147,0.5214337904151926,0.01,0.527097618562661,0.5214337904151926,0.5214337904151926,0.8614533859575619,0.8614533859575619,0.8614533859575619,0.8614533859575619,0.8614533859575619,0.8614533859575619,0.075622800203609,1.5856290275405147,0.7102077855503439,0.18141419487282318
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.29650948,0.307928023,0.166284593,0.105167147,0.136261395,0.140927855,0.138061652,0.136220364,0.176057528,0.135478395,0.062888279,50,50,0.15,1.8856674794552526,0.45036616443911115,0.01,0.7126506575080707,0.45036616443911115,0.45036616443911115,0.7498314111816748,0.7498314111816748,0.7498314111816748,0.7498314111816748,0.7498314111816748,0.7498314111816748,0.06431898693642756,1.8856674794552524,0.6211934373088197,0.15090091769654745
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.52676065,0.300766224,0.280650915,0.15827368,0.204712251,0.211645818,0.206948325,0.204032133,0.258928845,0.189060777,0.082136857,50,50,0.15,1.9101176369301247,0.5828039028047178,0.01,0.6586568670627034,0.5828039028047178,0.5828039028047178,0.9555454490126791,0.9555454490126791,0.9555454490126791,0.9555454490126791,0.9555454490126791,0.9555454490126791,0.08552327464003344,1.9101176369301247,0.7844988997326122,0.21006235659675654
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.30643997,0.394233318,0.35509307,0.19183761,0.247439963,0.255587113,0.24936455,0.245207809,0.307785526,0.218580184,0.091825311,50,50,0.15,1.6254394919084487,0.6498738966099049,0.01,0.4827827976492719,0.6498738966099049,0.6498738966099049,1.055524000163487,1.055524000163487,1.055524000163487,1.055524000163487,1.055524000163487,1.055524000163487,0.0964234888606925,1.6254394919084487,0.8626770224421019,0.2442237930563229
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.48920658,0.300417755,0.43795906,0.129888911,0.168232593,0.173994558,0.170352876,0.168134058,0.215451029,0.161555619,0.072547175,50,50,0.15,1.911320324489909,0.5168114308143427,0.01,0.6922544468377831,0.5168114308143427,0.5168114308143427,0.8542755113684606,0.8542755113684606,0.8542755113684606,0.8542755113684606,0.8542755113684606,0.8542755113684606,0.07488159947598542,1.911320324489909,0.7045123124164897,0.17934735026022475
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.91341338,0.295085964,0.310626472,0.283409177,0.19399495,0.200595375,0.196229762,0.193551408,0.246323236,0.181213577,0.079459247,50,50,0.15,1.9298764971279996,0.5643553179993228,0.01,0.6777605895643384,0.5643553179993228,0.5643553179993228,0.9275053427594437,0.9275053427594437,0.9275053427594437,0.9275053427594437,0.9275053427594437,0.9275053427594437,0.08253685692019185,1.9298764971279996,0.76243162891906,0.2012052932392019
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.54543291,0.291689493,0.296551055,0.233585179,0.373479676,0.186400205,0.182433428,0.180019444,0.229941173,0.170862404,0.075857015,50,50,0.15,1.9418507872747808,0.5948078437552056,0.01,0.6685214717597876,0.5948078437552056,0.5948078437552056,0.8894954134032528,0.8894954134032528,0.8894954134032528,0.8894954134032528,0.8894954134032528,0.8894954134032528,0.07853749701618644,1.9418507872747808,0.7324204193708799,0.30012027410715836
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.63928819,0.292554959,0.286873988,0.198799978,0.297199928,0.417805672,0.191626547,0.18904151,0.240876947,0.177791848,0.078277464,50,50,0.15,1.9387880661499268,0.587035693800358,0.01,0.6708761861747844,0.587035693800358,0.587035693800358,0.9150719787575624,0.9150719787575624,0.9150719787575624,0.9150719787575624,0.9150719787575624,0.9150719787575624,0.0812224558866118,1.9387880661499268,0.7526270669843388,0.25899940884315364
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.81340101,0.303428882,0.197497198,0.130932705,0.183681975,0.229619634,0.312702672,0.150212588,0.193417747,0.147115937,0.067271537,50,50,0.15,1.9009681056824368,0.49009869789666877,0.01,0.700434703892884,0.49009869789666877,0.49009869789666877,0.7975405425178004,0.7975405425178004,0.7975405425178004,0.7975405425178004,0.7975405425178004,0.7975405425178004,0.0690924617147665,1.9009681056824368,0.6593556190882673,0.18265685327553716
