e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.75967399,0.293665895,0.274840281,0.155637886,0.201337001,0.208166755,0.203575848,0.200737638,0.254974076,0.186609609,0.081305291,50,50,0.15,2.1065889221383944,0.5719777826915874,0.01,0.7623055697234036,0.5719777826915874,0.5719777826915874,0.9820109152278786,0.9820109152278786,0.9820109152278786,0.9820109152278786,0.9820109152278786,0.9820109152278786,0.01,2.1065889221383944,0.9620109152278786,0.16194465015529613
0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,127.153021,0.055861111,0.060927512,0.049421613,0.063849822,0.065972312,0.064594901,0.063252208,0.083220623,0.068635731,0.0350358,50,50,0.15,0.5482498070137141,0.2539604870059934,0.01,0.14214466000386033,0.2539604870059934,0.2539604870059934,0.4498197943876764,0.4498197943876764,0.4498197943876764,0.4498197943876764,0.4498197943876764,0.4498197943876764,0.01,0.5482498070137141,0.42981979438767637,0.058101179624310384
1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.43173557,0.337462173,0.03953435,0.035555424,0.045858106,0.047365365,0.046355782,0.045212745,0.059692143,0.050215834,0.02639664,50,50,0.15,1.9487501848891933,0.19287313445548945,0.01,0.8729385252168519,0.19287313445548945,0.19287313445548945,0.34304359901868736,0.34304359901868736,0.34304359901868736,0.34304359901868736,0.34304359901868736,0.34304359901868736,0.01,1.9487501848891933,0.32304359901868734,0.042702669892291545
1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.17050455,0.306753175,0.2855319,0.16048509,0.207541969,0.214561755,0.20977341,0.206789632,0.262233646,0.191101684,0.082825949,50,50,0.15,2.057350744553022,0.5823697943654959,0.01,0.7324904750937631,0.5823697943654959,0.5823697943654959,0.9984763985644681,0.9984763985644681,0.9984763985644681,0.9984763985644681,0.9984763985644681,0.9984763985644681,0.01,2.057350744553022,0.9784763985644681,0.16626319016652358
1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,76.09176072,0.585553894,0.498093122,0.256397459,0.32811679,0.337929759,0.327857024,0.320061689,0.394115524,0.267709994,0.106751231,50,50,0.15,1.3086824659884642,0.7484039341195043,0.01,0.2751392659344799,0.7484039341195043,0.7484039341195043,1.2499633353456505,1.2499633353456505,1.2499633353456505,1.2499633353456505,1.2499633353456505,1.2499633353456505,0.01,1.3086824659884642,1.2299633353456505,0.24684453289335817
1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.35313239,0.327237546,0.953222455,0.055735092,0.072051505,0.074458392,0.072916792,0.071507235,0.093915724,0.0767874,0.038710175,50,50,0.15,1.9838908641268687,0.2796977976348929,0.01,0.8470965332459879,0.2796977976348929,0.2796977976348929,0.4944709401943866,0.4944709401943866,0.4944709401943866,0.4944709401943866,0.4944709401943866,0.4944709401943866,0.01,1.9838908641268687,0.47447094019438657,0.06492465507539918
1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,49.34488877,0.317740034,0.789722036,2.194317723,0.100833351,0.104251422,0.102135651,0.100544994,0.131152272,0.104196234,0.05046564,50,50,0.15,2.0174258030413794,0.3612268755003217,0.01,0.823099463770529,0.3612268755003217,0.3612268755003217,0.6344005699112885,0.6344005699112885,0.6344005699112885,0.6344005699112885,0.6344005699112885,0.6344005699112885,0.01,2.0174258030413794,0.6144005699112884,0.08805318108935489
1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.30970158,0.280347798,0.465105375,0.84822471,1.62601984,0.064122767,0.062781371,0.061454899,0.080885899,0.066838427,0.034213812,50,50,0.15,2.1587041585266387,0.6913118966029091,0.01,0.7286961309618649,0.6913118966029091,0.6913118966029091,0.4397695913946331,0.4397695913946331,0.4397695913946331,0.4397695913946331,0.4397695913946331,0.4397695913946331,0.01,2.1587041585266387,0.4197695913946331,0.9428542018111852
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.40907388,0.281256138,0.446765628,0.780619357,1.49384364,3.992046531,0.073121888,0.07171082,0.09417889,0.076986327,0.038798764,50,50,0.15,2.1550821998821386,0.6831064713976797,0.01,0.7309878642422296,0.6831064713976797,0.6831064713976797,0.49554198464626653,0.49554198464626653,0.49554198464626653,0.49554198464626653,0.49554198464626653,0.49554198464626653,0.01,2.1550821998821386,0.4755419846462665,0.8706709581490928
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.90550163,0.332465553,0.05949259,0.074940022,0.152704317,0.362402888,0.976673492,0.0489016,0.064520102,0.054052577,0.028236514,50,50,0.15,1.9658013947133386,0.2351834789026564,0.01,0.8603089579053411,0.2351834789026564,0.2351834789026564,0.3659986398463478,0.3659986398463478,0.3659986398463478,0.3659986398463478,0.3659986398463478,0.3659986398463478,0.01,1.9658013947133386,0.34599863984634777,0.104368317958965
