e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.293665895,0.201337001,0.081305291,0.203575848,0.254974076,46.75967399,0.274840281,0.208166755,0.186609609,0.155637886,0.200737638,2.048253049,0.565240282,0.132149653,0.675431557,0.565240282,0.565240282,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,0.138218994,2.048253049,0.741293855,0.11274872
0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.231248516,0.170625483,0.073219552,0.172762461,0.218352071,58.8317901,0.222650573,0.176467292,0.163430612,0.131744393,0.170507297,1.67854814,0.510743131,0.104061832,0.531871588,0.510743131,0.510743131,0.925935992,0.925935992,0.925935992,0.925935992,0.925935992,0.925935992,0.124473239,1.67854814,0.676989515,0.09555027
1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.307928023,0.136261395,0.062888279,0.138061652,0.176057528,48.29650948,0.166284593,0.140927855,0.135478395,0.105167147,0.136220364,1.996169082,0.441132564,0.138567611,0.708234454,0.441132564,0.441132564,0.805958747,0.805958747,0.805958747,0.805958747,0.805958747,0.805958747,0.106910074,1.996169082,0.5921386,0.076306381
1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.300766224,0.204712251,0.082136857,0.206948325,0.258928845,47.52676065,0.280650915,0.211645818,0.189060777,0.15827368,0.204032133,2.022052038,0.570855007,0.0676724,0.691762315,0.570855007,0.570855007,1.027071154,1.027071154,1.027071154,1.027071154,1.027071154,1.027071154,0.139632657,2.022052038,0.74780584,0.114638861
1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.394233318,0.247439963,0.091825311,0.24936455,0.307785526,57.30643997,0.35509307,0.255587113,0.218580184,0.19183761,0.245207809,1.720691529,0.636549903,0.177404993,0.453368316,0.636549903,0.636549903,1.134533427,1.134533427,1.134533427,1.134533427,1.134533427,1.134533427,0.15610303,1.720691529,0.822327368,0.138566379
1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.300417755,0.168232593,0.072547175,0.170352876,0.215451029,47.48920658,0.43795906,0.173994558,0.161555619,0.129888911,0.168134058,2.023325204,0.506215541,0.13518799,0.690960837,0.506215541,0.506215541,0.91822083,0.91822083,0.91822083,0.91822083,0.91822083,0.91822083,0.123330198,2.023325204,0.671560434,0.094210252
1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.295085964,0.19399495,0.079459247,0.196229762,0.246323236,46.91341338,0.310626472,0.200595375,0.181213577,0.283409177,0.193551408,2.042968783,0.552784663,0.132788684,0.678697718,0.552784663,0.552784663,0.996932154,0.996932154,0.996932154,0.996932154,0.996932154,0.996932154,0.13508072,2.042968783,0.726770713,0.108637172
1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,50,50,0.15,0.291689493,0.373479676,0.075857015,0.182433428,0.229941173,46.54543291,0.296551055,0.186400205,0.170862404,0.233585179,0.180019444,2.055644776,0.582612838,0.131260272,0.670885833,0.582612838,0.582612838,0.956077057,0.956077057,0.956077057,0.956077057,0.956077057,0.956077057,0.128956926,2.055644776,0.698163206,0.209148619
1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,50,50,0.15,0.292554959,0.297199928,0.078277464,0.191626547,0.240876947,46.63928819,0.286873988,0.417805672,0.177791848,0.198799978,0.18904151,2.052402577,0.575000036,0.131649731,0.672876405,0.575000036,0.575000036,0.983568112,0.983568112,0.983568112,0.983568112,0.983568112,0.983568112,0.133071688,2.052402577,0.717424736,0.16643196
1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,50,50,0.15,0.303428882,0.183681975,0.067271537,0.312702672,0.193417747,47.81340101,0.197497198,0.229619634,0.147115937,0.130932705,0.150212588,2.012366337,0.480050484,0.136542997,0.697886428,0.480050484,0.480050484,0.857239063,0.857239063,0.857239063,0.857239063,0.857239063,0.857239063,0.114361613,2.012366337,0.628515837,0.102861906
