e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.293665895,0.201337001,0.081305291,0.203575848,0.254974076,46.75967399,0.274840281,0.208166755,0.186609609,0.155637886,0.200737638,2.048253049,0.565240282,0.132149653,0.675431557,0.565240282,0.565240282,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,0.138218994,2.048253049,0.741293855,0.11274872
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.353227922,0.229049124,0.087835574,0.231173176,0.287030409,37.67500322,0.3228775,0.236698181,0.20620671,0.177344128,0.227608684,2.393223568,0.609422561,0.158952565,0.812424221,0.609422561,0.609422561,1.090577612,1.090577612,1.090577612,1.090577612,1.090577612,1.090577612,0.149320476,2.393223568,0.791936661,0.12826751
1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.261980343,0.435901322,0.122019891,0.429152275,0.498635692,43.28429013,0.690517381,0.446412208,0.322955495,0.345584815,0.41407667,2.172329956,0.849329225,0.117891154,0.602554788,0.849329225,0.849329225,1.45455371,1.45455371,1.45455371,1.45455371,1.45455371,1.45455371,0.207433815,2.172329956,1.03968608,0.24410474
1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.231444797,0.170725418,0.073247491,0.172863068,0.218473081,39.84218237,0.22281806,0.176570554,0.163508694,0.131821902,0.170606359,2.304628441,0.510931267,0.729051109,0.532323032,0.510931267,0.510931267,0.9262563,0.9262563,0.9262563,0.9262563,0.9262563,0.9262563,0.124520735,2.304628441,0.67721483,0.095606234
1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.088606902,0.088176634,0.045501649,0.08928593,0.114844862,21.60866643,0.093482551,0.091148174,0.092370486,0.068141267,0.087769601,3.216100715,0.323085348,0.039873106,1.42657113,0.323085348,0.323085348,0.596791781,0.596791781,0.596791781,0.596791781,0.596791781,0.596791781,0.077352803,3.216100714,0.442086176,0.049378915
1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.286669423,0.240797813,0.090413663,0.242806368,0.300336939,45.99981292,0.085599761,0.248769592,0.214166831,0.186594417,0.238873789,2.074617941,0.626937357,0.12900124,0.659339672,0.626937357,0.626937357,1.119027939,1.119027939,1.119027939,1.119027939,1.119027939,1.119027939,0.153703227,2.074617941,0.811621485,0.134846775
1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.292671567,0.206605714,0.082598759,0.208838923,0.261141291,46.65192905,0.249281964,0.213597056,0.190427832,0.065412899,0.205877731,2.051966381,0.573974969,0.131702205,0.673144603,0.573974969,0.573974969,1.032250739,1.032250739,1.032250739,1.032250739,1.032250739,1.032250739,0.14041789,2.051966381,0.751414958,0.1156992
1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,50,50,0.15,0.295157185,0.075858102,0.085247314,0.219924151,0.274047657,46.9211196,0.259310768,0.22505104,0.19834341,0.100103514,0.216680237,2.042704347,0.552160562,0.132820733,0.678861526,0.552160562,0.552160562,1.061840587,1.061840587,1.061840587,1.061840587,1.061840587,1.061840587,0.144920433,2.042704347,0.77199972,0.042480537
1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,50,50,0.15,0.294421647,0.137317619,0.083319332,0.211813281,0.264615339,46.84151337,0.266885213,0.072715068,0.192568375,0.12716572,0.20877941,2.045438022,0.558608706,0.132489741,0.677169787,0.558608706,0.558608706,1.040319546,1.040319546,1.040319546,1.040319546,1.040319546,1.040319546,0.141642865,2.045438022,0.757033817,0.076897867
1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,50,50,0.15,0.281931612,0.223509641,0.099032206,0.095126433,0.347684066,45.48292428,0.39689999,0.18394018,0.241729554,0.188526376,0.279476046,2.092790983,0.669036342,0.126869225,0.648442708,0.669036342,0.669036342,1.212907285,1.212907285,1.212907285,1.212907285,1.212907285,1.212907285,0.16835475,2.092790983,0.876197784,0.125165399
