e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.293665895,0.201337001,0.081305291,0.203575848,0.254974076,46.75967399,0.274840281,0.208166755,0.186609609,0.155637886,0.200737638,2.048253049,0.565240282,0.132149653,0.675431557,0.565240282,0.565240282,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,0.138218994,2.048253049,0.741293855,0.11274872
0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.168205859,0.137067993,0.063148589,0.138878217,0.177065364,75.12064796,0.167574957,0.141762609,0.136160568,0.105789481,0.137029592,1.292328612,0.442889025,0.075692636,0.386873475,0.442889025,0.442889025,0.809019974,0.809019974,0.809019974,0.809019974,0.809019974,0.809019974,0.107352602,1.292328612,0.59431477,0.076758076
1,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.318263186,0.099118562,0.049810764,0.100394861,0.128950009,49.40059014,0.109209756,0.102476038,0.102614606,0.076558765,0.098814241,1.959740503,0.352511416,0.143218433,0.732005327,0.352511416,0.352511416,0.649516438,0.649516438,0.649516438,0.649516438,0.649516438,0.649516438,0.084678299,1.959740503,0.480159841,0.055506395
1,1,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.303724075,0.2061121,0.082478659,0.208346148,0.260564944,47.84514546,0.283064458,0.213088413,0.190072001,0.159367467,0.205396774,2.011297151,0.573163657,0.04100275,0.698565372,0.573163657,0.573163657,1.030904538,1.030904538,1.030904538,1.030904538,1.030904538,1.030904538,0.140213721,2.011297151,0.750477097,0.115422776
1,1,1,0.3,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.465941262,0.278541266,0.098032828,0.279884684,0.341958916,64.50067791,0.409981851,0.287436336,0.238456744,0.216526819,0.274523913,1.531722438,0.679049928,0.209673568,0.321499471,0.679049928,0.679049928,1.202116747,1.202116747,1.202116747,1.202116747,1.202116747,1.202116747,0.166655808,1.531722438,0.868805131,0.155983109
1,1,1,1,0.3,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.307581239,0.137637266,0.063331755,0.139454476,0.177776247,48.25932689,0.593584271,0.142351742,0.136641247,0.106228743,0.137600613,1.99741008,0.444124825,0.138411557,0.707436849,0.444124825,0.444124825,0.81117278,0.81117278,0.81117278,0.81117278,0.81117278,0.81117278,0.107663984,1.99741008,0.595844812,0.077076869
1,1,1,1,1,0.3,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.297534102,0.181822955,0.076281206,0.184022164,0.231836691,47.17807348,0.370424621,0.188033321,0.172069213,0.500832856,0.181580047,2.033910963,0.531363747,0.133890346,0.684328435,0.531363747,0.531363747,0.960906639,0.960906639,0.960906639,0.960906639,0.960906639,0.960906639,0.12967805,2.033910963,0.701550539,0.101820855
1,1,1,1,1,1,0.3,1,1,1,1,1,1,1,1,1,50,50,0.15,0.288848032,0.635776966,0.067448471,0.152783913,0.194136192,46.23685827,0.330474024,0.155988505,0.147592483,0.356011499,0.150794083,2.06634873,0.60766617,0.129981614,0.664350473,0.60766617,0.60766617,0.859297239,0.859297239,0.859297239,0.859297239,0.859297239,0.859297239,0.114662401,2.06634873,0.629972437,0.356035101
1,1,1,1,1,1,1,0.3,1,1,1,1,1,1,1,1,50,50,0.15,0.290621403,0.469779968,0.072785969,0.171206083,0.216478873,46.42951948,0.308892247,0.817294939,0.162220612,0.278039196,0.168974539,2.059657633,0.592019549,0.130779631,0.668429226,0.592019549,0.592019549,0.920962317,0.920962317,0.920962317,0.920962317,0.920962317,0.920962317,0.123736147,2.059657633,0.673490023,0.263076782
1,1,1,1,1,1,1,1,0.3,1,1,1,1,1,1,1,50,50,0.15,0.312534918,0.169171949,0.05466974,0.443194808,0.145671473,48.78961626,0.14123927,0.254584923,0.114508186,0.110329543,0.111999183,1.97979916,0.401497826,0.140640713,0.71883031,0.401497826,0.401497826,0.708259361,0.708259361,0.708259361,0.708259361,0.708259361,0.708259361,0.092938559,1.97979916,0.522382244,0.094736291
