e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7121834890920208,2.8334754474950623,0.09028481567892069,0.15415772102706563,1.1107708645515337,0.015326989085864376,1.1571799130680176,4.838084220569401,2.7817278340097706,2.9907432214665253,0.07135537283508847,0.34152799190524147,0.01505835323104429,3.1614592753196566,0.8301987008231541,0.83019870087154,2.331260574463364,2.331260574460097,1.373576265879233,1.3735762658782804,0.05537624113939201,0.9023080674418102,0.9023080674407482,0.9023080674394963,0.9023080674390238,0.032245582054205475,0.023130659085012033,0.02313065908500018,0.023130659085000255,0.023130659085000383,0.041840869219689214,-0.018710210134689178
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6141164128219828,2.3316799534210246,0.08934460703017524,0.13409864377286435,1.0215209469635678,0.014962596868420691,1.004259780337223,3.9315550468671496,2.607846188359886,2.565120573989827,0.07032145014309461,0.3098608039182249,0.014533540688750339,3.050482046797099,0.8220619075096383,0.8220619075096383,2.228420139287459,2.228420139287461,1.3305504077546424,1.330550407754642,0.04945621840523175,0.8484135131275861,0.8484135131275863,0.848413513127586,0.8484135131275864,0.028755646972367186,0.02070057143286458,0.020700571432864592,0.02070057143286457,0.020700571432864488,0.03946929969285876,-0.018768728259994136
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7135883443569353,2.840788366883366,0.09029783874815041,0.1544430115319078,1.1120119592707687,0.015332040997593298,1.1593670270482883,4.289232967755572,2.784123198004829,2.9968265514142316,0.07136970016235553,0.34197178494732206,0.01506562913410988,3.1582793484343497,0.8256633657997049,0.8256633657997053,2.3326159826346444,2.332615982634644,1.3741267653201104,1.3741267653201095,0.05545827271990113,0.9030309445946336,0.9030309445946334,0.903030944594634,0.9030309445946337,0.032293982381661694,0.023164290338239437,0.023164290338239447,0.02316429033823942,0.023164290338239475,0.04187368999648303,-0.0187093996582436
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7366428865064202,2.961267440003174,0.09050985559199508,0.1591167823403431,1.1322403802808387,0.015414304380300932,1.195246398277228,5.689428179948048,2.8230815433967793,3.0966028485472257,0.07160297427267578,0.34921808079057,0.01518410689181591,3.1064483070654236,0.7520093186994933,0.7520093186994932,2.354438988365931,2.3544389883659305,1.382929569016059,1.3829295690160592,0.05679381864313237,0.9147156007067392,0.9147156007067401,0.9147156007067387,0.9147156007067394,0.033082117662036004,0.023711700981096307,0.023711700981096318,0.02371170098109632,0.023711700981096245,0.04240790628387763,-0.018696205302781297
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.66671978597507,2.9360432545918806,0.08985673414583659,0.14489422602459223,1.0700570999292058,0.015160997917118975,1.0863500139219486,5.0235418156706775,2.702812018959006,2.7936650763752593,0.07088451330985353,0.3270211883508978,0.01481928716959473,3.11721366029657,0.8315164623025204,0.8315164623025206,2.285697197994049,2.285697197994049,1.354817372367299,1.3548173723672996,0.052680161469581016,0.8781996641571691,0.8781996641571692,0.8781996641571692,0.8781996641571689,0.030655429339504867,0.02202473213007614,0.022024732130076156,0.022024732130076132,0.02202473213007622,0.040761584560289534,-0.018736852430213388
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.6630684635778339,2.9447071014761415,0.0898217824292915,0.1441476004225471,1.066739345730074,0.0151474512065711,1.0806569439292522,5.039209310841083,2.6963518401055273,3.1959875067914356,0.07084607696812364,0.32584349625879955,0.01479977665530134,3.1135109354970507,0.8316235272928861,0.8316235272928861,2.281887408204165,2.281887408204165,1.3532267468294843,1.3532267468294845,0.05246007460934299,0.8762005867653373,0.8762005867653373,0.8762005867653375,0.8762005867653374,0.03052567563379654,0.021934398975546394,0.021934398975546388,0.0219343989755464,0.021934398975546342,0.04067342677336563,-0.01873902779781922
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7185538993636055,2.840203838381574,0.09034377353071935,0.15545093743065674,1.1163908169042331,0.015349861036366047,1.1312472896436536,4.850248752703849,2.7925698198686546,3.0029566763324005,0.07142023665717728,0.34353832307838905,0.01509129403319576,3.1585333790566574,0.8302880914082038,0.8302880914082038,2.328245287648454,2.3282452876484543,1.3669218155341811,1.3669218155341807,0.05574761742114499,0.9055758546931282,0.9055758546931294,0.905575854693128,0.9055758546931287,0.032464709623835686,0.02328290779730918,0.023282907797309203,0.023282907797309134,0.02328290779730918,0.04198944877060885,-0.018706540973299664
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.811755127923423,2.9341307804353955,0.09117933711650462,0.1742421899557978,1.1964428592460759,0.015674285600576092,1.3500397690919608,5.020083383180995,2.945726288298784,3.176164752514746,0.07233987391462265,0.37237612929856695,0.015558535393582472,3.1180317286047603,0.8314927425377526,0.8314927425377523,2.286538986067008,2.2865389860670087,1.2748953401997918,1.2748953401997911,0.061011286199326074,0.9506323596678911,0.9506323596678908,0.9506323596678908,0.9506323596678913,0.03557238988712027,0.02543889631220582,0.0254388963122058,0.025438896312205837,0.025438896312205885,0.044093441521173435,-0.018654545208967633
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7127187998570697,2.8340424750067172,0.09016736140020619,0.15159402983317116,1.1112438917811671,0.015281431903653135,1.1580133089068134,4.839109364671009,2.7826408664106057,2.9917715014442803,0.07122616318319276,0.3416971269899898,0.01499274043755308,3.1612125708170624,0.8302062506953575,0.8302062506953575,2.331006320121705,2.331006320121704,1.3737862258698568,1.3737862258698563,0.054636429218279874,0.9025836650335688,0.9025836650335689,0.9025836650335688,0.9025836650335687,0.03180912355346433,0.02282730566481563,0.02282730566481562,0.02282730566481558,0.022827305664815677,0.04154482552796813,-0.018717519863152524
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7532796201023236,2.8283612807564005,0.09066089802732098,0.1624802130176635,1.084409545143196,0.015472929865637076,1.2211237805771777,4.82883824423765,2.730706911537145,2.981477169618873,0.07176918791758323,0.3321236193138621,0.015268540491350744,3.163685431415097,0.830130468916955,0.8301304689169552,2.3335549624981424,2.333554962498143,1.3890226974811253,1.3890226974811246,0.05774532360295913,0.8867869414140584,0.8867869414140587,0.886786941414059,0.8867869414140589,0.03364376881647182,0.024101554786487327,0.02410155478648733,0.024101554786487314,0.0241015547864874,0.042788360651051696,-0.018686805864564372
