e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270191757,0.359790484,0.111696184,0.358053294,0.426030436,44.19363181,0.554582448,0.369998478,0.285025912,0.282233962,0.348386797,2.138985218,0.774516843,0.121586291,0.621441042,0.774516843,0.774516843,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,0.189883512,2.138985218,0.96778399,0.201482671
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.331894243,0.427953376,0.121030427,0.421823515,0.491306753,34.79125328,0.676317405,0.438476059,0.319212658,0.338881948,0.40736887,2.518093737,0.842027812,0.149352409,0.763356758,0.842027812,0.842027812,1.444401733,1.444401733,1.444401733,1.444401733,1.444401733,1.444401733,0.205751725,2.518093737,1.032898282,0.239653891
1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.250538297,0.564426908,0.135835669,0.544690989,0.609991794,42.00614174,0.920316567,0.57334296,0.377729565,0.456996746,0.518020609,2.220306802,0.955088403,0.112742234,0.576238083,0.955088403,0.955088403,1.594097737,1.594097737,1.594097737,1.594097737,1.594097737,1.594097737,0.230920637,2.220306802,1.132256463,0.316079069
1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.197239034,0.276433215,0.09763171,0.277826085,0.339678839,35.85260486,0.40624908,0.285281578,0.237148888,0.214845877,0.272554927,2.471165913,0.676290707,0.887575652,0.453649777,0.676290707,0.676290707,1.197778814,1.197778814,1.197778814,1.197778814,1.197778814,1.197778814,0.165973906,2.471165913,0.865831001,0.1548026
1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.065981412,0.111393955,0.054383267,0.112853983,0.1446608,18.08048759,0.127504939,0.115185396,0.113796738,0.086005308,0.111199394,3.448435181,0.383598586,0.029691635,1.51757248,0.383598586,0.383598586,0.704816557,0.704816557,0.704816557,0.704816557,0.704816557,0.704816557,0.092451554,3.448435181,0.519913448,0.062380615
1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.228904182,0.888331016,0.159400875,0.814344665,0.845421806,39.55109056,0.30212208,0.882405568,0.482992843,0.76532606,0.749226791,2.316280469,1.160314349,0.103006882,0.526479619,1.160314349,1.160314349,1.823163329,1.823163329,1.823163329,1.823163329,1.823163329,1.823163329,0.270981487,2.316280469,1.281200356,0.497465369
1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.26661106,0.391440549,0.116231679,0.387869219,0.456895518,43.79788883,0.529876618,0.401886847,0.301387053,0.11552654,0.376103102,2.153417717,0.807031862,0.119974977,0.613205439,0.807031862,0.807031862,1.394857017,1.394857017,1.394857017,1.394857017,1.394857017,1.394857017,0.197593854,2.153417717,0.999669309,0.219206708
1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270693091,0.138860154,0.122765877,0.434754684,0.504215368,44.24894427,0.55808909,0.452488211,0.32579277,0.170128798,0.419194806,2.13697761,0.769977501,0.121811891,0.622594109,0.769977501,0.769977501,1.462193316,1.462193316,1.462193316,1.462193316,1.462193316,1.462193316,0.20870199,2.13697761,1.044789335,0.077761686
1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,50,50,0.15,0.270470172,0.226021963,0.118410749,0.402968113,0.472291817,44.22435236,0.556528397,0.125448764,0.309414927,0.214318185,0.390045044,2.137869902,0.771995533,0.121711577,0.622081396,0.771995533,0.771995533,1.417418767,1.417418767,1.417418767,1.417418767,1.417418767,1.417418767,0.201298273,2.137869902,1.014822221,0.126572299
1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,50,50,0.15,0.270342211,0.282954798,0.115557385,0.115814269,0.45220699,44.21023391,0.555633576,0.227272374,0.298925071,0.243214093,0.371872736,2.138382385,0.773154219,0.121653995,0.621787086,0.773154219,0.773154219,1.387853751,1.387853751,1.387853751,1.387853751,1.387853751,1.387853751,0.196447554,2.138382385,0.994958642,0.158454687
