e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.293665895,0.201337001,0.081305291,0.203575848,0.254974076,46.75967399,0.274840281,0.208166755,0.186609609,0.155637886,0.200737638,2.048253049,0.565240282,0.132149653,0.675431557,0.565240282,0.565240282,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,0.138218994,2.048253049,0.741293855,0.11274872
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.356237205,0.230416072,0.088141036,0.232528813,0.288587271,37.26461423,0.325264121,0.238103476,0.207143162,0.178418857,0.228923356,2.410493151,0.611495268,0.160306742,0.81934557,0.611495268,0.611495268,1.093957536,1.093957536,1.093957536,1.093957536,1.093957536,1.093957536,0.149839762,2.410493151,0.794278012,0.129033
1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.258452288,0.472602857,0.126360543,0.462710235,0.531768988,42.89158881,0.756097302,0.482927234,0.339653047,0.376812036,0.444611522,2.18693072,0.881746663,0.11630353,0.594440263,0.881746663,0.881746663,1.498835726,1.498835726,1.498835726,1.498835726,1.498835726,1.498835726,0.214812924,2.18693072,1.069209878,0.2646576
1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.210388908,0.159860796,0.070142221,0.161913924,0.205248394,37.40516893,0.204717554,0.165340715,0.15491366,0.123403491,0.159812753,2.404560312,0.490021251,0.946750085,0.483894488,0.490021251,0.490021251,0.890520456,0.890520456,0.890520456,0.890520456,0.890520456,0.890520456,0.119241775,2.404560312,0.652036906,0.089522046
1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.067781323,0.07316689,0.039197977,0.07404879,0.095367963,18.37381072,0.072958215,0.075612618,0.07788417,0.056593453,0.072630963,3.428212314,0.279769855,0.030501595,1.558970432,0.279769855,0.279769855,0.518566252,0.518566252,0.518566252,0.518566252,0.518566252,0.518566252,0.066636561,3.428212314,0.385293131,0.040973458
1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.286286652,0.243125334,0.090912,0.245106023,0.302953136,45.95812413,0.074580718,0.251159162,0.215720373,0.188430587,0.241096217,2.076076437,0.630328842,0.128828994,0.658459301,0.630328842,0.630328842,1.124507497,1.124507497,1.124507497,1.124507497,1.124507497,1.124507497,0.154550401,2.076076437,0.815406696,0.136150187
1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.292626444,0.206847357,0.082657472,0.209080132,0.261423325,46.64703763,0.248112123,0.213846048,0.190601883,0.061303228,0.206113132,2.052135154,0.574371615,0.1316819,0.67304082,0.574371615,0.574371615,1.03290871,1.03290871,1.03290871,1.03290871,1.03290871,1.03290871,0.140517702,2.052135154,0.751873306,0.11583452
1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,50,50,0.15,0.295226357,0.070119059,0.085427086,0.220691957,0.274937445,46.9286037,0.258606633,0.22584524,0.198885461,0.097590206,0.21742725,2.042447573,0.551554471,0.132851861,0.679020621,0.551554471,0.551554471,1.063842268,1.063842268,1.063842268,1.063842268,1.063842268,1.063842268,0.145226047,2.042447573,0.773390175,0.039266673
1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,50,50,0.15,0.294455385,0.134480708,0.083408442,0.212183237,0.26504688,46.84516582,0.266534228,0.06679432,0.192833757,0.125910663,0.209140164,2.0453125,0.558312803,0.132504923,0.677247387,0.558312803,0.558312803,1.041316409,1.041316409,1.041316409,1.041316409,1.041316409,1.041316409,0.141794351,2.0453125,0.757727708,0.075309196
1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,50,50,0.15,0.281227211,0.224822475,0.100130316,0.089090759,0.354048583,45.4059104,0.405417343,0.182425875,0.245349384,0.190596725,0.284994799,2.095515445,0.67531803,0.126552245,0.646822585,0.67531803,0.67531803,1.224735474,1.224735474,1.224735474,1.224735474,1.224735474,1.224735474,0.170221538,2.095515445,0.884292398,0.125900586
