e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.293665895,0.201337001,0.081305291,0.203575848,0.254974076,46.75967399,0.274840281,0.208166755,0.186609609,0.155637886,0.200737638,2.048253049,0.565240282,0.132149653,0.675431557,0.565240282,0.565240282,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,1.017731843,0.138218994,2.048253049,0.741293855,0.11274872
0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.055861111,0.063849822,0.0350358,0.064594901,0.083220623,127.153021,0.060927512,0.065972312,0.068635731,0.049421613,0.063252208,0.533067618,0.250969009,0.0251375,0.128480554,0.250969009,0.250969009,0.466182118,0.466182118,0.466182118,0.466182118,0.466182118,0.466182118,0.059560859,0.533067618,0.347060399,0.035755901
1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.337462173,0.045858106,0.02639664,0.046355782,0.059692143,51.43173557,0.03953435,0.047365365,0.050215834,0.035555424,0.045212745,1.894785198,0.190601223,0.151857978,0.776162998,0.190601223,0.190601223,0.355521908,0.355521908,0.355521908,0.355521908,0.355521908,0.355521908,0.044874287,1.894785198,0.265773333,0.025680539
1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.306753175,0.207541969,0.082825949,0.20977341,0.262233646,48.17050455,0.2855319,0.214561755,0.191101684,0.16048509,0.206789632,2.00037838,0.575509883,0.013803893,0.705532302,0.575509883,0.575509883,1.034796263,1.034796263,1.034796263,1.034796263,1.034796263,1.034796263,0.140804114,2.00037838,0.753188035,0.116223503
1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.585553894,0.32811679,0.106751231,0.327857024,0.394115524,76.09176072,0.498093122,0.337929759,0.267709994,0.256397459,0.320061689,1.272442299,0.739588256,0.263499252,0.134677396,0.739588256,0.739588256,1.295431109,1.295431109,1.295431109,1.295431109,1.295431109,1.295431109,0.181477092,1.272442299,0.932476926,0.183745403
1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.327237546,0.072051505,0.038710175,0.072916792,0.093915724,50.35313239,0.953222455,0.074458392,0.0767874,0.055735092,0.071507235,1.928952758,0.276403152,0.147256896,0.752646355,0.276403152,0.276403152,0.512457462,0.512457462,0.512457462,0.512457462,0.512457462,0.512457462,0.065807297,1.928952758,0.380842867,0.040348843
1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.317740034,0.100833351,0.05046564,0.102135651,0.131152272,49.34488877,0.789722036,0.104251422,0.104196234,2.194317723,0.100544994,1.961559044,0.356971874,0.142983015,0.730802078,0.356971874,0.356971874,0.657477072,0.657477072,0.657477072,0.657477072,0.657477072,0.657477072,0.085791589,1.961559044,0.485893895,0.056466676
1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.280347798,1.62601984,0.034213812,0.062781371,0.080885899,45.30970158,0.465105375,0.064122767,0.066838427,0.84822471,0.061454899,2.098925105,0.683168723,0.126156509,0.644799936,0.683168723,0.683168723,0.455766336,0.455766336,0.455766336,0.455766336,0.455766336,0.455766336,0.05816348,2.098925105,0.339439376,0.91057111
1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,50,50,0.15,0.281256138,1.49384364,0.038798764,0.073121888,0.09417889,45.40907388,0.446765628,3.992046531,0.076986327,0.780619357,0.07171082,2.095403446,0.675059952,0.126565262,0.646889116,0.675059952,0.675059952,0.513567466,0.513567466,0.513567466,0.513567466,0.513567466,0.513567466,0.065957898,2.095403446,0.381651669,0.836552438
1,1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,50,50,0.15,0.332465553,0.152704317,0.028236514,0.976673492,0.064520102,50.90550163,0.05949259,0.362402888,0.054052577,0.074940022,0.0489016,1.911364224,0.232413181,0.149609499,0.764670772,0.232413181,0.232413181,0.379311945,0.379311945,0.379311945,0.379311945,0.379311945,0.379311945,0.048002074,1.911364224,0.283307798,0.085514417
