,0,1,2,3,4,5,6,7,8,9,10
0,-0.7552388807033491,0.0005420916396063815,0.02921386838949805,-0.006500177614313793,-0.044430984842249874,0.8915513745725627,0.08916574458681246,-0.013942989513988632,0.025128878018401177,-0.014452121892787545,0.02661719824110333
1,1.4955197215175693,-0.07327594504254478,-0.029365409622548896,0.043246086450265966,-0.025667394651513006,0.06945188729530598,-0.8293159679629526,-0.01749002801219269,0.0366199437349739,-0.03037211959884472,-0.05090061242794064
2,1.0234760635947866,0.02588823019915097,0.051065993540648606,0.007640849479533921,0.00647245435414681,-0.029153279718116955,0.030224513936819682,-0.006564700116768869,0.019316898703571884,-0.021303642382412537,-0.06388605237475022
3,0.7789702559798675,-0.01989502960653202,-0.07105373039286862,0.0681017608259663,0.0453707676747762,0.0067268242599641155,-0.005375618662061381,-0.04352941933301018,-0.05192184963319059,-0.0037629257340730275,-0.07014682093327802
4,0.04665524493418102,0.031109517607074474,-0.04596947600753058,0.052151293579876364,-0.020873656611797797,-0.01661196344346969,1.43806261261737,-0.01720552044512767,0.046973264830671276,-0.8328842148457496,0.00908717009328232
5,-0.03720421143844864,-0.8499580769409372,0.013948343749233875,0.0669138098419372,-0.058845045249153266,-0.0271600578077846,0.014805217522911206,0.010264727472605864,0.055586133828035414,1.2075695396426653,0.015220726579459809
6,-0.036025899000415106,1.0032965111171792,-0.017324149587185166,0.007423991440170755,-0.04035943390175294,-0.016251951883639808,-0.01585743029879735,-0.6119886008728528,-0.009690118163648325,-0.008316720689486131,0.0469940208852627
7,-0.04414339690144031,0.02862380774492506,0.03185172847217645,-0.6270604007339131,-0.03921427467225834,-0.01706046679730925,-0.0359741193488501,1.1057649192476313,-0.0046205457879731635,-0.05831542489160356,0.039502980664216654
8,0.13418300331594493,0.06013434584049923,-0.06811836819281218,0.8344047028932289,-0.03494266584323827,0.0047650031547370976,-0.008077648702496762,0.014505042672748198,-0.022177296689885866,0.04157660529235618,-0.6834127168828441
9,-0.06575585411341311,-0.0030788577551647063,-0.06019416056886108,-0.07024775428482319,-0.8835520408090963,-0.028054505264690433,0.023627148745858417,0.03197189095306193,-0.009332288026443425,0.03753203485543695,1.0398877711362255
10,-0.027727972468611084,0.0371818048918185,0.040277339276715306,-0.023752091176750697,0.550189344166609,0.0014451260670440438,-0.0396035773359785,-0.00109361195178184,-0.46193735732304014,0.07406532448960446,0.008296413422369647
11,-0.025926236677529104,0.0513457719467855,-0.3124901689592475,0.03956962290085155,0.022058584614892768,-0.014298801414399678,-0.039333807819833894,-0.005466335764296412,0.6675378176870633,-0.041128716063752055,0.0007485234916153743
12,0.03899166721973646,0.006162724472670911,1.0076710255248393,0.025817845722120435,-0.019287766659283827,-0.05696611733715012,-0.08633048189944235,0.044749227159343444,0.025959557098050215,-0.07945124175949399,0.03437188697732834
13,0.042625319790635566,-0.07965467203264567,-0.02797538138393327,0.04008716154427459,0.01001397465458811,-0.5267837831343294,-0.020783728325166114,-0.0064848905070474475,-0.05136795010574721,0.10547311880831883,-0.04585990964693489
14,0.08470041180616986,0.03561316758363095,0.6914545961097538,-0.020023576664905632,-0.09059064496663626,-0.025511458733387515,-0.09019617110688392,0.002630136422938957,0.07742108692306954,-0.0556848337218568,0.021846629793523194
15,0.04980869033149093,0.9747168966497147,0.019999871836157465,-0.035689875231285584,-0.01801705511066564,-0.014906160949588106,0.01256076944787812,-0.0388356873177466,0.04093585018964021,0.022866730463170816,0.04721624053733748
16,-1.320228351832625,0.016262692842222405,-0.056957604335447325,0.04632787498296563,-0.04659785111074479,0.8983430732191346,0.036620225035250566,-0.044181962499819885,0.005816577670596186,-0.003555088988601341,0.008199553100268375
17,1.1602275902680905,0.05482045879555489,-0.01954080964612441,0.021741476670100384,0.025449790009028826,0.028404309652256904,-0.6807852446674185,0.041130689395459184,0.012073132115175208,0.16680662507227575,0.01235126214086084
18,0.9048574880915767,-0.0008567105220399687,0.03972057473094702,0.010735105807732776,-0.0009789249774416814,0.05010210474845775,0.06812038386342979,0.11997669568037386,0.07407189381284414,-0.01965449493575596,-0.05492353158914325
19,0.9950099181275136,-0.03740443800353504,0.01686803463119028,0.10068445121699944,-0.0022638183735780356,0.02796090235630069,-0.02291131113517313,0.014124934501984269,0.07433366519029336,-0.03258529428595671,0.07095107014220614
20,-0.0032508311129760214,0.007841274829264113,-0.039713254061510765,0.035125281273904026,0.0397210000873202,-0.01649437350129197,1.5383352946319675,-0.08962327185824154,0.02302624802503405,-0.9113180486551152,0.01272359438657006
21,0.004318626151089299,-0.6306506801607787,-0.07476146974913482,-0.034837559989350175,-0.05619393079153462,-0.028007861003569983,0.05057005396397909,-0.012333664297745038,-0.026981129347727312,0.7844897384478098,-0.04711373570804312
22,-0.06284050605438082,0.9130034265896018,-0.04532375991582554,-0.007728940118180313,0.028300548941981307,0.07279853609774108,0.007840230003919302,-0.7324775174856069,0.024568782038751253,-0.04946750645959794,0.01938782550450558
23,0.047796412523750186,0.09224763945300782,0.07593984454285298,-0.8411684000576154,-0.030872342851739648,-0.021857444475437762,0.009720063518758508,0.9249224388265307,-0.03879317904466703,0.030753996395114915,-0.04409287293290082
24,0.08125484244932377,0.022866325843907437,0.07072172053584515,0.8371033960029599,0.01522180055419981,0.06548012683366279,-0.0014873691131138517,0.007043806067358795,0.00896867473547399,0.04855354309852468,-0.6029744322463237
25,0.10506800495681376,-0.09350630572376367,0.11067170534645454,0.023940107172233074,-0.9387987040116413,-0.05127891229007117,0.0413541777995805,-0.011978005570832517,-0.016377168443675205,-0.05864745116698075,0.9563367337542326
26,-0.017401078487477822,-0.0118611708783436,-0.04587292746856912,-0.02484105390634428,0.8444033187624418,-0.07007307278264568,0.009667703388026423,-0.017471638046845258,-0.47172700565736125,0.05139987521969755,-0.005876926799930122
27,-0.03793802056379656,0.056748450955423704,-0.28033522769466757,0.030886247303085243,-0.03587054653747322,0.0019472784701216423,0.02708733728990857,0.07927955504244438,0.6809907377050929,-0.032020329204556656,0.004447820075183358
28,-0.015060690338107413,0.014983989673035334,0.9227337732779015,0.04899215634405447,0.0020696706295643737,0.022989172475270388,0.002619000887186816,0.09288432452996799,0.06287085194323938,0.039427268575638025,-0.02677727680915625
29,0.0743330783214777,0.05749861053338899,0.05387024163365489,-0.037130294542616814,-0.015029602070884803,-0.4226158202199714,-0.03766461278549484,-0.03635189385251453,0.00011580108882820397,0.02876588171018509,-0.014962216380142335
