e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27019175746820273,0.35979048436808486,0.1116961835838191,0.3580532939435152,0.42603043646095695,44.19363180724073,0.5545824479862137,0.3699984777088564,0.285025911502213,0.28223396203157564,0.3483867971738795,2.1389852177482878,0.7745168425338652,0.12158629086069123,0.6214410421768662,0.7745168425338648,0.7745168425338651,1.3475510138216025,1.3475510138216023,1.3475510138216027,1.3475510138216023,1.3475510138216023,1.3475510138216023,0.18988351209249246,2.138985217748288,0.9677839896366174,0.20148267124612754
0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.1822844301375851,0.2588685900792552,0.09418087921425346,0.2606161661933373,0.3204770739713686,62.84185217496553,0.3752124777363769,0.2673049402742986,0.22603197301968697,0.2008829426962179,0.25604651545200025,1.5731663877990538,0.652630015604249,0.0820279935619133,0.4192541893164457,0.652630015604249,0.6526300156042488,1.1602936207641152,1.1602936207641155,1.160293620764115,1.1602936207641155,1.1602936207641152,1.1602936207641155,0.16010749466423088,1.5731663877990534,0.8400786314356534,0.14496641044438294
1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2897443789429666,0.2227534867915737,0.0864093593640483,0.2249225604737967,0.27983057010101153,46.334271084135665,0.3119041819031909,0.2302233070993559,0.2018580164667171,0.17239940953801008,0.22154044145229987,2.0629622689786653,0.599753155316684,0.13038497052433498,0.6664120715688232,0.599753155316684,0.5997531553166843,1.0747643580300867,1.074764358030087,1.0747643580300872,1.074764358030087,1.074764358030087,1.074764358030087,0.1468959109188821,2.0629622689786653,0.7809725361923228,0.12474195260328128
1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2775459733712638,0.3680152525216839,0.11291143397609486,0.3658358481370313,0.43414741478618823,45.002726111496195,0.5692634183104966,0.3783003835754523,0.2893641966369147,0.28899197965328355,0.3556452442175329,2.109850307517031,0.783180554802389,0.04995827520682749,0.6383557387539067,0.7831805548023889,0.7831805548023894,1.3602725681926349,1.3602725681926355,1.360272568192635,1.360272568192635,1.3602725681926353,1.360272568192635,0.19194943775936127,2.10985030751703,0.9763736926739127,0.206088541412143
1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3806374099376571,0.48055309628291276,0.1272546789911264,0.4699186535106456,0.5387978126676908,55.91573069108343,0.7703054140613903,0.4908085186166658,0.3431496666358616,0.38363698661144996,0.4511327188449251,1.7601678707195705,0.8885082019623356,0.1712868344719457,0.3501864171426445,0.8885082019623356,0.8885082019623358,1.5079066700062402,1.5079066700062402,1.50790667000624,1.507906670006241,1.50790667000624,1.5079066700062405,0.2163329542849149,1.76016787071957,1.0752407614364103,0.2691097339184312
1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2934040182693367,0.20271427366370529,0.08164588874577293,0.20495234748570632,0.2565895090065803,46.731304982778965,0.7301823714699641,0.2095865146968783,0.18761202905640653,0.15671317029860107,0.20208266145107437,2.0492299631037283,0.5675396708435768,0.13203180822120153,0.6748292420194744,0.5675396708435769,0.5675396708435766,1.0215593484354788,1.0215593484354788,1.0215593484354788,1.0215593484354788,1.0215593484354788,1.0215593484354788,0.138798010867814,2.049229963103727,0.7439633266998508,0.11351999325167497
1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2774911467483947,0.30203964910688363,0.10232877826044075,0.30272952872009756,0.36702656467803935,44.99671224191886,0.606828473752571,0.3114138355540884,0.25267163070303783,0.6252924408963989,0.29629221741350553,2.1100650415591375,0.7087347504797435,0.12487101603677762,0.6382296375213078,0.7087347504797437,0.7087347504797438,1.2483272974596324,1.248327297459633,1.2483272974596327,1.2483272974596327,1.2483272974596322,1.2483272974596327,0.17395892304274926,2.1100650415591375,0.9004094513741342,0.16914220349985484
1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.26982444039511994,0.7535202558926547,0.09175097276722563,0.24901578739659033,0.30739036441073686,44.1530906630706,0.552020685269476,0.25522433117057025,0.218346798844336,0.48182042165366296,0.24487127206061407,2.140458179761134,0.7778447556702264,0.12142099817780397,0.6205962129087758,0.7778447556701025,0.7778447556700396,1.1337181680416204,1.1337181680421509,1.1337181680421498,1.133718168042119,1.1337181680422574,1.1337181680426456,0.15597665370428357,2.1404581796403406,0.8217648606343426,0.42197134329988667
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.26986227750314323,0.6377123339404914,0.09764150864368826,0.2778762277478869,0.33973441789965775,44.15726735972678,0.5522842791191683,0.9428954554478989,0.23718079842768275,0.42326839575364,0.2726029007027339,2.1403063714318913,0.7775018700410175,0.12143802487641446,0.6206832382572294,0.7775018700410169,0.777501870041017,1.1978848330753589,1.1978848330753589,1.197884833075359,1.1978848330753589,1.1978848330753589,1.1978848330753586,0.16599056469427004,2.1403063714318913,0.865903703686819,0.35711890700667526
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2699382185739086,0.5414629606052866,0.10252322104388312,1.0224017312510694,0.3681897553691858,44.16564980517094,0.552813527933514,0.7337560668702419,0.253324109904503,0.37447956717817726,0.29730765493507816,2.1400017388612884,0.7768137355472914,0.12147219835825887,0.6208579027199898,0.7768137355486633,0.7768137355443172,1.2504082131547014,1.2504082131525676,1.250408213154515,1.2504082131579306,1.250408213157359,1.2504082131549463,0.1742894757746013,2.140001739492755,0.9018292616028577,0.30321925793896054
