e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27019175746820273,0.35979048436808486,0.1116961835838191,0.3580532939435152,0.42603043646095695,44.19363180724073,0.5545824479862137,0.3699984777088564,0.285025911502213,0.28223396203157564,0.3483867971738795,2.1389852177482878,0.7745168425338652,0.12158629086069123,0.6214410421768662,0.7745168425338648,0.7745168425338651,1.3475510138216025,1.3475510138216023,1.3475510138216027,1.3475510138216023,1.3475510138216023,1.3475510138216023,0.18988351209249246,2.138985217748288,0.9677839896366174,0.20148267124612754
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2928158494917278,0.38500233519742094,0.11533915544636532,0.3818330778942446,0.450697161395835,40.481141557904465,0.599594559422895,0.39541301916281457,0.2981305008686028,0.3030155858657933,0.3705119731895787,2.279313189786059,0.8005931498528348,0.1317671322712775,0.6734764538309739,0.8005931498528345,0.8005931498528347,1.3855849919951135,1.3855849919951133,1.3855849919951138,1.3855849919951133,1.3855849919951135,1.3855849919951133,0.19607656425882103,2.279313189786059,0.9934318634774716,0.21560130771055575
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2640670673290803,0.41535800208065676,0.11942340554051381,0.41016397110613223,0.479575923714923,43.515986673939395,0.6538155376558118,0.42587853462308445,0.3131832003769216,0.32830232550925215,0.39666769224959963,2.1637726148575114,0.8302339248456562,0.11883018029808615,0.6073542548568847,0.8302339248456564,0.8302339248456562,1.4278673685261447,1.4278673685261447,1.4278673685261447,1.4278673685261447,1.427867368526145,1.4278673685261447,0.20301978941887347,2.163772614857512,1.0218277896883976,0.23260048116516782
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2644136110560145,0.3533078116447972,0.11071913012448963,0.35190213018156064,0.4195839658271011,43.55442393694813,0.5430139109761293,0.36344755153816233,0.28156185289137686,0.27692180219727597,0.34263780415828576,2.162357073371776,0.7675752750512991,0.1784791874628098,0.6081513054288333,0.7675752750512991,0.7675752750512989,1.3372981755815112,1.3372981755815114,1.3372981755815114,1.3372981755815119,1.3372981755815114,1.3372981755815117,0.18822252121163235,2.162357073371776,0.9608531331582469,0.19785237452108645
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.22231944506244053,0.3054891012755835,0.10293365166453661,0.3060670350319558,0.3706533045635188,38.792968922810324,0.4578121387633732,0.31492704623866935,0.25470397616766116,0.23811658052688758,0.2994598282048748,2.3469836755176816,0.7129357543087688,0.10004375027809824,0.7670020854654198,0.7129357543087688,0.712935754308769,1.254797611903211,1.254797611903211,1.2547976119032107,1.2547976119032112,1.2547976119032112,1.2547976119032114,0.17498720782971222,2.346983675517716,0.9048231962437868,0.17107389671432677
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.26047237058191425,0.4512809091080823,0.12388310122181395,0.443271176525146,0.5126598682421526,43.11659056240385,0.488869947909903,0.4617400515824386,0.33006700046092535,0.3586149611548571,0.42695934067056734,2.1785500950595402,0.8631646236208745,0.11721256676186141,0.5990864523384027,0.8631646236208744,0.8631646236208744,1.4736119381412223,1.4736119381412227,1.4736119381412225,1.4736119381412227,1.4736119381412225,1.4736119381412225,0.2106012720770837,2.178550095059541,1.0524093939870554,0.2527173091005261
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2687972696675061,0.3718434691103456,0.1134680386846763,0.3694499892844429,0.4379021359955924,44.039654150279475,0.5448903585965211,0.38216087770221163,0.2913622701993812,0.2172002562266921,0.35901021808596806,2.1445863265201712,0.7871601146992759,0.12095877135037775,0.618233720235264,0.7871601146992757,0.7871601146992757,1.366087886696758,1.3660878866967574,1.3660878866967576,1.3660878866967583,1.366087886696758,1.3660878866967583,0.1928956657639497,2.1445863265201854,0.9802965551688587,0.20823234270179355
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.27035757702148455,0.2757749399780978,0.11591759213253158,0.38573537633717636,0.45470718990016945,44.21192937163305,0.5557409875830365,0.3995972212059314,0.30023896346373585,0.2395689864101335,0.37412772464672023,2.1383208341298166,0.773015070177962,0.12166090965966805,0.6218224271494144,0.7730150701779721,0.7730150701779968,1.3915961739682765,1.3915961739682492,1.3915961739682599,1.3915961739682758,1.3915961739683296,1.3915961739684006,0.19705990662530368,2.138320834139133,0.9974763607177829,0.1544339663877348
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2702915601342865,0.30740389242212796,0.11433001607957947,0.3751094622262647,0.4437631918245125,44.20464496175601,0.5552795895497795,0.2720129202196419,0.29447035745120925,0.2556282310165867,0.36427218444040516,2.138585299921856,0.7736129212451367,0.12163120206042893,0.6216705883088589,0.7736129212451371,0.7736129212451432,1.375079662733902,1.3750796627338957,1.3750796627338924,1.375079662733895,1.375079662733906,1.3750796627339201,0.1943610273352851,2.138585299923834,0.9863576080633464,0.17214617975639168
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2702489142283779,0.32903106272581356,0.11324331935776737,0.25854541524317215,0.43638341771641326,44.19993912884865,0.5549816421938087,0.31211045841996443,0.29055474349063687,0.2666113008602153,0.35764858430491475,2.138756170232812,0.7739991533795031,0.12161201140277005,0.6215725027252691,0.7739991533795035,0.7739991533795036,1.363740911632551,1.363740911632551,1.3637409116325507,1.3637409116325512,1.3637409116325512,1.3637409116325514,0.19251364290820452,2.1387561702328117,0.9787136258161424,0.18425739512645561
