e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vXRA,e_vYAN,e_vZUL,Ao__,L__,M__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vXRA,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.24098182420310876,0.6939604133364174,0.1467040671715973,0.6559011422594796,0.7107185563223736,40.928145527626405,0.3691128225145076,0.6986934765314271,0.42431482396980436,0.5753831232579731,0.6151374177580189,2.261813466963064,1.0448552547393812,0.10844182089139895,0.5542581956671501,1.0448552547393724,1.0448552547393737,1.7010926780103914,1.7010926780103932,1.7010926780103999,1.70109267801041,1.7010926780104159,1.7010926780103979,0.24939691419171542,2.2618134669657044,1.202298849626926,0.3886178314683938
0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.08173971964900552,0.22250203188756795,0.0863517234940465,0.2246726650659184,0.2795419916613474,90.34304495164479,0.11332116357528574,0.22996460513965508,0.20168309324370776,0.17220208270570972,0.22129761591307934,1.0121482506431325,0.5993626664155175,0.036782873842052484,0.1880013551927127,0.5993626664155176,0.5993626664155174,1.0741241949739968,1.0741241949739968,1.0741241949739966,1.0741241949739964,1.0741241949739968,1.0741241949739975,0.14679792993987906,1.0121482506417296,0.7805283350942402,0.12460113785703807
1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.30173371583982894,0.16228515475286473,0.07084722482634578,0.16435908603233504,0.20821136838378165,47.63097651933703,0.08367364702538563,0.1678471631974957,0.15685032974326987,0.12528061811829025,0.16222533596304975,2.0185239926337597,0.49476872764262336,0.13578017212792304,0.6939875464316065,0.49476872764262336,0.4947687276426233,0.8986577686236423,0.8986577686236424,0.8986577686236422,0.8986577686236427,0.8986577686236427,0.8986577686236425,0.12044028220478784,2.0185239926337593,0.657777204214067,0.09087968666160426
1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.24907717579058947,0.7151501551402932,0.14826883773326507,0.6736390816177336,0.7262775216694494,41.84195802168754,0.3822581909285419,0.718966844848447,0.43129127942726747,0.595359903744665,0.630386121539251,2.22656589676729,1.0583939423094257,0.022416945821153056,0.5728775043183557,1.0583939423094253,1.0583939423094257,1.7163037977402869,1.7163037977402873,1.7163037977402866,1.7163037977402869,1.7163037977402866,1.7163037977402869,0.2520570241465506,2.2265658967672906,1.2121897494471856,0.40048408687856424
1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.38215348574878544,1.02432226602457,0.16656146130867208,0.9200904559917378,0.9305709101712558,56.07128033781279,0.5951480150388001,1.0081694373692371,0.5182627880356067,0.9074533546229893,0.8362931747904436,1.7557013012104759,1.232151025734721,0.17196906858695346,0.17579060344444128,1.2321510257346824,1.2321510257346868,1.890681582495772,1.8906815824957486,1.8906815824957501,1.890681582495752,1.890681582495767,1.890681582495819,0.28315448422474254,1.7557013012112177,1.3243726140464114,0.5736204689737593
1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2871508719035718,0.2378963282988523,0.08978678777316125,0.23993728864253822,0.29706637029711225,46.05223165057339,0.6800855869639978,0.24578987129290558,0.21221944946630833,0.18430714008174215,0.23609898517573719,2.072785842781357,0.62267393966832,0.12921789235660733,0.6604470053782151,0.6226739396683199,0.6226739396683199,1.1121259354892825,1.1121259354892827,1.1121259354892832,1.1121259354892825,1.1121259354892827,1.1121259354892825,0.15263753921437412,2.0727858427813572,0.8068508570605342,0.1332219438473573
1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.28769761667918003,0.23463619906839964,0.08907482685468655,0.23671051313835573,0.29337930739807766,46.11173594274555,0.684379431475403,0.24244067837284397,0.21001699901613624,1.6807095042718856,0.23297549668022777,2.070708504740957,0.6178355405110979,0.12946392750563102,0.6617045183621141,0.6178355405110978,0.6178355405110977,1.1042748095438915,1.104274809543892,1.104274809543892,1.1042748095438917,1.1042748095438917,1.1042748095438917,0.15142720565296713,2.070708504740957,0.8014203982379573,0.13139627147830382
1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2605217846274896,1.5594780485594892,0.06683127854009946,0.15073841514749883,0.1916361131439938,43.12208936793601,0.48919341306186986,0.1538945901383617,0.14593246939351598,0.9552735791102297,0.14877140536972178,2.1783457856851642,0.8627107733163422,0.11723480308237032,0.599200104643226,0.8627107733163419,0.8627107733163419,0.8521138394393699,0.8521138394393697,0.8521138394393698,0.8521138394393699,0.8521138394393696,0.8521138394393698,0.11361317351816907,2.178345785685164,0.6248874924030317,0.8733077071933141
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.25867836351734647,1.4605472780563842,0.0745725288864739,0.17767936680720087,0.22425507230985547,42.916789729245984,0.4771975741589449,2.893805220762274,0.16722762225658358,0.9150391657110827,0.17534608786435543,2.1859900553620575,0.8796643195994602,0.11640526358280591,0.5949602360898968,0.8796643195994597,0.8796643195994596,0.9414221634873443,0.9414221634873439,0.9414221634873443,0.9414221634873438,0.9414221634873438,0.941422163487344,0.1267732991070056,2.185990055362059,0.6878755652733329,0.8179064757115753
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.25676323045024635,1.3620249382288758,0.08256916005517205,4.700198087125461,0.26099917787305454,42.70314533471347,0.46488856032156256,2.5264524960074435,0.19034011207052048,0.8742798826919512,0.20575912746741173,2.193980796790898,0.8973264830171533,0.11554345370261086,0.5905554300355665,0.8973264830171538,0.8973264830171538,1.031919000626136,1.0319190006261365,1.0319190006261365,1.0319190006261365,1.0319190006261365,1.0319190006261365,0.14036757209379247,2.193980796790898,0.7511838564385515,0.7627339654081705
