e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.31972688029748225,0.09440586118147656,0.0479828955840468,0.0956103784755886,0.12288574732815795,49.55633059075116,0.4481632665793505,0.09759693292766866,0.09823477567877119,0.07293318115411411,0.09405723853834538,1.9546666270620066,0.3400458815597207,0.143877096133867,0.7353718246842091,0.34004588155972226,0.34004588155972243,0.6272244808578182,0.6272244808578181,0.6272244808578185,0.6272244808578186,0.6272244808578185,0.6272244808578189,0.08157092249287956,1.9546666270619952,0.46408263587205956,0.05286728226162688
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.25521554048450923,0.08881851519202741,0.04576084092335108,0.0899376239648083,0.11567468023428168,61.265196367309535,0.3516793795183511,0.09181264866974584,0.09297873525927583,0.06863503622699141,0.08841744466538014,1.613697739408707,0.3248592599619357,0.11484699321802916,0.5869957431143712,0.32485925996193565,0.32485925996193576,0.5999801514163363,0.5999801514163361,0.5999801514163362,0.5999801514163361,0.5999801514163363,0.5999801514163362,0.07779342956969683,1.613697739408707,0.4443932922769426,0.04973836850753535
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3238922688930811,0.08164703832263133,0.04281762602903391,0.08265675162584475,0.10638819424528889,49.99871523621571,0.2531137755109622,0.08438919016294447,0.08613079192143505,0.06311820200945621,0.08118089277550404,1.9403399310586293,0.3046839731485692,0.14575152100188649,0.7449522184540864,0.30468397314856904,0.30468397314856926,0.563645604836465,0.5636456048364649,0.5636456048364651,0.5636456048364651,0.5636456048364649,0.563645604836465,0.07278996424935764,1.9403399310586293,0.41806567633774966,0.04572234146067355
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3282365416731733,0.0950736908630241,0.04824446015741083,0.09628840216488047,0.12374613519285046,50.458823832087035,0.46097257125461294,0.09828832967075023,0.09885839687972024,0.07344693590993691,0.09473136444567141,1.9255724426981777,0.3418311291251169,0.073853221876464,0.7549440458482986,0.3418311291251168,0.3418311291251168,0.63042099136694,0.6304209913669402,0.6304209913669401,0.6304209913669403,0.6304209913669401,0.63042099136694,0.0820155822675984,1.925572442698178,0.46638982683174324,0.0532412668832935
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.44450939642849346,0.10305601353723606,0.05130652380248445,0.10439188625980461,0.1340032377594967,62.37319643071124,0.6374191493169656,0.106552651018167,0.10623678886849884,0.07958829490955388,0.102788132182537,1.5850959332927614,0.3626950931144039,0.20002922839282206,0.5111858058927674,0.3626950931144038,0.36269509311440395,0.6676788186479553,0.6676788186479555,0.6676788186479556,0.6676788186479558,0.6676788186479554,0.6676788186479554,0.08722109046422356,1.5850959332927614,0.4932366377195084,0.0577113675808522
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3224942206709505,0.08582525912794493,0.04454511466170422,0.08689862971666842,0.11180267271634395,49.850370354601104,0.6283882498082016,0.08871409583347495,0.09013448041946501,0.06633245106824875,0.08539657487181096,1.9451300264191684,0.3165342120308684,0.14512239930192775,0.7417367075431861,0.31653421203086846,0.3165342120308684,0.5850062789500875,0.5850062789500879,0.5850062789500875,0.5850062789500875,0.5850062789500875,0.5850062789500875,0.07572669492489718,1.9451300264191687,0.4335528891002934,0.04806214511164917
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.31986415286253433,0.09397019559533791,0.04781180352236255,0.09516805994403837,0.12232428530006341,49.57092894416207,0.4581922712403095,0.09714589596592889,0.09782742112127803,0.1301888388491792,0.09361746545492429,1.9541918360896537,0.33887786413385507,0.14393886878814047,0.7356875515838289,0.33887786413385523,0.3388778641338552,0.6251324187343211,0.6251324187343209,0.6251324187343212,0.625132418734321,0.6251324187343211,0.6251324187343211,0.08128006598801633,1.9541918360896535,0.46257228675828854,0.052623309533389236
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.31767491963249705,0.17721800316021813,0.047050533197286255,0.09321124600408186,0.11983873456344236,49.337954534545155,0.4452162694274337,0.09515056127240522,0.0960202871613101,0.10510959191458438,0.09167194965222566,1.9617855756181497,0.35752723147403914,0.14295371383462369,0.7306523151547432,0.3575272314740391,0.35752723147403914,0.6158123811783559,0.615812381178356,0.6158123811783561,0.6158123811783562,0.6158123811783559,0.6158123811783562,0.07998590643538663,1.9617855756181493,0.4558405683075828,0.09924208176972216
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3188611079686516,0.12938655455870224,0.04758657503524869,0.09458720633821006,0.12158676277549736,49.46422875689099,0.4468623631033209,0.18895475346701468,0.09729185008776417,0.08640723069149135,0.09303995856313085,1.9576653073767791,0.3474167121350897,0.14348749858589321,0.7333805483278986,0.3474167121350895,0.3474167121350895,0.6223769537173058,0.6223769537173058,0.6223769537173058,0.6223769537173055,0.6223769537173056,0.6223769537173057,0.08089717755992278,1.9576653073767798,0.4605825985974604,0.07245647055287326
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3292597023298348,0.07346169266378981,0.03593727829074404,0.12641860572176758,0.0858051975573923,50.567002062719304,0.1163868679932948,0.08955986708207125,0.07061784193363146,0.05372778634311557,0.0652438166805242,1.922119914053756,0.2593584172880907,0.14816686604842566,0.75729731535862,0.2593584172880907,0.259358417288091,0.47757828668445956,0.47757828668445956,0.4775782866844597,0.4775782866844595,0.4775782866844594,0.47757828668445956,0.06109337309426487,1.9221199140537573,0.35539154049592997,0.0411385478917223
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3231981573872929,0.0870240565101083,0.043524393933453594,0.10975901736349414,0.10859111578703262,49.92508097317422,0.275454696739217,0.09590028454712238,0.08776347212654487,0.06583311803408205,0.14935845867598194,1.9427158319841284,0.3105651371782985,0.14543917082428182,0.7433557619907736,0.3105651371782985,0.3105651371782985,0.5723968027109361,0.5723968027109363,0.5723968027109363,0.5723968027109365,0.5723968027109363,0.5723968027109363,0.0739914696868711,1.9427158319841278,0.4244138633371941,0.04873347164566066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.32197258721454697,0.08970633670213218,0.0450869063846176,0.10541621088904853,0.23559883414150468,49.79498585569301,0.3274448244666884,0.09677362440161026,0.09139930000517861,0.06834120382652402,0.13112934340987892,1.9469220392388666,0.32096047380540443,0.14488766424654614,0.7405369505934579,0.32096047380540427,0.3209604738054043,0.5916853990576146,0.5916853990576144,0.5916853990576145,0.5916853990576146,0.5916853990576146,0.5916853990576145,0.07664774085384991,1.9469220392388669,0.43838991734991484,0.05023554855319403
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3317854580573075,0.06019621366205589,0.03317215517535375,0.06360004838563635,0.10451747746130201,50.83374881976223,0.9802123722798576,0.06289032297888725,0.1339132452975337,0.04645256729245479,0.06804955076712373,1.913638139246373,0.23812157605697026,0.14930345612578838,0.7631065535318072,0.2381215760569701,0.23812157605697018,0.4425332724631891,0.4425332724631889,0.442533272463189,0.44253327246318913,0.442533272463189,0.4425332724631891,0.056392663798101365,1.9136381392463726,0.3297479448669864,0.0337098796507513
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,50.0,50.0,0.15,0.32017508049409216,0.09301787677476689,0.05516024385989461,0.09438730943881646,0.12256730561404676,49.60398987113679,0.47705194624022934,0.09621230609138447,0.1003085776116983,0.07185258770808825,0.09318174572322885,1.9531170877325377,0.33623293123737275,0.14407878622234147,0.7364026851364119,0.33623293123737286,0.3362329312373729,0.6203758514808764,0.6203758514808763,0.6203758514808764,0.6203758514808763,0.6203758514808762,0.6203758514808762,0.04688620728091042,1.9531170877325383,0.5266034369190554,0.052090010993869465
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,50.0,50.0,0.15,0.21515490621193842,0.08474355141540507,0.0441013234701439,0.08580041475103949,0.11040195657512558,28.925878907829723,0.2924500527867313,0.08759437752370461,0.08910170500794826,0.06550032656693332,0.08430502867715653,1.4000245290197086,0.3134922526494191,0.09681970779537229,0.4948562842874583,0.31349225264941905,0.3134922526494194,0.5795281165062116,0.5795281165062114,0.5795281165062115,0.5795281165062115,0.5795281165062116,0.5795281165062115,0.07497224989924463,1.4000245290197082,0.42958361670772216,0.04745638879262684
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,50.0,50.0,0.15,0.32147852278832406,0.08903204936287833,0.07497303719785917,0.09082055603098296,0.12132759653100404,49.74251102855673,0.5564899573472492,0.09221918649513841,0.10570368452694222,0.06875423561499246,0.09053463336522564,1.9486217340189131,0.3251551939378769,0.14466533525474584,0.7394006024131453,0.32515519393787684,0.32515519393787695,0.6004524402325419,0.6004524402325422,0.6004524402325421,0.600452440232542,0.6004524402325422,0.6004524402325421,0.12745416323636058,1.9486217340189138,0.3455441137598209,0.049857947643211865
