e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_EX_GLCo,v_EX_ETOH,v_EX_GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.19363181,0.270191757,0.554582448,0.282233962,0.359790484,0.369998478,0.358053294,0.348386797,0.426030436,0.285025912,0.111696184,50,50,0.15,-2.1623156336609624,1.3900337763104256,0.2001049719196741,2.1623156336609624,0.8050693741150499,0.01,0.6736231297729564,0.8050693741150499,0.8050693741150499,1.4100337763104256,1.4100337763104256,1.4100337763104256,1.4100337763104256,1.4100337763104256,1.4100337763104256,0.01,2.1623156336609624,1.3900337763104256,0.2001049719196741
0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,62.84185217,0.18228443,0.375212478,0.200882943,0.25886859,0.26730494,0.260616166,0.256046515,0.320477074,0.226031973,0.094180879,50,50,0.15,-1.5903252843902296,1.1940936996449232,0.14397515805389519,1.5903252843902296,0.6790344288494092,0.01,0.45064542777041017,0.6790344288494092,0.6790344288494092,1.2140936996449232,1.2140936996449232,1.2140936996449232,1.2140936996449232,1.2140936996449232,1.2140936996449232,0.01,1.5903252843902296,1.1940936996449232,0.14397515805389519
1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.33427108,0.289744379,0.311904182,0.17239941,0.222753487,0.230223307,0.22492256,0.221540441,0.27983057,0.201858016,0.086409359,50,50,0.15,-2.0854634844472266,1.1045986464409947,0.12388899193355596,2.0854634844472266,0.6242438191872753,0.01,0.7256098326299758,0.6242438191872753,0.6242438191872753,1.1245986464409947,1.1245986464409947,1.1245986464409947,1.1245986464409947,1.1245986464409947,1.1245986464409947,0.01,2.0854634844472266,1.1045986464409947,0.12388899193355596
1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.00272611,0.277545973,0.569263418,0.28899198,0.368015253,0.378300384,0.365835848,0.355645244,0.434147415,0.289364197,0.112911434,50,50,0.15,-2.1328629423341794,1.403345198765529,0.20467934788184144,2.1328629423341794,0.8140122733236852,0.01,0.6544253345052472,0.8140122733236852,0.8140122733236852,1.423345198765529,1.423345198765529,1.423345198765529,1.423345198765529,1.423345198765529,1.423345198765529,0.01,2.1328629423341794,1.403345198765529,0.20467934788184144
1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.91573069,0.38063741,0.770305414,0.383636987,0.480553096,0.490808519,0.469918654,0.451132719,0.538797813,0.343149667,0.127254679,50,50,0.15,-1.7793664366179045,1.5578247458791779,0.26726961429541984,1.7793664366179045,0.9225471800872989,0.01,0.4234096282653028,0.9225471800872989,0.9225471800872989,1.5778247458791779,1.5778247458791779,1.5778247458791779,1.5778247458791779,1.5778247458791779,1.5778247458791779,0.01,1.7793664366179045,1.5578247458791779,0.26726961429541984
1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.73130498,0.293404018,0.730182371,0.15671317,0.202714274,0.209586515,0.204952347,0.202082661,0.256589509,0.187612029,0.081645889,50,50,0.15,-2.0715813969507177,1.0489266456116935,0.11274376550024295,2.0715813969507177,0.5908352055559682,0.01,0.7353730956973749,0.5908352055559682,0.5908352055559682,1.0689266456116935,1.0689266456116935,1.0689266456116935,1.0689266456116935,1.0689266456116935,1.0689266456116935,0.01,2.0715813969507177,1.0489266456116935,0.11274376550024295
1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.99671224,0.277491147,0.606828474,0.625292441,0.302039649,0.311413836,0.302729529,0.296292217,0.367026565,0.252671631,0.102328778,50,50,0.15,-2.1330800184885033,1.2862092895729853,0.16798564171182154,2.1330800184885033,0.7370974656424034,0.01,0.69299127642305,0.7370974656424034,0.7370974656424034,1.3062092895729853,1.3062092895729853,1.3062092895729853,1.3062092895729853,1.3062092895729853,1.3062092895729853,0.01,2.1330800184885033,1.2862092895729853,0.16798564171182154
1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.15309066,0.26982444,0.552020685,0.481820422,0.753520256,0.255224331,0.249015787,0.244871272,0.307390364,0.218346799,0.091750973,50,50,0.15,-2.163804661604487,1.16628600556771,0.41908598552340104,2.163804661604487,0.8026859955455555,0.01,0.6755593330294658,0.8026859955455555,0.8026859955455555,1.18628600556771,1.18628600556771,1.18628600556771,1.18628600556771,1.18628600556771,1.18628600556771,0.01,2.163804661604487,1.16628600556771,0.41908598552340104
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.15726736,0.269862278,0.552284279,0.423268396,0.637712334,0.942895455,0.277876228,0.272602901,0.339734418,0.237180798,0.097641509,50,50,0.15,-2.1636511967879617,1.2334279274862194,0.35467699779113865,2.1636511967879617,0.804052462638679,0.01,0.6747993670746415,0.804052462638679,0.804052462638679,1.2534279274862195,1.2534279274862195,1.2534279274862195,1.2534279274862195,1.2534279274862195,1.2534279274862195,0.01,2.1636511967879617,1.2334279274862194,0.35467699779113865
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.16564981,0.269938219,0.552813528,0.374479567,0.541462961,0.733756067,1.022401731,0.297307655,0.368189755,0.25332411,0.102523221,50,50,0.15,-2.163343242094975,1.28838669274005,0.3011459040444943,2.163343242094975,0.8047662983922722,0.01,0.6742884718513515,0.8047662983922722,0.8047662983922722,1.30838669274005,1.30838669274005,1.30838669274005,1.30838669274005,1.30838669274005,1.30838669274005,0.01,2.163343242094975,1.28838669274005,0.3011459040444943
