e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_EX_GLCo,v_EX_ETOH,v_EX_GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44.19363181,0.270191757,0.554582448,0.282233962,0.359790484,0.369998478,0.358053294,0.348386797,0.426030436,0.285025912,0.111696184,50,50,0.15,-0.7661830036063717,1.2501528496504861,0.20221315756225722,0.7661830036063717,0.7361830036063717,0.01,0.01,0.7361830036063717,0.7361830036063717,1.2701528496504861,1.2701528496504861,1.2701528496504861,1.2701528496504861,1.2701528496504861,1.2701528496504861,0.01,0.7661830036063717,1.2501528496504861,0.20221315756225722
3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.03337084,0.315806214,0.644885008,0.324117607,0.410358864,0.420871467,0.405520762,0.392395957,0.474879678,0.310755863,0.118771841,50,50,0.15,-0.8146181448023697,1.319521901019773,0.2297143885849664,0.8146181448023697,0.7846181448023697,0.01,0.01,0.7846181448023697,0.7846181448023697,1.339521901019773,1.339521901019773,1.339521901019773,1.339521901019773,1.339521901019773,1.339521901019773,0.01,0.8146181448023697,1.319521901019773,0.2297143885849664
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,42.70001985,0.256735238,0.789670724,0.392973582,0.49138803,0.501533167,0.479708189,0.459967927,0.548294987,0.347849699,0.128448657,50,50,0.15,-0.8831600578030544,1.4126901830292398,0.27362993257686896,0.8831600578030544,0.8531600578030544,0.01,0.01,0.8531600578030544,0.8531600578030544,1.4326901830292398,1.4326901830292398,1.4326901830292398,1.4326901830292398,1.4326901830292398,1.4326901830292398,0.01,0.8831600578030544,1.4126901830292398,0.27362993257686896
1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,41.80308352,0.248731513,0.511464164,0.262490368,0.335618848,0.345539271,0.335041435,0.32682446,0.401770747,0.271901957,0.107962473,50,50,0.15,-0.7410723474331284,1.2131098346148868,0.18903486025137006,0.7410723474331284,0.7110723474331284,0.01,0.01,0.7110723474331284,0.7110723474331284,1.2331098346148868,1.2331098346148868,1.2331098346148868,1.2331098346148868,1.2331098346148868,1.2331098346148868,0.01,0.7410723474331284,1.2131098346148868,0.18903486025137006
1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,30.09193046,0.150461256,0.308442869,0.170838405,0.220763836,0.228176132,0.222944754,0.219618127,0.277545057,0.200471315,0.08595188,50,50,0.15,-0.5971235004450987,0.9882423525696378,0.12600464832055946,0.5971235004450987,0.5671235004450986,0.01,0.01,0.5671235004450986,0.5671235004450986,1.0082423525696378,1.0082423525696378,1.0082423525696378,1.0082423525696378,1.0082423525696378,1.0082423525696378,0.01,0.5971235004450987,0.9882423525696378,0.12600464832055946
1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,41.4743801,0.245813275,0.397399065,0.512340888,0.625846154,0.63308934,0.598036363,0.564941208,0.659021939,0.400724465,0.141294239,50,50,0.15,-0.9798434963544345,1.5334695105376068,0.346217482171262,0.9798434963544345,0.9498434963544344,0.01,0.01,0.9498434963544344,0.9498434963544344,1.5534695105376068,1.5534695105376068,1.5534695105376068,1.5534695105376068,1.5534695105376068,1.5534695105376068,0.01,0.9798434963544345,1.5334695105376068,0.346217482171262
1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,43.89445859,0.267483823,0.535843981,0.156075816,0.383512981,0.393914487,0.380434631,0.36921519,0.44925755,0.297372086,0.115130577,50,50,0.15,-0.7895412819734079,1.2839574689037032,0.2151250950431125,0.7895412819734079,0.7595412819734079,0.01,0.01,0.7595412819734079,0.7595412819734079,1.3039574689037032,1.3039574689037032,1.3039574689037032,1.3039574689037032,1.3039574689037032,1.3039574689037032,0.01,0.7895412819734079,1.2839574689037032,0.2151250950431125
1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,44.23289245,0.270547581,0.557070084,0.198217216,0.194279388,0.430347278,0.414303668,0.400471297,0.483751009,0.315334631,0.119998687,50,50,0.15,-0.7631203350464896,1.3314413690906068,0.11479930100237223,0.7631203350464896,0.7331203350464895,0.01,0.01,0.7331203350464895,0.7331203350464895,1.3514413690906069,1.3514413690906069,1.3514413690906069,1.3514413690906069,1.3514413690906069,1.3514413690906069,0.01,0.7631203350464896,1.3314413690906068,0.11479930100237223
1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,44.21613369,0.270395681,0.556007396,0.230749634,0.258401065,0.182958282,0.391680194,0.379627947,0.460796073,0.303429055,0.11678879,50,50,0.15,-0.7644275870320811,1.3001883134927268,0.1486668605714354,0.7644275870320811,0.7344275870320811,0.01,0.01,0.7344275870320811,0.7344275870320811,1.3201883134927268,1.3201883134927268,1.3201883134927268,1.3201883134927268,1.3201883134927268,1.3201883134927268,0.01,0.7644275870320811,1.3001883134927268,0.1486668605714354
1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,44.20606975,0.270304472,0.555369819,0.252402304,0.301051026,0.260327833,0.170987304,0.366235549,0.445946872,0.295624992,0.114649051,50,50,0.15,-0.7652126699230517,1.2792331843895175,0.17119215545658584,0.7652126699230517,0.7352126699230517,0.01,0.01,0.7352126699230517,0.7352126699230517,1.2992331843895175,1.2992331843895175,1.2992331843895175,1.2992331843895175,1.2992331843895175,1.2992331843895175,0.01,0.7652126699230517,1.2792331843895175,0.17119215545658584
