e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.24098182420310876,0.6939604133364174,0.1467040671715973,0.6559011422594796,0.7107185563223736,40.928145527626405,0.3691128225145076,0.6986934765314271,0.42431482396980436,0.5753831232579731,0.6151374177580189,2.261813466963064,1.0448552547393812,0.10844182089139895,0.5542581956671501,1.0448552547393724,1.0448552547393737,1.7010926780103914,1.7010926780103932,1.7010926780103999,1.70109267801041,1.7010926780104159,1.7010926780103979,0.24939691419171542,2.2618134669657044,1.202298849626926,0.3886178314683938
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.1800045963702755,0.524409001880777,0.1319235064500006,0.5093017989440436,0.5766750914754835,53.43013489170308,0.2697969878106079,0.5341025972295181,0.36173150826029393,0.42168225173669155,0.4865318805389621,1.8333549248187997,0.9243317131489088,0.08100206836662398,0.41401057165163363,0.9243317131489088,0.9243317131489085,1.5549943852445822,1.554994385244582,1.5549943852445827,1.5549943852445824,1.5549943852445827,1.5549943852445824,0.224269960965001,1.8333549248187997,1.1064544633145803,0.29366904105323516
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.26336586482170593,0.42216673700217755,0.12029816989031403,0.4164737518764159,0.4859351960045806,43.438176667850676,0.21442475793071838,0.43269160357920505,0.3164577143172192,0.33401493580591485,0.40246335832699753,2.1666416951177467,0.8366440777672866,0.11851463916976768,0.6057414890899236,0.8366440777672903,0.8366440777672948,1.4368747828133526,1.4368747828133537,1.4368747828133515,1.4368747828133472,1.4368747828133392,1.4368747828133333,0.20450688881353385,2.1666416951165943,1.027861005186274,0.23641337272121946
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.24596274552858272,0.707033941359553,0.14767560326710086,0.666859330495439,0.7203459825371071,41.49123830801357,0.3772028584807943,0.7112090692279788,0.42863816688714296,0.5876876077299444,0.624565267280433,2.240011048765629,1.053240801590217,0.055341617743931114,0.5657143147157402,1.0532408015902168,1.053240801590217,1.710542596019085,1.7105425960190843,1.7105425960190845,1.7105425960190845,1.7105425960190839,1.7105425960190845,0.2510485255540715,2.2400110487656284,1.2084455449109417,0.3959390071613497
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.30852396938624543,0.8618625022772346,0.15786446298487347,0.7933026910094446,0.8280545406782829,48.36038632723332,0.47817675151588357,0.8576744799103054,0.47563535235479704,0.7385618960188699,0.7316818076694331,1.9940393225055848,1.1455984066934104,0.13883578622381046,0.3548025647941822,1.1455984066934097,1.1455984066934097,1.8085538121115683,1.808553812111569,1.8085538121115687,1.8085538121115683,1.808553812111569,1.8085538121115683,0.2683695870742849,1.9940393225055844,1.2718146379629987,0.48264300127525145
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.256534204921461,0.493627772759336,0.12869202631878818,0.4817269082318073,0.550246558366368,42.67757153993779,0.46342691762790306,0.5037477690870039,0.34881205895179024,0.39490869538960716,0.46178686089281723,2.1949397652538774,0.8994420303492783,0.11544039221465746,0.5900286713193603,0.8994420303466856,0.8994420303442766,1.5224525079473799,1.5224525079440534,1.522452507941324,1.5224525079389806,1.5224525079397393,1.5224525079472127,0.21877644474193988,2.1949397652032587,1.0848996184718973,0.2764315527452282
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.25589537067272866,0.5008018405112156,0.12946381452618605,0.4881817322938554,0.5564711176491471,42.60620907491312,0.4593614802070289,0.5108359210852307,0.3518737510604196,0.8561511639774082,0.4675960581777906,2.1976185072467356,0.9053468853494561,0.1151529168027279,0.5885593525472759,0.9053468853494556,0.905346885349456,1.5302447400126309,1.5302447400126313,1.5302447400126313,1.5302447400126309,1.5302447400126313,1.530244740012631,0.22008848469451628,2.1976185072467347,1.0900677706235986,0.28044903068628074
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2480587289386888,0.9642063883375941,0.11832618523025193,0.40237241706334315,0.4716872822840607,41.727383419584285,0.4108492047952211,0.4174795361965054,0.30910133340922846,0.7016492268488904,0.38949617069930653,2.230946969607977,0.9782503884656245,0.11162642802240996,0.5705350765589842,0.9782503884656416,0.9782503884656383,1.416545199462136,1.4165451994621276,1.4165451994621272,1.4165451994621252,1.4165451994621225,1.4165451994621263,0.20115451489142827,2.230946969605222,1.0142361696792854,0.5399555774690528
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2466199808131514,0.9056808340633765,0.12414460363913492,0.4452867001431071,0.5146518127645868,41.56533680928066,0.40220866373882763,1.1697664761506374,0.33107179413796345,0.6750023831810543,0.4287941331238247,2.237161881834041,0.9917309787276268,0.11097899136591813,0.5672259558702482,0.9917309787276267,0.9917309787276268,1.4762806903797623,1.4762806903797627,1.4762806903797625,1.4762806903797627,1.4762806903797623,1.4762806903797625,0.21104582618652937,2.237161881834041,1.0541890380067038,0.5071812670754909
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2452274990533458,0.8508322428704833,0.1297517069472387,1.253807050941354,0.5588069393347722,41.40828934668913,0.39392236622658783,1.0392409918339633,0.353019647687298,0.6496961312331994,0.4697790231577034,2.2432059753784457,1.004807105159049,0.11035237457400561,0.5640232478226953,1.004807105159049,1.0048071051590493,1.5331481543106273,1.5331481543106271,1.5331481543106278,1.533148154310628,1.5331481543106273,1.5331481543106276,0.2205779018103058,2.2432059753784452,1.0919923506900158,0.4764660560074707
