e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2936658945062302,0.20133700081530684,0.08130529057804925,0.20357584803239562,0.25497407614782014,46.7596739894177,0.27484028095481344,0.20816675530310427,0.1866096091320168,0.15563788649224453,0.20073763800075622,2.04825304920755,0.5652402819510877,0.13214965252780358,0.6754315573643295,0.5652402819510876,0.5652402819510878,1.0177318434456033,1.0177318434456033,1.017731843445603,1.0177318434456037,1.0177318434456033,1.0177318434456033,0.13821899398268372,2.0482530492075495,0.741293855480236,0.11274872045657185
1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29433433724261676,0.20165566767975868,0.08138425408891767,0.20389437961837883,0.2553480540941645,46.64626743160002,0.27538833650691397,0.20849526780497357,0.18684181735484934,0.15588664970188448,0.20104892895034646,2.0521617310648375,0.5657733279896234,0.13245045175917755,0.6769689756580185,0.5657733279896233,0.5657733279896233,1.0186194820785817,1.0186194820785819,1.0186194820785819,1.0186194820785817,1.0186194820785817,1.0186194820785819,0.13835323195116003,2.052161731064838,0.7419130181762619,0.11292717390066487
1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29346487345891925,0.2023935650291938,0.08156673581757434,0.20463186286711543,0.2562135506605887,46.73789791065323,0.2766578401387465,0.20925592814422417,0.187378881865202,0.1564627511010148,0.20176954861103907,2.049002878478746,0.5670052675112028,0.13205919305651367,0.6749692089555143,0.5670052675112028,0.5670052675112028,1.020670138606057,1.0206701386060573,1.0206701386060573,1.0206701386060568,1.0206701386060575,1.020670138606057,0.1386634508898764,2.049002878478745,0.7433432368263044,0.11334039641634855
1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2935279878870512,0.20127123265798036,0.08128898182947147,0.2035101045311649,0.2548968771032608,46.744735282564776,0.27472718466944607,0.20809895400877265,0.18656166426903417,0.15558654772794459,0.20067338570676616,2.048767406825975,0.5651301920532843,0.13340847049466478,0.6751143721402177,0.5651301920532986,0.5651301920533064,1.0175484938181458,1.0175484938181447,1.0175484938181447,1.0175484938181447,1.017548493818149,1.0175484938181552,0.1381912691101015,2.0487674068293398,0.7411659555979485,0.11271189028846901
1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2922634810224976,0.20066780225046701,0.08113915769886504,0.2029068483278418,0.254188319579097,46.60768579897893,0.2736897431488463,0.20747685114552272,0.18612143687765123,0.1551155454154205,0.20008376117754312,2.0534935707779396,0.5641188714872919,0.13151856646012391,0.6789280664152619,0.5641188714872918,0.5641188714872919,1.0158637737143223,1.0158637737143221,1.0158637737143221,1.0158637737143223,1.0158637737143217,1.0158637737143221,0.13793656808807056,2.0534935707779387,0.7399906375381811,0.11237396926026154
1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29359190217993797,0.20172540036981906,0.08140152070956007,0.20396407920700108,0.25542987370637743,46.75165897715313,0.27295276390199164,0.20856715375433893,0.1868926086734206,0.15594108810662793,0.20111704071765027,2.048528996060657,0.5658898900519709,0.1321163559809721,0.6752613750138573,0.5658898900519709,0.565889890051971,1.018813555896843,1.0188135558968427,1.018813555896843,1.018813555896843,1.0188135558968432,1.0188135558968432,0.1383825852062521,2.048528996060658,0.7420483854843386,0.11296622420709869
1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2936533314504628,0.20140290538628103,0.08132162908761131,0.20364172677663528,0.25505142999822383,46.75831316272226,0.27451996375092363,0.20823469683641121,0.18665764640274385,0.15450188039466248,0.2008020213625896,2.0482998975640996,0.5653505737392617,0.13214399915270827,0.6754026623360644,0.5653505737392616,0.5653505737392618,1.0179155204622061,1.017915520462206,1.0179155204622057,1.0179155204622066,1.017915520462206,1.0179155204622061,0.13824676944893924,2.048299897564099,0.7414219815643277,0.11278562701631739
1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29368427103179534,0.1997693175787056,0.0813546835092074,0.20377505275522975,0.2552079671376132,46.76166450651161,0.27464469486450616,0.20837219984313687,0.18675484560274425,0.15493726500986357,0.2009323175797367,2.0481845252421924,0.5650789565316263,0.1321579219643079,0.6754738233731292,0.5650789565316262,0.5650789565316262,1.0182870952191772,1.018287095219177,1.0182870952191772,1.0182870952191772,1.0182870952191776,1.0182870952191772,0.13830296196565256,2.048184525242193,0.7416811712878721,0.11187081784407515
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.293675577917259,0.20051084834069255,0.08133132060337481,0.2036808113037646,0.25509732058017603,46.76072288509149,0.27473720427069326,0.2063960378497277,0.18668614300165645,0.15526864521267855,0.2008402181854586,2.048216940408013,0.5651552719244699,0.13215401006276656,0.6754538292096957,0.5651552719244589,0.5651552719244515,1.018024468778114,1.0180244687781146,1.0180244687781144,1.0180244687781146,1.0180244687781113,1.0180244687781057,0.13826324502573717,2.048216940406032,0.7414979787266326,0.11228607507078783
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2935514136536619,0.2015515580943262,0.08147344525508486,0.2024225412455057,0.2557708631131718,46.747272982728994,0.27586654317763276,0.20793033315539194,0.18710424035628284,0.1559427085296166,0.20140092845979862,2.048680019622094,0.5662453806711013,0.13209813614414787,0.6751682514034223,0.5662453806711014,0.5662453806711012,1.0196218888093802,1.01962188880938,1.01962188880938,1.0196218888093798,1.0196218888093802,1.0196218888093802,0.13850485693364425,2.048680019622094,0.7426121749420915,0.11286887253282268
