e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2936658945062302,0.20133700081530684,0.08130529057804925,0.20357584803239562,0.25497407614782014,46.7596739894177,0.27484028095481344,0.20816675530310427,0.1866096091320168,0.15563788649224453,0.20073763800075622,2.04825304920755,0.5652402819510877,0.13214965252780358,0.6754315573643295,0.5652402819510876,0.5652402819510878,1.0177318434456033,1.0177318434456033,1.017731843445603,1.0177318434456037,1.0177318434456033,1.0177318434456033,0.13821899398268372,2.0482530492075495,0.741293855480236,0.11274872045657185
5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.34921236574188974,0.2272205349352111,0.08742462516271082,0.2293588556516777,0.2849441934062068,38.22916164911843,0.319687072053058,0.23481797341846075,0.20494969390576348,0.17590706375262063,0.2258483994560656,2.370157521467078,0.6066350744707227,0.1571455645838504,0.8031884412063464,0.6066350744707261,0.6066350744707275,1.0860266493777373,1.0860266493777373,1.0860266493777373,1.0860266493777369,1.086026649377738,1.08602664937774,0.14862186277660838,2.3701575214673016,0.7887829238245226,0.12724349956371822
1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.2660123660781997,0.3969599106226321,0.11698525487437084,0.39303213800107245,0.4621774256158769,43.731602527451805,0.620950845372606,0.407431473096018,0.30415087193230755,0.3129412862432146,0.38087742849903006,2.1558469904391795,0.8124845417535587,0.11970556473518988,0.6118284419798593,0.8124845417536706,0.8124845417536667,1.4026715335587747,1.4026715335587647,1.402671533558772,1.4026715335587887,1.4026715335588502,1.4026715335589335,0.1988749332864304,2.1558469904523885,1.0049216669860495,0.22229754994867398
1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.24849899002744993,0.17931995768676706,0.07560866164520852,0.18150760863383755,0.22883549540826664,41.776926012790604,0.2372851684880413,0.1854487023347883,0.17015733602854727,0.13849327822334617,0.17910974752379089,2.2290512381704315,0.5268331564823996,0.5591227275617624,0.5715476770631348,0.5268331564823995,0.5268331564823997,0.9532471366602098,0.9532471366602095,0.9532471366602093,0.9532471366602093,0.9532471366602094,0.9532471366602095,0.1285347247968545,2.2290512381704324,0.6961776870665004,0.10041917630458956
1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.11272978760335602,0.10412354094347478,0.05170724101513945,0.10547547889102461,0.1353710826253134,25.075530311626295,0.11659163943593558,0.10765792046218052,0.10721304860971262,0.08040974026420478,0.10386538495407177,3.008934368799302,0.3654208495006037,0.050728404421510206,1.2963925574385942,0.36542084950060383,0.3654208495006038,0.6725325160728618,0.6725325160728616,0.6725325160728618,0.6725325160728616,0.6725325160728616,0.6725325160728617,0.08790230972573707,3.0089343687993026,0.49672789662138744,0.05830918292834589
1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.28717472429003876,0.23775333074002825,0.08975572896236263,0.23979582168156896,0.2969049178785374,46.054828119019646,0.10003492488548582,0.24564299271449924,0.21212316413813184,0.1841944614405809,0.23596210722206745,2.0726951447584248,0.6224627870937154,0.12922862593051745,0.6605018658670891,0.6224627870937156,0.6224627870937155,1.1117837089730152,1.111783708973015,1.1117837089730152,1.1117837089730152,1.1117837089730154,1.1117837089730152,0.15258473923601645,2.072695144758406,0.8066142305009821,0.13314186521441582
1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29273236515615075,0.20628047825650844,0.08251965159942302,0.20851424691466364,0.2607615769495595,46.65851946742305,0.2508568175799446,0.21326192055272236,0.19019342351029725,0.0709481377654554,0.20556084876452113,2.0517390115149845,0.5734405674764242,0.13172956432026783,0.6732844398591467,0.5734405674764242,0.5734405674764241,1.031364067129204,1.0313640671292035,1.031364067129204,1.0313640671292037,1.031364067129204,1.031364067129204,0.14028340771901915,2.0517390115149854,0.7507972516911655,0.11551706782364474
1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.295064153814951,0.08358754651062716,0.08500512416037408,0.21889290109928705,0.27285172548655173,46.91105335315537,0.26025996647922434,0.2239845151660389,0.1976141240910424,0.10349220736381123,0.2156766636393802,2.0430497750536247,0.5529757982881025,0.13277886921672796,0.6786475537743872,0.5529757982881023,0.5529757982881023,1.0591425705302537,1.0591425705302535,1.0591425705302533,1.0591425705302535,1.0591425705302533,1.0591425705302533,0.14450871107263594,2.0430497750535976,0.7701251483849815,0.04680902604595122
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.29437610566313477,0.14114971055558279,0.08319894492385553,0.21131421711723203,0.26403299980082673,46.836583099774764,0.26735952960523524,0.08072365686303871,0.19221007851106925,0.12886194611176083,0.20829270231115832,2.0456074749017312,0.5590081413029012,0.13246924754841066,0.6770650430252099,0.5590081413029013,0.5590081413029013,1.038972444694676,1.0389724446946764,1.0389724446946762,1.0389724446946764,1.0389724446946762,1.0389724446946764,0.1414382063705544,2.0456074749017312,0.7560960319535676,0.07904383791112637
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.28284990160203305,0.22179028884346177,0.09760682802294934,0.10305513835204715,0.3395377381907848,45.583258606097715,0.3860159035792685,0.18589525337637303,0.23706786868485963,0.1858419868512358,0.27243313826988336,2.0892480825929574,0.6608560795026911,0.12728245572091487,0.650554773684676,0.660856079502691,0.6608560795026913,1.1975095972530436,1.1975095972530434,1.1975095972530436,1.1975095972530436,1.1975095972530434,1.1975095972530438,0.16593160763901388,2.089248082592958,0.8656463819750156,0.12420256175233861
