,r,p-value,lower,upper
0.1x-prior,0.31475748194014447,0.20331354771785815,-0.2612574393011438,0.7001160337552743
0.2x-prior,0.25902992776057787,0.2993048420526305,-0.2900396607241027,0.6830196213320543
0.3x-prior,0.24871001031991744,0.31964521777772886,-0.316147527195245,0.6924766529819913
0.4x-prior,0.25902992776057787,0.2993048420526305,-0.2731436979708637,0.7027530859479496
0.5x-prior,0.24664602683178533,0.32380881293776365,-0.3673640854343428,0.6682842114948166
1.5x-prior,0.2714138286893705,0.27595238461589006,-0.291712376786608,0.6894582882266971
3x-prior,0.23839009287925697,0.340779724454077,-0.30735369010035446,0.7038640394692354
5x-prior,0.23632610939112486,0.34510124880977866,-0.31246172516186205,0.7277841404886564
7x-prior,0.23632610939112486,0.34510124880977866,-0.29530053235277975,0.7378414823693672
10x-prior,0.23219814241486067,0.3538383254251315,-0.32303103457436216,0.7090052356020942
0.1x-post,0.24871001031991744,0.31964521777772886,-0.30666414179669754,0.6962225868429893
0.2x-post,0.2507739938080495,0.31551339595948574,-0.28200060244263103,0.724287741561268
0.3x-post,-0.0608875128998968,0.8103299008966292,-0.5446554337801515,0.4199036408999339
0.4x-post,0.3931888544891641,0.106484795695208,-0.10404768642988536,0.7993991097439374
0.5x-post,0.4179566563467492,0.08435264811978456,-0.025178666090746663,0.7255047915838103
1.5x-post,0.4489164086687306,0.061657362626140765,-0.13767128661087866,0.8130825808812505
3x-post,0.5087719298245614,0.031068538407296162,-0.049928690445931824,0.8663883089770356
5x-post,0.5376676986584108,0.021371414657806453,0.014655360029847034,0.8625071465696466
7x-post,0.5768833849329206,0.012195441748364483,0.11017816173724368,0.8834693074501575
10x-post,0.5314757481940144,0.023216334307843867,0.05513765860142184,0.8932048545332453
