e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.75967399,0.293665895,0.274840281,0.155637886,0.201337001,0.208166755,0.203575848,0.200737638,0.254974076,0.186609609,0.081305291,50,50,0.15,2.0207042157359068,0.5276814810826689,0.01,0.741511367326619,0.5276814810826689,0.5276814810826689,1.0913843060222457,1.0913843060222457,1.0913843060222457,1.0913843060222457,1.0913843060222457,1.0913843060222457,0.01,2.0207042157359068,1.0713843060222457,-0.03602134385690792
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.04090367,0.316517334,0.293456819,0.164070925,0.212126268,0.219284111,0.214345647,0.211248068,0.267566744,0.194381134,0.083927029,50,50,0.15,2.152025525107268,0.5442164500880751,0.01,0.7989045375095966,0.5442164500880751,0.5442164500880751,1.1228924108244367,1.1228924108244367,1.1228924108244367,1.1228924108244367,1.1228924108244367,1.1228924108244367,0.01,2.152025525107268,1.1028924108244367,-0.03445951064828656
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.89135404,0.285673832,0.354127312,0.191403402,0.246890383,0.255023222,0.248822439,0.244684687,0.307171248,0.218217351,0.091709726,50,50,0.15,2.0504605284908357,0.593517381206096,0.01,0.72347157364237,0.593517381206096,0.593517381206096,1.2152793196451257,1.2152793196451257,1.2152793196451257,1.2152793196451257,1.2152793196451257,1.2152793196451257,0.01,2.0504605284908357,1.1952793196451257,-0.02824455723293373
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.03098872,0.286955741,0.269326628,0.1531333,0.198127299,0.204857378,0.200366056,0.197599367,0.251200329,0.184261528,0.080504611,50,50,0.15,2.0456392888176946,0.5226368014025448,0.01,0.7565012437075751,0.5226368014025448,0.5226368014025448,1.0817221981951195,1.0817221981951195,1.0817221981951195,1.0817221981951195,1.0817221981951195,1.0817221981951195,0.01,2.0456392888176946,1.0617221981951195,-0.03644859539002998
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.6664177,0.238674917,0.228971808,0.134665207,0.174390102,0.180356781,0.176550983,0.174236106,0.222902378,0.166359661,0.074264263,50,50,0.15,2.2414802692281577,0.4833732886505092,0.01,0.8740534902888244,0.4833732886505092,0.4833732886505092,1.0057732393496652,1.0057732393496652,1.0057732393496652,1.0057732393496652,1.0057732393496652,1.0057732393496652,0.01,2.2414802692281577,0.9857732393496652,-0.0390266620486468
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.48037474,0.291089905,0.207747486,0.166485626,0.215210404,0.222459968,0.217418439,0.21424128,0.271140121,0.196568905,0.084657374,50,50,0.15,2.030217343568041,0.5488279128612354,0.01,0.7356947153534029,0.5488279128612354,0.5488279128612354,1.1316346532002328,1.1316346532002328,1.1316346532002328,1.1316346532002328,1.1316346532002328,1.1316346532002328,0.01,2.030217343568041,1.1116346532002328,-0.03397882747776193
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.71541904,0.293257396,0.264390914,0.118648078,0.203488611,0.210384663,0.205726034,0.202838443,0.257496725,0.188174269,0.081836606,50,50,0.15,2.022207926224645,0.5310302506114986,0.01,0.7405888378065733,0.5310302506114986,0.5310302506114986,1.0977856532454493,1.0977856532454493,1.0977856532454493,1.0977856532454493,1.0977856532454493,1.0977856532454493,0.01,2.022207926224645,1.0777856532454493,-0.03572515202245219
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.82510107,0.294270052,0.268466567,0.132821578,0.150086193,0.214954061,0.210153387,0.20716036,0.262677585,0.191375332,0.082918118,50,50,0.15,2.018483617777221,0.52273190986463,0.01,0.7428758539562956,0.52273190986463,0.52273190986463,1.1107906705208503,1.1107906705208503,1.1107906705208503,1.1107906705208503,1.1107906705208503,1.1107906705208503,0.01,2.018483617777221,1.0907906705208503,-0.06532685079159029
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.79359487,0.293979088,0.271521735,0.143754332,0.174695026,0.151366183,0.206978231,0.204061334,0.258963868,0.18908244,0.082144187,50,50,0.15,2.0195525664963805,0.5251151676521962,0.01,0.7422186994220923,0.5251151676521962,0.5251151676521962,1.101487690567659,1.101487690567659,1.101487690567659,1.101487690567659,1.101487690567659,1.101487690567659,0.01,2.0195525664963805,1.081487690567659,-0.05125735526326647
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.31533305,0.289570072,0.313459131,0.166749712,0.209067407,0.199780294,0.163674341,0.225647242,0.284705669,0.204805817,0.087377521,50,50,0.15,2.035864579204122,0.5613369376231852,0.01,0.7322638207904686,0.5613369376231852,0.5613369376231852,1.1640618534926517,1.1640618534926517,1.1640618534926517,1.1640618534926517,1.1640618534926517,1.1640618534926517,0.01,2.035864579204122,1.1440618534926517,-0.041387978246281376
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,46.57409816,0.291953763,0.290502066,0.16023167,0.204556528,0.204646898,0.186567021,0.157593687,0.267091389,0.194089525,0.083829428,50,50,0.15,2.0270189551044258,0.5417287324429827,0.01,0.7376451113307216,0.5417287324429827,0.5417287324429827,1.1217229739561334,1.1217229739561334,1.1217229739561334,1.1217229739561334,1.1217229739561334,1.1217229739561334,0.01,2.0270189551044258,1.1017229739561334,-0.03826550907016801
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,46.62337189,0.29240815,0.286279512,0.159005244,0.203700016,0.205578099,0.191032157,0.168819302,0.179150548,0.192087057,0.083157589,50,50,0.15,2.025339925786967,0.5379977198410572,0.01,0.7386711029729549,0.5379977198410572,0.5379977198410572,1.1136657245796382,1.1136657245796382,1.1136657245796382,1.1136657245796382,1.1136657245796382,1.1136657245796382,0.01,2.025339925786967,1.0936657245796382,-0.03767028489752389
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,46.48639003,0.291145331,0.232109176,0.165266675,0.212642929,0.217225162,0.207226691,0.194356257,0.228520261,0.127882738,0.084698752,50,50,0.15,2.030011880701531,0.5483721824020656,0.01,0.7358198491497328,0.5483721824020656,0.5483721824020656,1.132129497978332,1.132129497978332,1.132129497978332,1.132129497978332,1.132129497978332,1.132129497978332,0.01,2.030011880701531,1.112129497978332,-0.03538513317420078
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,46.735274,0.293440653,0.271017365,0.156481869,0.202332091,0.208969074,0.203902844,0.200164535,0.252566674,0.181167573,0.071000807,50,50,0.15,2.0215331180753924,0.5295277398648637,0.01,0.7410026891052645,0.5295277398648637,0.5295277398648637,1.095028313156305,1.095028313156305,1.095028313156305,1.095028313156305,1.095028313156305,1.095028313156305,0.01,2.0215331180753924,1.075028313156305,-0.035972833426577644
