e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40.92814553,0.240981824,0.369112823,0.575383123,0.693960413,0.698693477,0.655901142,0.615137418,0.710718556,0.424314824,0.146704067,50,50,0.15,2.2498191619065,0.8768314820875462,0.3269696765894936,0.5230090016147303,0.8768314820875462,0.8768314820875462,1.7536629641750925,1.7536629641750925,1.7536629641750925,1.7536629641750925,1.7536629641750925,1.7536629641750925,0.3117076464195082,2.2498191619065,1.130247671336076,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31.72271843,0.301774657,0.467348244,0.722616206,0.845956036,0.842770517,0.78058067,0.721036854,0.817481468,0.471127568,0.15691557,50,50,0.15,2.6464752358487,0.9275603618773276,0.4090163994735636,0.6549492372489044,0.9275603618773276,0.9275603618773276,1.8551207237546552,1.8551207237546552,1.8551207237546552,1.8551207237546552,1.8551207237546552,1.8551207237546552,0.33249654087105107,2.6464752358487,1.190127642012553,0.0
1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.60503365,0.212097042,0.749096927,1.121246103,1.215916064,1.181984429,1.063088489,0.951356707,1.04069522,0.562073237,0.175015839,50,50,0.15,2.383449860815593,1.015038246411282,0.44777237056902175,0.4603196219176448,1.015038246411282,1.015038246411282,2.030076492822564,2.030076492822564,2.030076492822564,2.030076492822564,2.030076492822564,2.030076492822564,0.36913055942615214,2.383449860815593,1.2918153739702596,0.0
1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,33.78906657,0.18010248,0.269956392,0.421932757,0.524695191,0.534384117,0.509556715,0.486759769,0.576917455,0.36184903,0.131952601,50,50,0.15,2.549896320332712,0.8016753426459426,0.9664589648821598,0.39088100640230483,0.8016753426459426,0.8016753426459426,1.6033506852918853,1.6033506852918853,1.6033506852918853,1.6033506852918853,1.6033506852918853,1.6033506852918853,0.28151107825680166,2.549896320332712,1.040328528778282,0.0
1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,17.73212559,0.063863953,0.086602171,0.129881725,0.168223324,0.173984979,0.17034354,0.16812486,0.215439778,0.161548336,0.072544558,50,50,0.15,3.454263043649853,0.47328319423211324,0.20886853304117764,1.3860556581882812,0.47328319423211324,0.47328319423211324,0.9465663884642265,0.9465663884642265,0.9465663884642265,0.9465663884642265,0.9465663884642265,0.9465663884642265,0.15763550739474047,3.454263043649853,0.6312953736747455,0.0
1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,38.6356574,0.220958983,0.260774126,0.918987005,1.035038463,1.017991327,0.9282646,0.842950191,0.937013841,0.520879841,0.167079776,50,50,0.15,2.3409399817897514,0.9770560569752067,0.40477808824676575,0.4795529182838896,0.9770560569752067,0.9770560569752067,1.9541121139504134,1.9541121139504134,1.9541121139504134,1.9541121139504134,1.9541121139504134,1.9541121139504134,0.3531011939524997,2.3409399817897514,1.247909726045414,0.0
1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,38.82866282,0.222628417,0.269290913,0.298575566,1.002984014,0.988574651,0.903747555,0.822952999,0.917631811,0.512985775,0.165511,50,50,0.15,2.333088184532715,0.9694798900593558,0.39725602787721104,0.48317613329807424,0.9694798900593558,0.9694798900593558,1.9389597801187115,1.9389597801187115,1.9389597801187115,1.9389597801187115,1.9389597801187115,1.9389597801187115,0.34992657083782885,2.333088184532715,1.2391066384430538,0.0
1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,39.91032356,0.232040499,0.319025164,0.432027133,0.409644906,1.343386935,1.192992404,1.053525916,1.13644915,0.598697102,0.181741049,50,50,0.15,2.289704730735555,1.0467865366508229,0.23571136333864273,0.5036034153730449,1.0467865366508229,1.0467865366508229,2.0935730733016458,2.0935730733016458,2.0935730733016458,2.0935730733016458,2.0935730733016458,2.0935730733016458,0.38267557400043384,2.289704730735555,1.328221925300778,0.0
1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,40.19762391,0.234556167,0.332829213,0.470641956,0.483791072,0.312198112,1.009112458,0.908263138,0.999751376,0.546007303,0.171969368,50,50,0.15,2.278355559784693,1.000525010587137,0.2597040823197645,0.5090632334388959,1.000525010587137,1.000525010587137,2.001050021174274,2.001050021174274,2.001050021174274,2.001050021174274,2.001050021174274,2.001050021174274,0.3629831831748619,2.278355559784693,1.2750836548245503,0.0
1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,40.45455144,0.236811373,0.345393884,0.50638178,0.554036344,0.432992518,0.246136478,0.793738564,0.889162737,0.501272966,0.163153529,50,50,0.15,2.2682669296001388,0.9580518937469882,0.282299504471744,0.5139577656907034,0.9580518937469882,0.9580518937469882,1.9161037874939764,1.9161037874939764,1.9161037874939764,1.9161037874939764,1.9161037874939764,1.9161037874939764,0.3451521359106019,2.2682669296001388,1.2257995156727726,0.0
