e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.92814553,0.240981824,0.369112823,0.575383123,0.693960413,0.698693477,0.655901142,0.615137418,0.710718556,0.424314824,0.146704067,50,50,0.15,2.280147625147513,1.069603474347867,0.05149497020258508,0.5795245902985302,1.069603474347867,1.069603474347867,1.622352613607291,1.622352613607291,1.622352613607291,1.622352613607291,1.622352613607291,1.622352613607291,0.01,2.280147625147513,1.602352613607291,0.5168543350884431
0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.34304495,0.08173972,0.113321164,0.172202083,0.222502032,0.229964605,0.224672665,0.221297616,0.279541992,0.201683093,0.086351723,50,50,0.15,1.0203526791605484,0.613559042633135,0.013650480437959791,0.19657157804472686,0.613559042633135,0.613559042633135,1.024405205920872,1.024405205920872,1.024405205920872,1.024405205920872,1.024405205920872,1.024405205920872,0.01,1.0203526791605484,1.004405205920872,0.20271287934539806
1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,47.63097652,0.301733716,0.083673647,0.125280618,0.162285155,0.167847163,0.164359086,0.162225336,0.208211368,0.15685033,0.070847225,50,50,0.15,2.0348860576229937,0.5064877148629308,0.07715106786028912,0.7256236374498869,0.5064877148629308,0.5064877148629308,0.8570607581415075,0.8570607581415075,0.8570607581415075,0.8570607581415075,0.8570607581415075,0.8570607581415075,0.01,2.0348860576229937,0.8370607581415075,0.15591467158435401
1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41.84195802,0.249077176,0.382258191,0.595359904,0.715150155,0.718966845,0.673639082,0.630386122,0.726277522,0.431291279,0.148268838,50,50,0.15,2.2446143399317693,1.0834628358087117,0.01,0.5755757520615288,1.0834628358087117,1.0834628358087117,1.6368596422995245,1.6368596422995245,1.6368596422995245,1.6368596422995245,1.6368596422995245,1.6368596422995245,0.01,2.2446143399317693,1.6168596422995245,0.5300660293178989
1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,56.07128034,0.382153486,0.595148015,0.907453355,1.024322266,1.008169437,0.920090456,0.836293175,0.93057091,0.518262788,0.166561461,50,50,0.15,1.769932936712658,1.2613354931453056,0.14098906928575117,0.18380418714080063,1.2613354931453056,1.2613354931453056,1.8031658390671574,1.8031658390671574,1.8031658390671574,1.8031658390671574,1.8031658390671574,1.8031658390671574,0.01,1.769932936712658,1.7831658390671574,0.7195051472234537
1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.05223165,0.287150872,0.680085587,0.18430714,0.237896328,0.245789871,0.239937289,0.236098985,0.29706637,0.212219449,0.089786788,50,50,0.15,2.0895877517364854,0.6374224625112072,0.0710570521302467,0.6905541185475158,0.6374224625112072,0.6374224625112072,1.0606479239149968,1.0606479239149968,1.0606479239149968,1.0606479239149968,1.0606479239149968,1.0606479239149968,0.01,2.0895877517364854,1.0406479239149968,0.21419700110741746
1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,46.11173594,0.287697617,0.684379431,1.680709504,0.234636199,0.242440678,0.236710513,0.232975497,0.293379307,0.210016999,0.089074827,50,50,0.15,2.087493574928169,0.6324694622215343,0.07128619972632254,0.691868956490156,0.6324694622215343,0.6324694622215343,1.0531602112652176,1.0531602112652176,1.0531602112652176,1.0531602112652176,1.0531602112652176,1.0531602112652176,0.01,2.087493574928169,1.0331602112652176,0.21177871317785102
1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,43.12208937,0.260521785,0.489193413,0.955273579,1.559478049,0.15389459,0.150738415,0.148771405,0.191636113,0.145932469,0.066831279,50,50,0.15,2.196003358882641,0.8831447568860952,0.059828162887040064,0.6265152195547529,0.8831447568860952,0.8831447568860952,0.8126712504682196,0.8126712504682196,0.8126712504682196,0.8126712504682196,0.8126712504682196,0.8126712504682196,0.01,2.196003358882641,0.7926712504682196,0.9536182633039707
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.91678973,0.258678364,0.477197574,0.915039166,1.460547278,2.893805221,0.177679367,0.175346088,0.224255072,0.167227622,0.074572529,50,50,0.15,2.203709591983047,0.9004998619946204,0.059045585912091296,0.6220820720381676,0.9004998619946204,0.9004998619946204,0.8978456767250157,0.8978456767250157,0.8978456767250157,0.8978456767250157,0.8978456767250157,0.8978456767250157,0.01,2.203709591983047,0.8778456767250157,0.9031540472642251
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.70314533,0.25676323,0.46488856,0.874279883,1.362024938,2.526452496,4.700198087,0.205759127,0.260999178,0.190340112,0.08256916,50,50,0.15,2.211765106577994,0.9185803672310114,0.05823180192818333,0.6174764687093997,0.9185803672310114,0.9185803672310114,0.98415360312507,0.98415360312507,0.98415360312507,0.98415360312507,0.98415360312507,0.98415360312507,0.01,2.211765106577994,0.96415360312507,0.8530071313369528
