e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.703184555,2.823897865,0.095714458,0.145823495,1.102797365,0.017444204,1.143167995,4.820768866,2.766324375,2.973402333,0.077343433,0.338679021,0.018107509,3.165629889,0.830070715,0.830070715,2.335559174,2.335559174,1.370010187,1.370010187,0.067901804,0.897647183,0.897647183,0.897647183,0.897647183,0.030816589,0.037085214,0.037085214,0.037085214,0.037085214,0.055457689,-0.018372475
0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.064494155,0.09757779,0.083367638,0.014440544,0.30660667,0.012661533,0.118630623,0.096427113,1.029591061,0.18997985,0.063769465,0.077749021,0.011219169,0.941631715,0.266869919,0.266869919,0.674761796,0.674761796,0.48041745,0.48041745,0.008800332,0.185544015,0.185544015,0.185544015,0.185544015,0.003643537,0.005156794,0.005156794,0.005156794,0.005156794,0.02429777,-0.019140975
1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.806390587,3.377194469,0.09699581,0.165723812,1.191938979,0.017947048,1.303662426,0.302901467,2.937170819,3.423665682,0.078760832,0.370743793,0.018831672,2.935241038,0.505379189,0.505379189,2.429861849,2.429861849,1.407153247,1.407153247,0.074539952,0.94816865,0.94816865,0.94816865,0.94816865,0.034181091,0.040358861,0.040358861,0.040358861,0.040358861,0.058651684,-0.018292823
1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.922431137,4.018544475,0.098312084,0.187772513,1.286853343,0.018464868,1.48367624,22.60055672,3.116020797,3.927696642,0.080218548,0.405384159,0.019577399,2.692612598,0.171837132,0.171837132,2.520775466,2.520775466,1.440913729,1.440913729,0.081439034,0.998422703,0.998422703,0.998422703,0.998422703,0.037725013,0.043714022,0.043714022,0.043714022,0.043714022,0.061925041,-0.01821102
1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.184382831,5.516543895,0.086641344,0.040464683,0.525897002,0.013918574,0.321360526,9.697126308,1.5629381,0.689370491,0.067353672,0.144188254,0.013029836,2.209175908,0.848448772,0.848448772,1.360727136,1.360727136,0.884847464,0.884847464,0.023523016,0.452356656,0.452356656,0.452356656,0.452356656,0.009832063,0.013690953,0.013690953,0.013690953,0.013690953,0.032627989,-0.018937036
1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.158477727,5.897413947,0.085995424,0.034907768,0.485053623,0.013669921,0.27857517,10.38752682,1.468266806,11.89745068,0.066645635,0.131439946,0.012671685,2.101718271,0.849684868,0.849684868,1.252033402,1.252033402,0.822610207,0.822610207,0.02056045,0.408862745,0.408862745,0.408862745,0.408862745,0.008549385,0.012011065,0.012011065,0.012011065,0.012011065,0.030988329,-0.018977264
1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,1.055179618,3.147718622,0.099683021,0.212612771,1.389759174,0.019005563,0.479311342,5.40641058,3.306737111,3.58926807,0.081738618,0.443491595,0.020356069,3.02825507,0.833961979,0.833961979,2.194293091,2.194293091,1.056324102,1.056324102,0.08870407,1.049264919,1.049264919,1.049264919,1.049264919,0.041503822,0.047200249,0.047200249,0.047200249,0.047200249,0.06532609,-0.018125841
1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,2.53462508,3.989051086,0.109659238,0.470521269,2.313165864,0.022982195,5.099770083,6.9293945,4.912971385,5.497733321,0.092855452,0.806768853,0.02608328,2.703246365,0.841095523,0.841095523,1.862150842,1.862150842,0.328676103,0.328676103,0.143269305,1.390205435,1.390205435,1.390205435,1.390205435,0.070951309,0.072317996,0.072317996,0.072317996,0.072317996,0.089824662,-0.017506666
1,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.721162228,2.84294656,0.090757929,0.081408776,1.118686074,0.0155106,1.171156706,4.855207488,2.796994319,3.0079427,0.071875977,0.344359911,0.015322794,3.157341635,0.830324407,0.830324407,2.327017227,2.327017227,1.377066278,1.377066278,0.043044582,0.906906366,0.906906366,0.906906366,0.906906366,0.018692637,0.024351946,0.024351946,0.024351946,0.024351946,0.043032713,-0.018680768
1,1,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,1.905329125,2.933326438,0.106252661,0.364241833,0.662589174,0.021615989,3.000077563,5.018628851,1.868119063,3.174659868,0.089048485,0.187956921,0.024115542,3.118375867,0.831482757,0.831482757,2.28689311,2.28689311,1.579642675,1.579642675,0.124398092,0.582852343,0.582852343,0.582852343,0.582852343,0.060607721,0.063790371,0.063790371,0.063790371,0.063790371,0.081508336,-0.017717964
