e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.703184555,2.823897865,0.095714458,0.145823495,1.102797365,0.017444204,1.143167995,4.820768866,2.766324375,2.973402333,0.077343433,0.338679021,0.018107509,3.165629889,0.830070715,0.830070715,2.335559174,2.335559174,1.370010187,1.370010187,0.067901804,0.897647183,0.897647183,0.897647183,0.897647183,0.030816589,0.037085214,0.037085214,0.037085214,0.037085214,0.055457689,-0.018372475
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,2.851219607,16.38094063,0.111091184,0.522610526,2.479962335,0.023559045,4.454465449,29.4018269,5.188680331,12.11860329,0.094459057,0.875807056,0.026914164,4.078696563,0.861079963,0.861079963,3.2176166,3.2176166,1.629768873,1.629768873,0.151231145,1.436616581,1.436616581,1.436616581,1.436616581,0.075343698,0.075887447,0.075887447,0.075887447,0.075887447,0.093305334,-0.017417887
1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.694718662,2.779307668,0.095604115,0.144178109,1.095258497,0.017400958,1.129982595,19.72740261,2.751737668,2.936380289,0.07722145,0.335988875,0.01804523,3.185135912,0.857997251,0.857997251,2.327138661,2.327138661,1.366591167,1.366591167,0.067333942,0.893213552,0.893213552,0.893213552,0.893213552,0.030530982,0.036802959,0.036802959,0.036802959,0.036802959,0.055182295,-0.018379335
1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.398651378,1.317512215,0.091094531,0.085218454,0.801902496,0.015641334,0.665743818,0.064541901,2.164180365,1.633420234,0.072246503,0.234158197,0.015511078,3.91757441,1.988546429,1.988546429,1.929027981,1.929027981,1.187432516,1.187432516,0.044687982,0.696907483,0.696907483,0.696907483,0.696907483,0.019467764,0.025220218,0.025220218,0.025220218,0.025220218,0.04388004,-0.018659822
1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,1.788495432,1.627001069,0.105513807,0.344031511,1.885375984,0.021320809,2.820240382,2.662468814,4.188366898,7.636167179,0.088224278,0.634140343,0.023690414,3.745757146,0.802064272,0.802064272,2.943692874,2.943692874,1.570210641,1.570210641,0.120327795,1.253154438,1.253154438,1.253154438,1.253154438,0.0583937,0.061934096,0.061934096,0.061934096,0.061934096,0.079697907,-0.017763811
1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,1.818283876,1.60974148,0.105706002,0.349200564,1.903622845,0.021397554,2.866098551,2.631486575,4.219865156,1.166191428,0.088438624,0.641362593,0.023800944,3.755076209,0.80135325,0.80135325,2.953722959,2.953722959,1.572717187,1.572717187,0.121385572,1.2596202,1.2596202,1.2596202,1.2596202,0.058968379,0.062417193,0.062417193,0.062417193,0.062417193,0.080169077,-0.017751885
1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.657835951,2.774267555,0.095113298,0.136985725,1.061971948,0.017208709,1.366819938,4.731048708,2.687061073,2.884375939,0.076679004,0.324152419,0.017768364,3.187349973,0.829393207,0.829393207,2.357956767,2.357956767,1.419822521,1.419822521,0.06481552,0.873318725,0.873318725,0.873318725,0.873318725,0.029268732,0.035546789,0.035546789,0.035546789,0.035546789,0.05395664,-0.018409852
1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.078884626,1.633408628,0.083803308,0.017607176,0.338453211,0.012828361,0.057131267,2.673972601,1.111407829,1.194546988,0.064245834,0.087074324,0.011459482,3.742305148,0.802324396,0.802324396,2.939980752,2.939980752,2.699105722,2.699105722,0.010717265,0.230157764,0.230157764,0.230157764,0.230157764,0.00442185,0.006295415,0.006295415,0.006295415,0.006295415,0.025409242,-0.019113827
1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.696398031,2.816617442,0.097554857,0.174882058,1.096756908,0.018166819,1.132598438,4.807606832,2.754638676,2.960255493,0.079379743,0.336523289,0.01914817,3.168804698,0.829972838,0.829972838,2.338831859,2.338831859,1.367274427,1.367274427,0.077460571,0.894096861,0.894096861,0.894096861,0.894096861,0.035675757,0.041784815,0.041784815,0.041784815,0.041784815,0.060042892,-0.018258077
1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,10,3.32,0.53,2.26,0.321155785,2.999786068,0.089638172,0.069264265,1.529402608,0.015076302,0.542553851,5.138819668,3.560835895,3.300275379,0.070644181,0.496064815,0.014697304,3.090096072,0.832289571,0.832289571,2.257806501,2.257806501,1.107210737,1.107210737,0.037627612,1.112968152,1.112968152,1.112968152,1.112968152,0.016167848,0.021459764,0.021459764,0.021459764,0.021459764,0.04021022,-0.018750456
