e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v2,v_v3,v_v13,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19,v_v21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7031845545428707,2.8238978649718387,0.09571445836710794,0.1458234953278161,1.1027973646311313,0.01744420352289328,1.1431679951507936,4.820768865930121,2.7663243750566213,2.9734023327925887,0.07734343301161636,0.3386790212995642,0.01810750880332944,3.1656298888532004,0.8300707151527561,0.8300707151527563,2.335559173700444,2.335559173700444,1.370010187075739,1.370010187075738,0.06790180383443392,0.8976471827902726,0.8976471827902727,0.8976471827902722,0.8976471827902724,0.030816589497594492,0.03708521433683943,0.037085214336839444,0.03708521433683943,0.037085214336839464,0.055457689444636235,-0.018372475107796823
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.008615577883318449,0.0003757286732332342,0.0815327379727655,0.0020239223128151566,0.14405540861350388,0.011960460190413299,0.016644808678857072,0.00032222677721838557,0.5772859646941408,0.003243394375244949,0.06176526026637589,0.032164203631415374,0.010209240573432162,0.0,0.0012861585292717036,0.0012861585292717036,-0.0012861585292717028,-0.0012861585292717073,0.0883240357239341,0.08832403572393407,0.0008717374860211999,-0.09048193173922696,-0.09048193173922706,-0.09048193173922654,-0.09048193173922699,0.0005201964667768409,0.00035154101924435863,0.00035154101924435587,0.0003515410192443744,0.0003515410192443223,0.019606878548340645,-0.019255337529096264
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.9866563597375514,4.381263255216889,0.09899179112628533,0.19983905474697533,1.3373282624908938,0.01873276866513514,1.5831540237457806,4.290640462161717e-46,3.2099592966569395,4.205731061898328,0.08097196364420486,0.4240060741733038,0.0199632097679199,2.5656560943238547,0.0,1.7151393499391453e-45,2.5656560943238556,2.565656094323854,1.4568187781280921,1.4568187781280921,0.08503134049721911,1.0238059756985438,1.023805975698543,1.0238059756985438,1.0238059756985438,0.03958780298492699,0.04544353751229213,0.04544353751229216,0.045443537512292125,0.045443537512292236,0.06361232329034505,-0.01816878577805291
1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.9866563597375514,4.381263255216889,0.09899179112628531,0.1998390547469753,1.3373282624908938,0.018732768665135135,1.5831540237457806,41.50808807992486,3.20995929665694,4.205731061898329,0.08097196364420485,0.4240060741733039,0.0199632097679199,2.5656560943238547,-3.2517906570656054e-16,0.0,2.565656094323855,2.5656560943238547,1.4568187781280921,1.4568187781280921,0.08503134049721915,1.0238059756985436,1.0238059756985434,1.0238059756985436,1.0238059756985438,0.03958780298492699,0.04544353751229213,0.045443537512292194,0.04544353751229207,0.04544353751229213,0.06361232329034501,-0.01816878577805291
1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.008687289824886705,12.377637955510998,0.0815352568698883,0.0020399841525062263,0.1443445602468576,0.011961420881164182,0.01678194375995137,22.139807354005036,0.5781566999070579,0.003421539907399253,0.061768009244929326,0.032241997416875764,0.01021062454363031,0.8590156455354682,0.859015645535467,0.8590156455354676,0.0,-3.714520122502586e-18,0.08901458599511396,0.089014585995114,0.000882460440885744,-0.08989704643599974,-0.08989704643599988,-0.08989704643599977,-0.08989704643599973,0.0005243120806078557,0.00035814836027788806,0.0003581483602778965,0.0003581483602778831,0.00035814836027790704,0.019613328868847837,-0.019255180508569947
1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.008687289824886705,12.377637955519047,0.0815352568698883,0.002039984152506226,0.1443445602468576,0.011961420881164182,0.01678194375995137,22.13980735400623,0.5781566999070579,90.46815581699624,0.061768009244929326,0.032241997416875764,0.01021062454363031,0.8590156455343916,0.859015645535947,0.8590156455354679,-6.646589925124925e-13,0.0,0.08901458599511396,0.089014585995114,0.000882460440885746,-0.08989704643599974,-0.08989704643599988,-0.08989704643599977,-0.08989704643599973,0.0005243120806078555,0.00035814836027788785,0.0003581483602778965,0.0003581483602778831,0.00035814836027790704,0.019613328868847837,-0.019255180508569947
1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,3.7006252642552697,4.421291477436656,0.11429382877689047,0.658856807568447,2.897015713895282,0.024854709965064132,-2.860472271729485e-61,7.712342270176563,5.864743499239338,6.671798355951589,0.09805278343817453,1.052156675911704,0.028780545679509977,2.552064750941494,0.8436963132124959,0.8436963132124959,1.7083684377289978,1.7083684377289983,0.0,-1.5988584696297934e-60,0.1690342665281615,1.5393341712008362,1.5393341712008368,1.5393341712008362,1.5393341712008364,0.08519565642226498,0.08383861010589674,0.08383861010589672,0.08383861010589674,0.08383861010589667,0.10105802540048023,-0.017219415294583484
1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,3.7006252642552706,4.421291477436656,0.11429382877689047,0.6588568075684469,2.897015713895282,0.02485470996506413,7.893433688656493,7.712342270176565,5.864743499239339,6.671798355951588,0.09805278343817454,1.052156675911704,0.028780545679509974,2.552064750941494,0.8436963132124958,0.8436963132124959,1.708368437728998,1.7083684377289978,0.0,0.0,0.16903426652816164,1.5393341712008364,1.5393341712008368,1.5393341712008362,1.5393341712008366,0.08519565642226495,0.08383861010589673,0.08383861010589672,0.08383861010589663,0.08383861010589677,0.10105802540048023,-0.017219415294583484
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7534545319184616,2.8763348729798337,0.08132761037713356,0.0007247047976993329,1.1468307237927986,0.011882241764062069,1.2213957845999288,4.915574912434632,2.8510853634222517,3.068984468957748,0.06154141745623117,0.3544597548844514,0.010096558702457981,3.142877996643674,0.8307608902041032,0.8307608902041032,2.3121171064395716,2.3121171064395716,1.389085651768108,1.3890856517681087,0.0,0.9230314546714627,0.9230314546714621,0.9230314546714624,0.9230314546714624,0.00018663108517036608,-0.00018663108517036605,-0.00018663108517036396,-0.00018663108517037773,-0.000186631085170332,0.019081493736887754,-0.019268124822058134
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,6.061956038225871,3.913548624402445,0.12033790802192854,1.019600730334212,0.1913774983410107,0.027320598220437513,9.384353906984135,6.792659780801915,0.7161345987920621,5.306866204968456,0.1048617080724873,0.045061807944669345,0.03233323576097309,2.730689185088894,0.8405817254846155,0.8405817254845708,1.8901074596045457,1.8901074596045226,1.6878070357486972,1.6878070357483377,0.20230042385590014,0.0,0.0,-2.1344389627327444e-16,0.0,0.10357618069405915,0.09872424316183794,0.09872424316184969,0.09872424316184972,0.09872424316184988,0.11556942522835233,-0.016845182066502668
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,6.0619560668663075,3.913548632242087,0.12033790808164868,1.0196007347223848,0.1913774983410107,0.027320598244780392,9.384353952206341,6.792659797097375,0.7161345987920621,5.3068662235850645,0.10486170813981721,12.578558903659141,0.032333235795935736,2.7306891822228208,0.8405817253143649,0.8405817255469974,1.8901074570191403,1.8901074572846959,1.6878070353632353,1.6878070360100452,0.20230042411268104,-1.7843947404885685e-09,0.0,-2.1344389627327444e-16,0.0,0.10357618086970821,0.09872424330556796,0.09872424330601189,0.09872424330635818,0.09872424330731568,0.11556942537097001,-0.016845182062807065
