e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.03875024,0.096206309,0.048686134,0.097438295,0.125204558,126.4324171,0.050751491,0.099460928,0.099913799,0.074318262,0.095874655,0.540533269,0.344844557,0.017437608,0.089125552,0.344844557,0.344844557,0.635813582,0.635813582,0.635813582,0.635813582,0.635813582,0.635813582,0.082766429,0.540533269,0.470280724,0.053875533
1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.326240588,0.074853557,0.039930363,0.075760679,0.097562872,50.24758912,0.039884605,0.077358089,0.079537332,0.057891365,0.074330661,1.932335412,0.284820442,0.146808265,0.750353352,0.284820442,0.284820442,0.527722893,0.527722893,0.527722893,0.527722893,0.527722893,0.527722893,0.067881616,1.932335412,0.39195966,0.041917992
1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.250137408,0.717902944,0.148468361,0.675934573,0.728281561,41.96111689,0.383978582,0.721595975,0.432185866,0.597967976,0.632354872,2.22202105,1.06013279,0.011256183,0.575316038,1.06013279,1.06013279,1.718239931,1.718239931,1.718239931,1.718239931,1.718239931,1.718239931,0.252396214,2.22202105,1.213447503,0.402025648
1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.419306953,1.099425465,0.170072163,0.976922795,0.974982147,59.84748059,0.653342203,1.076747861,0.536162501,0.989332714,0.882371784,1.651132171,1.269562845,0.188688129,0.096440599,1.269562845,1.269562845,1.923447429,1.923447429,1.923447429,1.923447429,1.923447429,1.923447429,0.289122677,1.651132171,1.345202074,0.615678261
1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.313234375,0.116300143,0.056138402,0.117831448,0.150902894,48.86434723,0.904538857,0.12026494,0.118175943,0.08978263,0.116144987,1.977332454,0.39549886,0.140955469,0.720439063,0.39549886,0.39549886,0.725869639,0.725869639,0.725869639,0.725869639,0.725869639,0.725869639,0.095435283,1.977332454,0.534999073,0.06512808
1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.315772004,0.107432114,0.052936385,0.108833553,0.139604296,49.13517249,0.928706782,0.11108348,0.110223153,2.776448615,0.107203536,1.96842411,0.373775488,0.142097402,0.72627561,0.373775488,0.373775488,0.687388992,0.687388992,0.687388992,0.687388992,0.687388992,0.687388992,0.089991855,1.96842411,0.507405282,0.060161984
1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.267768935,1.99068778,0.035987631,0.066716558,0.085950308,43.9259902,0.537800941,0.068135982,0.070728894,1.123471077,0.065355697,2.148732699,0.796499578,0.120496021,0.61586855,0.796499578,0.796499578,0.478214,0.478214,0.478214,0.478214,0.478214,0.478214,0.061178973,2.148732699,0.355856055,1.114785157
1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,1,50,50,0.15,0.266834248,1.93105347,0.040001454,0.075927643,0.097776861,43.82259101,0.531399314,5.141631486,0.079698217,1.100846052,0.074496456,2.1525133,0.805000349,0.120075411,0.61371877,0.805000349,0.805000349,0.528610755,0.528610755,0.528610755,0.528610755,0.528610755,0.528610755,0.068002473,2.1525133,0.39260581,1.081389943
1,1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,1,50,50,0.15,0.266014112,1.879748281,0.043514809,12.48100297,0.108561128,43.73179585,0.525815067,4.849769941,0.087741281,1.081227051,0.08287153,2.155839901,0.812468637,0.11970635,0.611832457,0.812468637,0.812468637,0.572278236,0.572278236,0.572278236,0.572278236,0.572278236,0.572278236,0.073975176,2.155839901,0.424327884,1.052659037
1,1,1,1,1,1,1,1,1,0.1,1,1,1,1,1,1,50,50,0.15,0.263750835,1.742968714,0.053168196,9.784966174,0.140409051,43.48090134,0.510561998,4.132845834,0.110793485,1.028195543,23.56478996,2.165065725,0.833124008,0.118687876,0.60662692,0.833124008,0.833124008,0.690185536,0.690185536,0.690185536,0.690185536,0.690185536,0.690185536,0.090385934,2.165065725,0.509413669,0.97606248
1,1,1,1,1,1,1,1,1,1,0.1,1,1,1,1,1,50,50,0.15,0.268140693,2.014756344,0.034388336,15.78084287,132.4130211,43.9670928,0.540358236,5.64735861,0.067219231,1.132549331,44.55038923,2.147232156,0.793121659,0.120663312,0.616723593,0.793121659,0.793121659,0.457979765,0.457979765,0.457979765,0.457979766,0.457979767,0.457979767,0.058460171,2.147232156,0.341059426,1.128263553
1,1,1,1,1,1,1,1,1,1,1,0.1,1,1,1,1,50,50,0.15,0.267934521,2.001383459,0.035275482,15.42125213,127.5151317,43.94429948,0.538939211,5.563990038,325.1594512,1.127509042,43.19337007,2.148064116,0.794994786,0.120570534,0.616249398,0.794994786,0.794994786,0.469214834,0.469214834,0.469214834,0.469214834,0.469214834,0.469214834,0.059968319,2.148064116,0.349278196,1.120774737
1,1,1,1,1,1,1,1,1,1,1,1,0.1,1,1,1,50,50,0.15,0.241184599,0.701111389,0.219817694,0.679762466,0.77179696,40.9511226,0.370282356,0.71320687,0.491267137,0.578837212,0.651668818,2.260918562,1.042936338,0.108533069,0.554724577,1.042936338,1.042936338,1.693250299,1.693250299,1.693250299,1.693250299,1.693250299,1.693250299,0.037369008,2.260918562,1.618512283,0.392622378
1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,1,1,50,50,0.15,0.033204595,0.081210668,0.042635121,0.082213752,0.105822094,3.674437719,0.043136573,0.083937522,0.085710393,0.062782494,0.080740704,0.471113761,0.303430558,0.014942068,0.076370568,0.303430558,0.303430558,0.561383141,0.561383141,0.561383141,0.561383141,0.561383141,0.561383141,0.072479706,0.471113761,0.41642373,0.045477974
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,1,50,50,0.15,0.241697889,0.71936207,0.420906102,0.742044916,0.934653556,41.00926483,0.37324967,0.750673391,0.672531075,0.58762265,0.748090184,2.258656062,1.03808172,0.10876405,0.555905146,1.03808172,1.03808172,1.673320681,1.673320681,1.673320681,1.673320681,1.673320681,1.673320681,0.715540373,2.258656062,0.242239935,0.402842759
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,50,50,0.15,0.24903924,1.005201734,0.16562134,0.905450259,0.918983498,41.83769227,0.416784181,0.9906135,0.513538379,0.720105191,0.824344774,2.226728815,0.969080651,0.112067658,0.572790253,0.969080651,0.969080651,1.881870005,1.881870005,1.881870005,1.881870005,1.881870005,1.881870005,0.281556278,2.226728815,1.31875745,0.056291297
