e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.263367125,0.751822582,0.150859673,0.704055518,0.752660443,37.24774066,0.405419604,0.753906183,0.442996835,0.630348868,0.656388985,2.411206665,1.081202684,0.118515206,0.605744388,1.081202684,1.081202684,1.741384721,1.741384721,1.741384721,1.741384721,1.741384721,1.741384721,0.256461444,2.411206665,1.228461833,0.421020646
1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.231691652,0.840394136,0.15657907,0.776118439,0.813759742,39.8704248,0.463587225,0.837551688,0.469535599,0.717065001,0.717296413,2.303501928,1.133459083,0.104261244,0.532890801,1.133459083,1.133459083,1.79629745,1.79629745,1.79629745,1.79629745,1.79629745,1.79629745,0.266184419,2.303501928,1.263928611,0.470620716
1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.236244723,0.681419657,0.145753009,0.645345596,0.701397169,40.3900502,0.361413428,0.68666519,0.420108482,0.563642403,0.606032901,2.282900431,1.036709518,0.159465188,0.543362862,1.036709518,1.036709518,1.691824028,1.691824028,1.691824028,1.691824028,1.691824028,1.691824028,0.247780115,2.282900431,1.196263798,0.381595008
1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.201295997,0.585614832,0.137788326,0.563223615,0.627182466,36.33430109,0.304495532,0.594018609,0.385864063,0.475930741,0.53439395,2.450246111,0.970720533,0.090583199,0.69447119,0.970720533,0.970720533,1.61349676,1.61349676,1.61349676,1.61349676,1.61349676,1.61349676,0.234240154,2.450246111,1.145016453,0.327944306
1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.23457058,0.792824052,0.15359553,0.737653998,0.781385529,40.19926784,0.332908942,0.79275477,0.455570132,0.670099428,0.684905677,2.290436921,1.10585549,0.105556761,0.539512335,1.10585549,1.10585549,1.76772951,1.76772951,1.76772951,1.76772951,1.76772951,1.76772951,0.261112401,2.290436921,1.245504708,0.443981469
1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.235020996,0.785559996,0.153122444,0.731732141,0.776353524,40.2506283,0.335404167,0.785888384,0.453380156,0.477920415,0.679894892,2.288404908,1.10154888,0.105759448,0.54054829,1.10154888,1.10154888,1.763184163,1.763184163,1.763184163,1.763184163,1.763184163,1.763184163,0.260308155,2.288404908,1.242567854,0.439913598
1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,50,50,0.15,0.238108475,0.596126517,0.158058189,0.79592548,0.83022742,40.60206071,0.352703116,0.86075166,0.47655905,0.527431738,0.733872875,2.274562392,1.072114594,0.107148814,0.547649492,1.072114594,1.072114594,1.810398338,1.810398338,1.810398338,1.810398338,1.810398338,1.810398338,0.268698921,2.274562392,1.273000496,0.33383085
1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,50,50,0.15,0.23883774,0.620348803,0.155185293,0.757906263,0.798497343,40.68491031,0.356839331,0.554643402,0.462978239,0.539428002,0.70199339,2.271314584,1.065183994,0.107476983,0.549326803,1.065183994,1.065183994,1.782972659,1.782972659,1.782972659,1.782972659,1.782972659,1.782972659,0.263814997,2.271314584,1.255342664,0.34739533
1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,50,50,0.15,0.239506884,0.642934337,0.152544007,0.494202386,0.770238046,40.76087663,0.360651611,0.597815709,0.450711506,0.550538689,0.673813907,2.268341792,1.058832029,0.107778098,0.550865832,1.058832029,1.058832029,1.75762083,1.75762083,1.75762083,1.75762083,1.75762083,1.75762083,0.259324811,2.268341792,1.238971207,0.360043229
1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,50,50,0.15,0.240096245,0.663116584,0.150213447,0.556392959,0.746006224,40.82774371,0.364022948,0.637157302,0.440058969,0.560407354,0.46531729,2.265729172,1.053243135,0.10804331,0.552221363,1.053243135,1.053243135,1.735140984,1.735140984,1.735140984,1.735140984,1.735140984,1.735140984,0.25536286,2.265729172,1.224415264,0.371345287
1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,50,50,0.15,0.240091883,0.662966221,0.150230709,0.555921199,0.462886148,40.82724901,0.363997952,0.636861513,0.440137285,0.560334035,0.464616936,2.265748487,1.053284476,0.108041348,0.552211332,1.053284476,1.053284476,1.735307868,1.735307868,1.735307868,1.735307868,1.735307868,1.735307868,0.255392205,2.265748487,1.224523458,0.371261084
1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,50,50,0.15,0.240445008,0.675188944,0.148832439,0.594688669,0.557417691,40.86729496,0.366024011,0.661038149,0.258896142,0.566284028,0.52248562,2.264185633,1.04993834,0.108200254,0.553023519,1.04993834,1.04993834,1.721770871,1.721770871,1.721770871,1.721770871,1.721770871,1.721770871,0.253015146,2.264185633,1.21574058,0.378105809
1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,50,50,0.15,0.240921189,0.691828507,0.12549959,0.648845758,0.69279966,40.92127382,0.368763394,0.69438469,0.404783246,0.574352067,0.604379829,2.262081192,1.045429189,0.108414535,0.554118734,1.045429189,1.045429189,1.703434415,1.703434415,1.703434415,1.703434415,1.703434415,1.703434415,0.320023953,2.262081192,1.063386508,0.387423964
1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,1,50,50,0.15,0.295807795,0.831739882,0.15605051,0.769160872,0.807942903,56.33258708,0.45776103,0.829423489,0.467041943,0.70845246,0.711457226,2.622340831,1.128511467,0.133113508,0.680357928,1.128511467,1.128511467,1.791248599,1.791248599,1.791248599,1.791248599,1.791248599,1.791248599,0.265285866,2.622340831,1.260676867,0.465774334
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1,50,50,0.15,0.240855456,0.68952073,0.102847299,0.641238393,0.673551268,40.91382398,0.368384745,0.689729782,0.383859289,0.573235281,0.592803337,2.262371486,1.046051434,0.108384955,0.553967548,1.046051434,1.046051434,1.70597126,1.70597126,1.70597126,1.70597126,1.70597126,1.70597126,0.174840409,2.262371486,1.356290442,0.386131609
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,50,50,0.15,0.23838228,0.605173237,0.139524281,0.580208571,0.64278903,40.63317395,0.354253805,0.613043274,0.393180867,0.531922061,0.549331453,2.273342021,1.069511507,0.107272026,0.548279244,1.069511507,1.069511507,1.630677494,1.630677494,1.630677494,1.630677494,1.630677494,1.630677494,0.237191278,2.273342021,1.156294939,0.508345519
