e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
0.3,1,1,1,1,1,1,1,1,1,1,1,1,0.3,1,1,50,50,0.15,0.07960013,0.215915461,0.084823179,0.218120533,0.271955382,20.24250692,0.110077636,0.22318586,0.197066974,0.167037907,0.214924838,0.990994317,0.589013659,0.035820059,0.1830803,0.589013659,0.589013659,1.05711466,1.05711466,1.05711466,1.05711466,1.05711466,1.05711466,0.144199404,0.990994317,0.768715852,0.120912658
1,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,50,50,0.15,0.285169753,0.29311538,0.100734055,0.294075749,0.357581025,45.83640807,0.134345133,0.302316714,0.247350183,0.213361801,0.288063972,2.080341934,0.64023468,0.128326389,0.655890432,0.64023468,0.64023468,1.231225977,1.231225977,1.231225977,1.231225977,1.231225977,1.231225977,0.171247893,2.080341934,0.88873019,0.049243384
1,1,0.3,1,1,1,1,1,1,1,1,1,1,1,0.3,1,50,50,0.15,0.248514629,0.729018527,0.317339004,0.726901603,0.866215769,41.77868543,0.383302568,0.750134742,0.585711965,0.600842083,0.713402209,2.228983952,1.052267186,0.033549475,0.571583646,1.052267186,1.052267186,1.696283997,1.696283997,1.696283997,1.696283997,1.696283997,1.696283997,0.539476307,2.228983952,0.617331382,0.408250375
1,1,1,0.3,1,1,1,1,1,0.3,1,1,1,1,1,1,50,50,0.15,0.367413869,1.305595966,0.128826786,2.282684965,0.551329506,54.55376676,0.613438743,1.738329827,0.34934558,1.018623765,3.127115443,1.799841253,1.127473873,0.165336241,0.25351557,1.127473873,1.127473873,1.523814005,1.523814005,1.523814005,1.523814005,1.523814005,1.523814005,0.219005537,1.799841253,1.085802931,0.731133741
1,1,1,1,0.3,1,1,0.3,1,1,1,1,1,1,1,1,50,50,0.15,0.279233747,0.644311024,0.081991553,0.206356155,0.25823519,45.18772589,0.619688249,1.095465135,0.18863155,0.392669824,0.203453867,2.103257805,0.693127383,0.125655186,0.642237618,0.693127383,0.693127383,1.025440592,1.025440592,1.025440592,1.025440592,1.025440592,1.025440592,0.139385641,2.103257805,0.746669311,0.360814174
1,1,1,1,1,0.3,1,1,0.3,1,1,1,1,1,1,1,50,50,0.15,0.277622556,0.545645882,0.089553186,1.334466751,0.295853403,45.01112589,0.607792916,0.835782575,0.21149572,1.380192414,0.235070875,2.109550426,0.70755652,0.12493015,0.638531878,0.70755652,0.70755652,1.109551346,1.109551346,1.109551346,1.109551346,1.109551346,1.109551346,0.152240416,2.109550426,0.805070513,0.305561694
1,1,1,1,1,1,0.3,1,1,1,1,1,0.3,1,1,1,50,50,0.15,0.254972353,1.273663938,0.115769339,0.243692733,0.308889234,42.50302819,0.453517584,0.248316235,0.229347429,0.837100186,0.24222069,2.20149889,0.913888507,0.114737559,0.586436412,0.913888507,0.913888507,1.114525209,1.114525209,1.114525209,1.114525209,1.114525209,1.114525209,0.059042363,2.20149889,0.996440483,0.713251805
1,1,1,1,0.3,1,1,0.3,1,1,1,1,1,1,1,1,50,50,0.15,0.279233747,0.644311024,0.081991553,0.206356155,0.25823519,45.18772589,0.619688249,1.095465135,0.18863155,0.392669824,0.203453867,2.103257805,0.693127383,0.125655186,0.642237618,0.693127383,0.693127383,1.025440592,1.025440592,1.025440592,1.025440592,1.025440592,1.025440592,0.139385641,2.103257805,0.746669311,0.360814174
1,1,1,1,1,0.3,1,1,0.3,1,1,1,1,1,1,1,50,50,0.15,0.277622556,0.545645882,0.089553186,1.334466751,0.295853403,45.01112589,0.607792916,0.835782575,0.21149572,1.380192414,0.235070875,2.109550426,0.70755652,0.12493015,0.638531878,0.70755652,0.70755652,1.109551346,1.109551346,1.109551346,1.109551346,1.109551346,1.109551346,0.152240416,2.109550426,0.805070513,0.305561694
1,1,1,0.3,1,1,1,1,1,0.3,1,1,1,1,1,1,50,50,0.15,0.367413869,1.305595966,0.128826786,2.282684965,0.551329506,54.55376676,0.613438743,1.738329827,0.34934558,1.018623765,3.127115443,1.799841253,1.127473873,0.165336241,0.25351557,1.127473873,1.127473873,1.523814005,1.523814005,1.523814005,1.523814005,1.523814005,1.523814005,0.219005537,1.799841253,1.085802931,0.731133741
1,1,1,1,1,1,1,1,1,1,0.3,0.3,1,1,1,1,50,50,0.15,0.255035396,1.276714233,0.089743548,3.916770176,14.57452558,42.51007834,0.453915605,2.231903499,2.303407112,0.838393912,7.118382817,2.201233477,0.913304725,0.114765928,0.586581412,0.913304725,0.913304725,1.11164948,1.11164948,1.11164948,1.11164948,1.11164948,1.11164948,0.152564031,2.201233477,0.806521418,0.71495997
1,1,1,1,1,1,1,1,1,1,0.3,0.3,1,1,1,1,50,50,0.15,0.255035396,1.276714233,0.089743548,3.916770176,14.57452558,42.51007834,0.453915605,2.231903499,2.303407112,0.838393912,7.118382817,2.201233477,0.913304725,0.114765928,0.586581412,0.913304725,0.913304725,1.11164948,1.11164948,1.11164948,1.11164948,1.11164948,1.11164948,0.152564031,2.201233477,0.806521418,0.71495997
1,1,1,1,1,1,0.3,1,1,1,1,1,0.3,1,1,1,50,50,0.15,0.254972353,1.273663938,0.115769339,0.243692733,0.308889234,42.50302819,0.453517584,0.248316235,0.229347429,0.837100186,0.24222069,2.20149889,0.913888507,0.114737559,0.586436412,0.913888507,0.913888507,1.114525209,1.114525209,1.114525209,1.114525209,1.114525209,1.114525209,0.059042363,2.20149889,0.996440483,0.713251805
0.3,1,1,1,1,1,1,1,1,1,1,1,1,0.3,1,1,50,50,0.15,0.07960013,0.215915461,0.084823179,0.218120533,0.271955382,20.24250692,0.110077636,0.22318586,0.197066974,0.167037907,0.214924838,0.990994317,0.589013659,0.035820059,0.1830803,0.589013659,0.589013659,1.05711466,1.05711466,1.05711466,1.05711466,1.05711466,1.05711466,0.144199404,0.990994317,0.768715852,0.120912658
1,1,0.3,1,1,1,1,1,1,1,1,1,1,1,0.3,1,50,50,0.15,0.248514629,0.729018527,0.317339004,0.726901603,0.866215769,41.77868543,0.383302568,0.750134742,0.585711965,0.600842083,0.713402209,2.228983952,1.052267186,0.033549475,0.571583646,1.052267186,1.052267186,1.696283997,1.696283997,1.696283997,1.696283997,1.696283997,1.696283997,0.539476307,2.228983952,0.617331382,0.408250375
1,0.3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3,50,50,0.15,0.285169753,0.29311538,0.100734055,0.294075749,0.357581025,45.83640807,0.134345133,0.302316714,0.247350183,0.213361801,0.288063972,2.080341934,0.64023468,0.128326389,0.655890432,0.64023468,0.64023468,1.231225977,1.231225977,1.231225977,1.231225977,1.231225977,1.231225977,0.171247893,2.080341934,0.88873019,0.049243384
