e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
0.2,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.114798231,0.116108053,0.056070431,0.117636598,0.15065892,92.65736997,0.278271514,0.120066066,0.11800544,0.089634714,0.115951419,0.974769368,0.395038299,0.051659204,0.264035932,0.395038299,0.395038299,0.725056088,0.725056088,0.725056088,0.725056088,0.725056088,0.725056088,0.095319732,0.974769368,0.534416624,0.06502051
1,0.2,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,50,50,0.15,0.303699129,0.33016213,0.059887427,1.213816955,0.164644486,47.84246314,0.103535023,0.606478057,0.127694811,0.188307957,0.127082818,2.011387468,0.477706865,0.136664608,0.698507997,0.477706865,0.477706865,0.770522937,0.770522937,0.770522937,0.770522937,0.770522937,0.770522937,0.101808627,2.011387468,0.566905684,0.184890793
1,1,0.2,1,1,1,1,0.2,1,1,1,1,1,1,1,1,50,50,0.15,0.26788279,1.49699591,0.074928459,0.178988234,0.225822643,43.93857969,0.494249526,2.962643303,0.168231883,0.944600685,0.17663325,2.148272952,0.891902669,0.024109451,0.616130416,0.891902669,0.891902669,0.945487629,0.945487629,0.945487629,0.945487629,0.945487629,0.945487629,0.127378381,2.148272952,0.690730868,0.83831771
1,1,1,0.2,1,0.2,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.516510691,0.30074896,0.102100821,0.301479664,0.365666084,69.45479726,1.24567718,0.31009885,0.251907699,2.98535667,0.295105149,1.414772626,0.707152979,0.232429811,0.237594918,0.707152979,0.707152979,1.245886541,1.245886541,1.245886541,1.245886541,1.245886541,1.245886541,0.173571395,1.414772626,0.89874375,0.168419418
0.2,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.114798231,0.116108053,0.056070431,0.117636598,0.15065892,92.65736997,0.278271514,0.120066066,0.11800544,0.089634714,0.115951419,0.974769368,0.395038299,0.051659204,0.264035932,0.395038299,0.395038299,0.725056088,0.725056088,0.725056088,0.725056088,0.725056088,0.725056088,0.095319732,0.974769368,0.534416624,0.06502051
1,1,1,0.2,1,0.2,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.516510691,0.30074896,0.102100821,0.301479664,0.365666084,69.45479726,1.24567718,0.31009885,0.251907699,2.98535667,0.295105149,1.414772626,0.707152979,0.232429811,0.237594918,0.707152979,0.707152979,1.245886541,1.245886541,1.245886541,1.245886541,1.245886541,1.245886541,0.173571395,1.414772626,0.89874375,0.168419418
1,1,1,1,1,1,0.2,1,1,1,0.2,1,1,1,1,1,50,50,0.15,0.262238627,1.655378606,0.059583012,0.678713838,3.331299123,43.31299129,0.500497836,0.37113613,0.12691344,0.993651263,1.397632721,2.171267631,0.846962564,0.118007382,0.603148842,0.846962564,0.846962564,0.766913109,0.766913109,0.766913109,0.766913109,0.766913109,0.766913109,0.101291121,2.171267631,0.564330866,0.927012019
1,1,0.2,1,1,1,1,0.2,1,1,1,1,1,1,1,1,50,50,0.15,0.26788279,1.49699591,0.074928459,0.178988234,0.225822643,43.93857969,0.494249526,2.962643303,0.168231883,0.944600685,0.17663325,2.148272952,0.891902669,0.024109451,0.616130416,0.891902669,0.891902669,0.945487629,0.945487629,0.945487629,0.945487629,0.945487629,0.945487629,0.127378381,2.148272952,0.690730868,0.83831771
1,0.2,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,50,50,0.15,0.303699129,0.33016213,0.059887427,1.213816955,0.164644486,47.84246314,0.103535023,0.606478057,0.127694811,0.188307957,0.127082818,2.011387468,0.477706865,0.136664608,0.698507997,0.477706865,0.477706865,0.770522937,0.770522937,0.770522937,0.770522937,0.770522937,0.770522937,0.101808627,2.011387468,0.566905684,0.184890793
