e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.274533827,0.324393563,0.106140342,0.324284035,0.390293686,44.6719293,0.293024848,0.334150049,0.265607818,0.253379578,0.316692883,2.121702201,0.735306374,0.123540222,0.631427802,0.735306374,0.735306374,1.288952353,1.288952353,1.288952353,1.288952353,1.288952353,1.288952353,0.180438582,2.121702202,0.92807519,0.181660395
1,1,0.5,1,1,1,1,1,1,1,1,0.5,1,1,1,1,50,50,0.15,0.248630667,0.801271197,0.137332149,1.005094169,1.64585556,41.79173958,0.392466845,0.909844394,1.492699028,0.632921873,1.160805306,2.228484797,1.028841831,0.0559419,0.571850533,1.028841831,1.028841831,1.608971791,1.608971791,1.608971791,1.608971791,1.608971791,1.608971791,0.233464654,2.228484797,1.142042484,0.44871187
1,1,1,0.5,1,1,1,1,1,0.5,1,1,1,1,1,1,50,50,0.15,0.313144447,0.984818774,0.144696382,1.226268124,0.691159287,48.85474117,0.500455947,1.11686179,0.415465042,0.801018095,1.40024239,1.977649321,1.116502092,0.140915001,0.360116114,1.116502092,1.116502092,1.681505672,1.681505672,1.681505672,1.681505672,1.681505672,1.681505672,0.24598385,1.977649322,1.189537971,0.551498513
1,0.5,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.274533827,0.324393563,0.106140342,0.324284035,0.390293686,44.6719293,0.293024848,0.334150049,0.265607818,0.253379578,0.316692883,2.121702201,0.735306374,0.123540222,0.631427802,0.735306374,0.735306374,1.288952353,1.288952353,1.288952353,1.288952353,1.288952353,1.288952353,0.180438582,2.121702202,0.92807519,0.181660395
1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,50,50,0.15,0.262484607,0.726771572,0.105525893,0.320723852,0.386475744,43.34031908,0.502128028,0.330386973,0.263501488,0.999222634,0.313332506,2.170256742,0.844709478,0.118118073,0.603714596,0.844709478,0.844709478,1.282426876,1.282426876,1.282426876,1.282426876,1.282426876,1.282426876,0.179394018,2.170256742,0.92363884,0.40699208
1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,50,50,0.15,0.262484607,0.726771572,0.105525893,0.320723852,0.386475744,43.34031908,0.502128028,0.330386973,0.263501488,0.999222634,0.313332506,2.170256742,0.844709478,0.118118073,0.603714596,0.844709478,0.844709478,1.282426876,1.282426876,1.282426876,1.282426876,1.282426876,1.282426876,0.179394018,2.170256742,0.92363884,0.40699208
1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,50,50,0.15,0.249791075,1.037259602,0.111286297,0.842506054,0.423317482,41.92220575,0.421360692,1.509056568,0.28357011,0.734421711,0.34596568,2.223503874,0.962058945,0.112405984,0.574519472,0.962058945,0.962058945,1.343252514,1.343252514,1.343252514,1.343252514,1.343252514,1.343252514,0.189186705,2.223503874,0.964879104,0.580865377
1,1,1,1,1,1,1,0.5,0.5,1,1,1,1,1,1,1,50,50,0.15,0.249791075,1.037259602,0.111286297,0.842506054,0.423317482,41.92220575,0.421360692,1.509056568,0.28357011,0.734421711,0.34596568,2.223503874,0.962058945,0.112405984,0.574519472,0.962058945,0.962058945,1.343252514,1.343252514,1.343252514,1.343252514,1.343252514,1.343252514,0.189186705,2.223503874,0.964879104,0.580865377
