e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.240981824,0.693960413,0.146704067,0.655901142,0.710718556,40.92814553,0.369112823,0.698693477,0.424314824,0.575383123,0.615137418,2.261813467,1.044855255,0.108441821,0.554258196,1.044855255,1.044855255,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,1.701092678,0.249396914,2.261813467,1.20229885,0.388617831
0.4,1,1,1,1,1,1,1,1,1,0.4,1,1,1,1,1,50,50,0.15,0.158909334,0.582403977,0.110645938,0.979289151,2.331086756,60.49825662,0.248699253,0.749772455,0.281303208,0.416489386,1.374433826,1.633829863,0.831337727,0.0715092,0.365491468,0.831337727,0.831337727,1.336529228,1.336529228,1.336529228,1.336529228,1.336529228,1.336529228,0.188098094,1.633829863,0.96033304,0.326146227
1,0.4,1,1,1,1,1,1,1,1,1,1,0.4,1,1,1,50,50,0.15,0.272298727,0.343515555,0.136032758,0.345769434,0.423043701,44.42593913,0.173323088,0.354735331,0.295282141,0.268506977,0.340396436,2.130569168,0.755460596,0.122534427,0.626287072,0.755460596,0.755460596,1.318552481,1.318552481,1.318552481,1.318552481,1.318552481,1.318552481,0.092502275,2.130569168,1.133547931,0.192368711
1,1,0.4,1,1,1,1,1,1,1,1,1,1,0.4,1,1,50,50,0.15,0.128687586,0.369054129,0.113063041,0.366817148,0.435167803,17.36529585,0.186780177,0.379348248,0.289907737,0.289847059,0.356559253,1.399390439,0.784263776,0.023163766,0.295981449,0.784263776,0.784263776,1.361857241,1.361857241,1.361857241,1.361857241,1.361857241,1.361857241,0.19220717,1.399390439,0.977442901,0.206670312
1,1,1,0.4,0.4,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.368327679,0.562422279,0.135646854,0.54293034,0.608349643,54.64819286,0.70427706,0.571383217,0.376948313,0.455213899,0.516460981,1.797057506,0.953587122,0.165747455,0.338861464,0.953587122,0.953587122,1.592217769,1.592217769,1.592217769,1.592217769,1.592217769,1.592217769,0.230599653,1.797057506,1.131018463,0.314956476
1,1,1,0.4,0.4,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.368327679,0.562422279,0.135646854,0.54293034,0.608349643,54.64819286,0.70427706,0.571383217,0.376948313,0.455213899,0.516460981,1.797057506,0.953587122,0.165747455,0.338861464,0.953587122,0.953587122,1.592217769,1.592217769,1.592217769,1.592217769,1.592217769,1.592217769,0.230599653,1.797057506,1.131018463,0.314956476
1,1,1,1,1,0.4,1,1,0.4,1,1,1,1,1,1,1,50,50,0.15,0.266927774,0.585824347,0.105319866,1.095902241,0.385201416,43.83294103,0.532038073,0.792159365,0.26279704,1.103097149,0.312212015,2.152134498,0.804149238,0.120117498,0.61393388,0.804149238,0.804149238,1.280236842,1.280236842,1.280236842,1.280236842,1.280236842,1.280236842,0.179043772,2.152134498,0.922149298,0.328061635
1,1,1,1,1,1,0.4,1,1,1,1,1,1,1,1,0.4,50,50,0.15,0.259058627,1.480620262,0.118725395,0.405191609,0.474546227,42.95916678,0.479660155,0.420516729,0.310583214,0.923257512,0.392092916,2.184409408,0.876163342,0.116576382,0.595834842,0.876163342,0.876163342,1.420667746,1.420667746,1.420667746,1.420667746,1.420667746,1.420667746,0.201833172,2.184409408,1.017001402,0.331658939
1,1,1,1,1,1,1,0.4,1,0.4,1,1,1,1,1,1,50,50,0.15,0.251418853,1.108567238,0.104637016,0.655744016,0.380998689,42.10498014,0.431346291,1.709354223,0.26046873,0.765915917,0.888301919,2.216549537,0.946884331,0.113138484,0.578263361,0.946884331,0.946884331,1.272971009,1.272971009,1.272971009,1.272971009,1.272971009,1.272971009,0.177882928,2.216549537,0.917205153,0.620797653
1,1,1,1,1,0.4,1,1,0.4,1,1,1,1,1,1,1,50,50,0.15,0.266927774,0.585824347,0.105319866,1.095902241,0.385201416,43.83294103,0.532038073,0.792159365,0.26279704,1.103097149,0.312212015,2.152134498,0.804149238,0.120117498,0.61393388,0.804149238,0.804149238,1.280236842,1.280236842,1.280236842,1.280236842,1.280236842,1.280236842,0.179043772,2.152134498,0.922149298,0.328061635
1,1,1,1,1,1,1,0.4,1,0.4,1,1,1,1,1,1,50,50,0.15,0.251418853,1.108567238,0.104637016,0.655744016,0.380998689,42.10498014,0.431346291,1.709354223,0.26046873,0.765915917,0.888301919,2.216549537,0.946884331,0.113138484,0.578263361,0.946884331,0.946884331,1.272971009,1.272971009,1.272971009,1.272971009,1.272971009,1.272971009,0.177882928,2.216549537,0.917205153,0.620797653
0.4,1,1,1,1,1,1,1,1,1,0.4,1,1,1,1,1,50,50,0.15,0.158909334,0.582403977,0.110645938,0.979289151,2.331086756,60.49825662,0.248699253,0.749772455,0.281303208,0.416489386,1.374433826,1.633829863,0.831337727,0.0715092,0.365491468,0.831337727,0.831337727,1.336529228,1.336529228,1.336529228,1.336529228,1.336529228,1.336529228,0.188098094,1.633829863,0.96033304,0.326146227
1,1,1,1,1,1,1,1,1,1,1,0.4,1,1,0.4,1,50,50,0.15,0.246101517,0.885055597,0.23887497,1.406787719,2.960965419,41.50688765,0.399114685,1.11995738,3.186869491,0.665524976,1.863246102,2.239408932,0.996596272,0.110745683,0.566033489,0.996596272,0.996596272,1.497561409,1.497561409,1.497561409,1.497561409,1.497561409,1.497561409,0.40608745,2.239408932,0.68538651,0.495631134
