ENZYME_ADH,ENZYME_AK,ENZYME_ATPase,ENZYME_ENO,ENZYME_FBA,ENZYME_GPD,ENZYME_GPM,ENZYME_GPP,ENZYME_HXK_GLK1,ENZYME_HXK_HXK1,ENZYME_HXK_HXK2,ENZYME_PDC_PDC1,ENZYME_PDC_PDC5,ENZYME_PDC_PDC6,ENZYME_PFK,ENZYME_PGI,ENZYME_PGK,ENZYME_PGM,ENZYME_PYK,ENZYME_TDH_TDH1,ENZYME_TDH_TDH2,ENZYME_TDH_TDH3,ENZYME_TPI,ENZYME_TPP,ENZYME_TPS,ENZYME_UGP,ENZYME_acetate_branch,ENZYME_succinate_branch,ENZYME_udp_to_utp,ENZYME_HXT,ACE,EtOH,F26bP,GLCx,GLY,SUC,TRH,ADH1,ADH5,CDC19,ENO1,ENO2,FBA1,GLK1,GPD1,GPD2,GPM1,HOR2,HXK1,HXK2,PDC1,PDC5,PDC6,PFK1,PFK2,PGI1,PGK1,PGM1,PGM2,PYK2,RHR2,TDH1,TDH2,TDH3,TPI1,TPS1,TPS2,UGP1,ADP,ATP,AcAld,BPG,DHAP,F16bP,F6P,G1P,G3P,G6P,GAP,GLC,NAD,P2G,P3G,PEP,PYR,T6P,UDP,UTP,EX_ADH,EX_AK,ATPase,ENO,FBA,EX_GPD,GPM,EX_GPP,HXK_GLK1,HXK_HXK1,HXK_HXK2,PDC_PDC1,PDC_PDC5,PDC_PDC6,PFK,PGI,PGK,PGM,PYK,EX_TDH_TDH1,EX_TDH_TDH2,EX_TDH_TDH3,TPI,EX_TPP,EX_TPS,EX_UGP,EX_acetate_branch,EX_succinate_branch,udp_to_utp,EX_HXT
1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.268222101,2.53893416,0.328326638,0.029788285,0.021365938,0.474836872,1.93788136,6.265304716,0.01109979,3.43E-05,0.367799076,0.004270584,0.085582559,0.229937465,0.042544769,0.009428582,0.079499028,0.126669053,0.379356752,2.099240105,0.614331265,0,0.46656732,0.628049569,0.341251974,0.054454379,0.628049569,0.054454379,0.000136106,0.015579344,0.396888437,0.601683117,0.006849772,0.006007794,0.341251974,0.341251974,0.628049569,0.035675957,0.628049569,0.044009457,0,0.584040112,0.286797595,0.035675957,0.035675957,0.035675957,0.000209419,0.013508885,0.035675957,0.412603887
1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.077740043,2.345237274,0.750652522,0.024528218,0.038958758,0.865800574,2.73424089,4.292315156,0.016177392,6.47E-05,0.398328351,0.008460079,0.199069729,0.278387534,0.076011328,0.014505915,0.114828264,0.187482538,1.029505666,2.78654322,0.804778767,2.00E-15,0.545763195,0.821122799,0.443102925,0.065083051,0.821122799,0.065083051,0.000181108,0.018945021,0.564161165,0.788762105,0.00888042,0.007282781,0.443102925,0.443102925,0.821122799,0.070092184,0.821122799,0.05767794,0,0.763444859,0.378019874,0.070092184,0.070092184,0.070092184,0.00014654,0.016197493,0.070092184,0.583287294
1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.157631369,2.523649992,0.453719583,0.024544302,0.027185077,0.604154023,2.43633212,5.519646716,0.012364014,3.93E-05,0.373057003,0.005619559,0.119571192,0.265696014,0.05449836,0.010650311,0.088345095,0.159767067,0.54317529,2.184238837,0.664624241,6.66E-16,0.477499351,0.68028432,0.371304812,0.062325303,0.68028432,0.062325303,0.00014127,0.015966642,0.448836676,0.649770971,0.008160568,0.006850208,0.371304812,0.371304812,0.68028432,0.046819889,0.68028432,0.047730311,0,0.632554009,0.308979508,0.046819889,0.046819889,0.046819889,0.000157506,0.015502573,0.046819889,0.464944589
1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.132459368,2.246570245,0.635751449,0.026425485,0.036129715,0.80293289,2.402118487,4.477692307,0.01611044,7.12E-05,0.400175385,0.007486318,0.167631639,0.25570763,0.068358888,0.014794993,0.114234947,0.153278612,0.912537252,3.021839536,0.800175826,-1.33E-15,0.568721809,0.815294225,0.43771802,0.060141815,0.815294225,0.060141815,0.000198589,0.020216384,0.541590115,0.785469288,0.008075,0.006797429,0.43771802,0.43771802,0.815294225,0.062143534,0.815294225,0.057190245,0,0.758103979,0.377576205,0.062143534,0.062143534,0.062143534,0.00016589,0.014952508,0.062143534,0.562005087
1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144391132,2.416801132,0.536481531,0.025461119,0.031361455,0.696967024,2.422409207,4.961176848,0.014142425,5.25E-05,0.386188511,0.006494623,0.141407378,0.260879197,0.061228485,0.012492553,0.100704101,0.155610706,0.702696024,2.587311246,0.732737486,2.00E-15,0.524811658,0.748136692,0.404705237,0.061273782,0.748136692,0.061273782,0.000167285,0.018006096,0.494566024,0.718756956,0.007313239,0.006828812,0.404705237,0.404705237,0.748136692,0.054017084,0.748136692,0.052493472,0,0.69564322,0.343431455,0.054017084,0.054017084,0.054017084,0.000161521,0.015237685,0.054017084,0.512739405
1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144078644,2.413616283,0.538556128,0.025481674,0.031464274,0.699251974,2.422101025,4.949324069,0.01418517,5.28E-05,0.386498218,0.006515977,0.141955107,0.260768382,0.061387607,0.012539388,0.100999682,0.155538058,0.70689934,2.596921206,0.734290079,-6.66E-16,0.525856495,0.749683272,0.405466415,0.061249559,0.749683272,0.061249559,0.000167937,0.018054725,0.495628565,0.718685793,0.008937556,0.006828337,0.405466415,0.405466415,0.749683272,0.054192406,0.749683272,0.052601899,0,0.697081373,0.344216856,0.054192406,0.054192406,0.054192406,0.000161607,0.015231586,0.054192406,0.513851227
1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144366169,2.416548137,0.53664681,0.025462759,0.031369651,0.697149149,2.422384711,4.960229313,0.014145833,5.25E-05,0.386213215,0.006496325,0.141451014,0.260870358,0.061241179,0.012496283,0.100727673,0.155604872,0.703030555,2.588077715,0.732861429,-6.66E-16,0.524895124,0.748260155,0.404766002,0.06127185,0.748260155,0.06127185,0.000167337,0.018009974,0.494650812,0.7187513,0.00812576,0.006145896,0.404766002,0.404766002,0.748260155,0.05403106,0.748260155,0.052502128,0,0.695758027,0.343494153,0.05403106,0.05403106,0.05403106,0.000161527,0.015237199,0.05403106,0.512828123
1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144103555,2.413871605,0.538390291,0.025480034,0.031456059,0.69906941,2.422125718,4.950268297,0.014181756,5.28E-05,0.386473492,0.006514271,0.141911323,0.260777229,0.061374904,0.012535643,0.100976077,0.155543819,0.706563001,2.59615388,0.73416622,1.33E-15,0.5257732,0.749559893,0.405405693,0.061251493,0.749559893,0.061251493,0.000167885,0.018050842,0.495543766,0.718691495,0.008125112,0.007511212,0.405405693,0.405405693,0.749559893,0.0541784,0.749559893,0.052593249,0,0.696966644,0.3441542,0.0541784,0.0541784,0.0541784,0.0001616,0.015232073,0.0541784,0.513762493
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.222243639,2.517321277,0.472757953,0.027983323,0.025068583,0.55712141,2.160663844,5.471956352,0.012454675,4.01E-05,0.374374183,0.005816149,0.124840972,0.247970833,0.05614611,0.010615203,0.089023101,0.162948855,0.490856726,2.2156471,0.670502745,0,0.481448738,0.685208176,0.371825354,0.058442531,0.685208176,0.058442531,0.000143212,0.016125482,0.452434598,0.656834493,0.007453109,0.00640474,0.371825354,0.371825354,0.685208176,0.048438969,0.685208176,0.048042513,0,0.637165663,0.313382822,0.048438969,0.048438969,0.048438969,0.000189598,0.014515834,0.048438969,0.468703292
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.078340335,2.286443889,0.603884265,0.024162232,0.038312925,0.851447594,2.651426509,4.570295372,0.015746046,6.70E-05,0.396814324,0.007179767,0.159035624,0.269489243,0.066151806,0.014481613,0.111692211,0.151655324,0.985877524,2.930892128,0.786259849,-1.33E-15,0.56006376,0.802119937,0.432635709,0.063151482,0.802119937,0.063151482,0.000191705,0.019751587,0.531962214,0.770552374,0.008684735,0.007167174,0.432635709,0.432635709,0.802119937,0.059634898,0.802119937,0.056321914,0,0.745798023,0.369484227,0.059634898,0.059634898,0.059634898,0.000144434,0.015715654,0.059634898,0.551905506
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.150702492,2.425714695,0.531620592,0.025633688,0.030822071,0.684980411,2.400229727,4.99530354,0.014016356,5.15E-05,0.385340783,0.006443876,0.138623163,0.259868353,0.060856248,0.012343509,0.099836158,0.156060443,0.683103564,2.559953515,0.728326404,1.33E-15,0.521817429,0.743671352,0.402362061,0.06105277,0.743671352,0.06105277,0.000165437,0.017867649,0.491529743,0.713625163,0.008070258,0.006794495,0.402362061,0.402362061,0.743671352,0.053600384,0.743671352,0.052176686,0,0.691494666,0.341309291,0.053600384,0.053600384,0.053600384,0.000163512,0.015181436,0.053600384,0.50956283
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.138994067,2.40642733,0.54237264,0.025344899,0.031901536,0.708969127,2.440158816,4.923107076,0.014284166,5.36E-05,0.387158286,0.006555665,0.144224384,0.26158412,0.061677264,0.012658016,0.101680445,0.15519476,0.723018063,2.61831282,0.73771494,0,0.528169451,0.753151912,0.407289874,0.061427836,0.753151912,0.061427836,0.000169395,0.018163028,0.497993868,0.722848796,0.0081701,0.006856069,0.407289874,0.407289874,0.753151912,0.054518208,0.753151912,0.052848172,0,0.70030374,0.345862038,0.054518208,0.054518208,0.054518208,0.000160025,0.015276946,0.054518208,0.516326291
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.147869096,2.419159398,0.535083124,0.025583053,0.031297123,0.695537327,2.414036611,4.970067806,0.014109108,5.43E-05,0.385962397,0.006480127,0.141040852,0.260771535,0.061121312,0.012451657,0.100475292,0.155699346,0.69991762,2.58014062,0.731580172,0,0.524029692,0.746974127,0.404112188,0.061250248,0.746974127,0.061250248,0.000166799,0.017969808,0.493771705,0.716822191,0.008104877,0.006815891,0.404112188,0.404112188,0.746974127,0.053898062,0.746974127,0.052402534,0,0.694571593,0.34286194,0.053898062,0.053898062,0.053898062,0.000162787,0.015231168,0.053898062,0.511908313
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.14120746,2.411881072,0.539560462,0.025380168,0.03150986,0.700265059,2.429118968,4.942927559,0.014209526,5.13E-05,0.386661578,0.006526375,0.142218083,0.260864875,0.061464198,0.012569903,0.101166701,0.155471705,0.708895587,2.602122064,0.735126485,1.33E-15,0.52642046,0.750524427,0.405897539,0.061270651,0.750524427,0.061270651,0.000168291,0.01808105,0.496203742,0.720305328,0.008142579,0.006839137,0.405897539,0.405897539,0.750524427,0.054277772,0.750524427,0.052668692,0,0.697855736,0.344626888,0.054277772,0.054277772,0.054277772,0.000160559,0.015237383,0.054277772,0.514453083
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.140199215,2.408467266,0.544788503,0.025373579,0.031788311,0.706452965,2.436033292,4.930489046,0.014256388,5.34E-05,0.396497797,0.006543969,0.143633418,0.261409918,0.059084591,0.012625149,0.101489288,0.155279007,0.718772892,2.612283952,0.736748116,-1.33E-15,0.527519367,0.752175747,0.406782759,0.061389771,0.752175747,0.061389771,0.000168983,0.018132437,0.497325744,0.721898919,0.008159823,0.00684975,0.406782759,0.406782759,0.752175747,0.054422203,0.752175747,0.052779018,0,0.699396729,0.345392988,0.054422203,0.054422203,0.054422203,0.000160376,0.015267255,0.054422203,0.515627164
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.147327095,2.420282231,0.532034016,0.025548137,0.031128727,0.691795174,2.411718225,4.974329669,0.014093161,5.21E-05,0.378463584,0.006475874,0.140208585,0.2603697,0.063134836,0.012433112,0.100365398,0.155805641,0.694317392,2.57670975,0.731034815,0,0.52365484,0.746406659,0.403784529,0.0611624,0.746406659,0.0611624,0.000166568,0.017952486,0.493391756,0.716285927,0.008099071,0.006812306,0.403784529,0.403784529,0.746406659,0.05386314,0.746406659,0.052370389,0,0.69403627,0.34262213,0.05386314,0.05386314,0.05386314,0.000162488,0.015209356,0.05386314,0.511510809
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.145360614,2.41644145,0.536761614,0.025505732,0.031376896,0.697310155,2.419707076,4.959832511,0.014460755,5.32E-05,0.386225191,0.006497481,0.141482146,0.26080796,0.061250098,0.013956529,0.102499737,0.155612777,0.703278417,2.58840077,0.732914635,6.66E-16,0.524930296,0.748310157,0.404784184,0.06125821,0.748310157,0.06125821,0.000167359,0.018011607,0.494686318,0.718132864,0.008119066,0.006824646,0.404784184,0.404784184,0.748310157,0.05404055,0.748310157,0.052502717,0,0.69580744,0.343525974,0.05404055,0.05404055,0.05404055,0.000161941,0.015233582,0.05404055,0.512865284
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.143319182,2.414209301,0.53813424,0.025443634,0.031442114,0.698759522,2.424329658,4.951516759,0.013923831,5.22E-05,0.386439487,0.006511658,0.141843055,0.260836462,0.0613552,0.011352237,0.099520275,0.155543085,0.706031184,2.595138174,0.734001453,2.00E-15,0.525662907,0.749398192,0.405331316,0.061264441,0.749398192,0.061264441,0.000167816,0.018045703,0.495431693,0.719200322,0.00813062,0.00683177,0.405331316,0.405331316,0.749398192,0.054156948,0.749398192,0.052584283,0,0.696813909,0.344066876,0.054156948,0.054156948,0.054156948,0.000161258,0.015235481,0.054156948,0.513645213
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.148876061,2.420242763,0.534411855,0.02561441,0.031265213,0.694828187,2.411763319,4.974181851,0.014094001,5.21E-05,0.385857068,0.006473182,0.140864379,0.260756476,0.061069725,0.012433938,0.100371242,0.155734388,0.69857522,2.576830531,0.731044789,0,0.523668044,0.746438093,0.403842525,0.061246956,0.746438093,0.061246956,0.000166576,0.01795306,0.493404951,0.716296359,0.008099184,0.006812376,0.403842525,0.403842525,0.746438093,0.053841031,0.746438093,0.04747025,0,0.698967843,0.342595568,0.053841031,0.053841031,0.053841031,0.00016313,0.015230174,0.053841031,0.511524587
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.139656957,2.410159099,0.540611774,0.025334061,0.031559784,0.701374545,2.432640408,4.936629287,0.01423302,5.32E-05,0.386824917,0.006537215,0.142494546,0.260885046,0.06154441,0.012597686,0.101328403,0.155419752,0.711009721,2.607259366,0.73595305,-6.66E-16,0.526976506,0.75135184,0.40631345,0.06127506,0.75135184,0.06127506,0.000168641,0.018107053,0.496771272,0.72111719,0.008151364,0.006844546,0.40631345,0.40631345,0.75135184,0.054366758,0.75135184,0.057586424,0,0.693765416,0.34503839,0.054366758,0.054366758,0.054366758,0.00016005,0.01523874,0.054366758,0.515046966
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144234804,2.415212718,0.537517849,0.025471395,0.031412829,0.698108717,2.422255457,4.955245011,0.014163787,5.27E-05,0.386343323,0.006505293,0.141680982,0.260823805,0.061308027,0.012515943,0.10085183,0.15557426,0.70479454,2.592114621,0.733513901,-1.33E-15,0.525334351,0.748910102,0.405085888,0.061261674,0.748910102,0.061261674,0.000167611,0.018030401,0.49509726,0.718721454,0.008125437,0.006828575,0.405085888,0.405085888,0.748910102,0.054104692,0.748910102,0.052547695,0,0.696362407,0.343824214,0.054104692,0.054104692,0.054104692,0.000161564,0.015234637,0.054104692,0.513295273
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.1,1,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.144234804,2.415212718,0.537517849,0.025471395,0.031412829,0.698108717,2.422255457,4.955245011,0.014163787,5.27E-05,0.386343323,0.006505293,0.141680982,0.260823805,0.061308027,0.012515943,0.10085183,0.15557426,0.70479454,2.592114621,0.733513901,-1.33E-15,0.525334351,0.748910102,0.405085888,0.061261674,0.748910102,0.061261674,0.000167611,0.018030401,0.49509726,0.718721454,0.008125437,0.006828575,0.405085888,0.405085888,0.748910102,0.054104692,0.748910102,0.052547695,0,0.696362407,0.343824214,0.054104692,0.054104692,0.054104692,0.000161564,0.015234637,0.054104692,0.513295273
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9,1,1,1,1,1,1,1,1,55.75006335,55.47257785,0.003,74,0.15,0,0.003846971,0.040977128,0.001062496,0.512097527,0.171592989,0.493611573,0.334598664,0.011271741,0.001708778,0.000198351,0.182500075,0.001368367,0.004195186,0.015332838,0.266952695,0.003088686,0.001635216,0.011696257,0.009759155,0.034572677,0.064414228,0.000815574,0.000314672,0.001517484,0.012795119,0.087716161,0,1.051101187,0.073589455,0.00084812,0.000664963,0.001550529,1.210901048,2.47890327,0.49562158,0.027955819,0.02942068,0.653836397,2.274473116,5.234600137,0.013194701,4.52E-05,0.379514717,0.006066416,0.130679772,0.259306211,0.058007973,0.011410735,0.094159906,0.158244998,0.622720222,2.37850303,0.698285588,0,0.50118718,0.713611868,0.38727084,0.060929812,0.713611868,0.060929812,0.000153499,0.016950116,0.471163808,0.684128624,0.007750236,0.006594382,0.38727084,0.38727084,0.713611868,0.050498292,0.713611868,0.055208498,0,0.65840337,0.326341028,0.050498292,0.050498292,0.050498292,0.000187654,0.015138626,0.050498292,0.488267424
