e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7121834890907656,2.8334754474812174,0.09028481567891679,0.1541577210268882,1.1107708645524257,0.015326989085862842,1.1571799130662876,4.8380842202250705,2.7817278340119014,2.990743221461378,0.07135537283508414,0.3415279919053925,0.015058353231042078,3.1614592753256807,0.8301987008690037,0.8301987008690037,2.3312605744566763,2.331260574456676,1.373576265877845,1.3735762658778443,0.05537624113916536,0.9023080674396672,0.9023080674396661,0.9023080674396677,0.9023080674396671,0.03224558205417536,0.023130659084989968,0.02313065908498995,0.023130659084990002,0.023130659084989933,0.04184086921967939,-0.01871021013468942
0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.15555417554615794,0.34589196089219915,0.0838362893623125,0.035704575654466525,0.4802816348215824,0.012840996085514166,0.27372058795803383,0.43451501770117157,1.4570863904562203,0.5624490512961094,0.06428190437560366,0.12996096507555574,0.011477683170641477,1.812233827466457,0.5785186726482336,0.5785186726482335,1.2337151548182228,1.233715154818223,0.8149741772342787,0.8149741772342781,0.015116137991630193,0.40362483959231477,0.40362483959231443,0.40362483959231454,0.4036248395923146,0.008734561687931958,0.006381576303698217,0.006381576303698216,0.0063815763036982175,0.00638157630369828,0.025493348553210178,-0.019111772249511973
1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7411573974299259,2.9849615976453405,0.09055100214083923,0.1600302388710012,1.1361714480971639,0.015430273284055811,1.2022695672300443,1.2345199317507236,2.830634437869035,3.116128876061775,0.07164825146260059,0.35062910508652184,0.015207105649535575,3.0963770767165375,0.7377549348425217,0.7377549348425219,2.358622141874016,2.358622141874016,1.3846038453356722,1.384603845335672,0.057053021832635824,0.916965274705709,0.9169652747057089,0.9169652747057095,0.9169652747057091,0.033235107623650395,0.02381791420898531,0.023817914208985328,0.023817914208985325,0.02381791420898528,0.042511558917067815,-0.018693644708082463
1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.8738434422472152,3.695187685714279,0.09170979000636517,0.18663265107930854,1.2477296324201292,0.01588051447928956,1.4083502575723434,14.241579706707688,3.042659642476583,3.688329752862119,0.07292406180381998,0.39104478573019485,0.01585554613717761,2.811887608746018,0.34176654141119345,0.3417665414111935,2.470121067334824,2.470121067334824,1.4276464651511434,1.4276464651511431,0.06435226430002743,0.9781223378836538,0.9781223378836533,0.9781223378836538,0.9781223378836537,0.037546309793515385,0.026805954506512096,0.02680595450651208,0.0268059545065122,0.02680595450651208,0.04542749475358751,-0.018621540247075425
1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.36646614275993794,4.00089757552896,0.08664399894943481,0.08202272787019549,0.7652826318998068,0.013919597000568513,0.6147109705298494,6.950849297255809,2.0876150811833893,1.482165695699328,0.06735658385110649,0.2218679951791639,0.013031309082246804,2.698969364828645,0.8411743623283297,0.8411743623283299,1.857795002500315,1.857795002500315,1.156787356567826,1.1567873565678277,0.03251594314541727,0.6684917027870698,0.6684917027870698,0.6684917027870702,0.66849170278707,0.018818088858481977,0.013697854286935268,0.013697854286935278,0.013697854286935297,0.013697854286935205,0.03263472490719281,-0.018936870620257486
1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.3414614396995551,4.143458547846213,0.08633967271467707,0.07663612668171543,0.7359180518969335,0.013802404069406802,0.5749405558270723,7.209053845120986,2.0255991913106466,5.900968003129821,0.06702293758184762,0.21208642193647528,0.012862509757321823,2.6481025070130877,0.8420874525299193,0.8420874525299196,1.806015054483169,1.8060150544831686,1.1304602719536345,1.130460271953635,0.0306169310446706,0.6449378514848635,0.6449378514848629,0.6449378514848634,0.6449378514848634,0.01771031390521219,0.012906617139458452,0.012906617139458452,0.012906617139458494,0.012906617139458457,0.03186244077421562,-0.018955823634757177
1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.813828956586879,2.936131638033328,0.09119737923380572,0.17465765166430486,1.1981807686188746,0.01568129655323477,0.8432856610383775,5.023701644676451,2.949025688532254,3.179909888087094,0.07235973909505376,0.373006307348382,0.015568632605309966,3.1171758602481185,0.8315175577378063,0.8315175577378062,2.285658302510312,2.2856583025103125,1.2729525234554049,1.2729525234554049,0.06112493789883771,0.9515808411560707,0.9515808411560698,0.9515808411560698,0.9515808411560707,0.03563952314046276,0.025485414758374954,0.02548541475837496,0.025485414758374916,0.02548541475837508,0.04413883732623509,-0.018653422567860158
1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.7961780140916739,3.6334026031823843,0.0978906569327778,0.36144454492858824,1.8900930113780203,0.01829893942517233,3.410653743150818,6.285405558897007,4.196515189290464,4.633582914788501,0.07975165004703735,0.6360061008962511,0.019338440015047597,2.835370386949486,0.8384868827149112,0.8384868827149115,1.9968835042345738,1.9968835042345734,0.6391044672704683,0.6391044672704683,0.10294714854778318,1.2548318884163228,1.254831888416323,1.2548318884163232,1.2548318884163223,0.060306489460794394,0.04264065908698875,0.04264065908698879,0.04264065908698878,0.0426406590869887,0.06087786733557947,-0.018237208248590715
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7184327446705775,2.84007627010755,0.08891857603307667,0.1253502706011824,1.116284122555124,0.014797698803173732,1.1669082266167348,4.85001811494992,2.792364099058742,3.002724872952078,0.06985324604233735,0.3435001394809077,0.014296044473714091,3.15858882235817,0.8302864005683595,0.8302864005683596,2.32830242178981,2.3283024217898105,1.3760124091201456,1.376012409120145,0.046776064000697476,0.9055139486689681,0.9055139486689677,0.9055139486689685,0.905513948668968,0.02717796172297462,0.01959810227772286,0.019598102277722834,0.01959810227772285,0.019598102277722997,0.03839334992122027,-0.018795247643497433
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.221706826193324,2.8359880149638785,0.09436340982393275,0.2544016889499518,0.8685351898589797,0.0169153303874073,1.94654138021827,4.842626770007901,2.3014501749419076,2.995301046263596,0.07585069757823437,0.2567740536356566,0.01734585635495005,3.160366276875672,0.8302321318848118,0.8302321318848118,2.33013414499086,2.33013414499086,1.5030120491433316,1.5030120491433319,0.08102469212058944,0.7460974037269389,0.7460974037269391,0.7460974037269379,0.7460974037269387,0.047399229576088685,0.033625462544500724,0.03362546254450073,0.03362546254450071,0.03362546254450078,0.05208194330071505,-0.018456480756214335
