,0
gt,0.0
0.1x,11.08496119389425
0.2x,11.322865401797081
0.3x,9.333092721961918
0.4x,8.823582970867417
0.5x,12.050608388214389
1.5x,10.206563831369426
3x,11.178854907072312
5x,12.785141549384408
7x,10.990475775102327
10x,10.460136596872022
