e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCi,G6P,F6P,F16P,TRIO,BPG,P3G,P2G,PEP,PYR,ACE,GLCo,ETOH,GLY,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.92814553,0.240981824,0.369112823,0.575383123,0.693960413,0.698693477,0.655901142,0.615137418,0.710718556,0.424314824,0.146704067,50.0,50.0,0.15,2.312960392648011,0.874946814854643,0.01,0.7140067888966841,0.874946814854643,0.874946814854643,1.749893629709286,1.749893629709286,1.749893629709286,1.749893629709286,1.749893629709286,1.749893629709286,0.01,2.312960392648011,1.729893629709286,0.0
1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.8145521,0.241638309,0.370179429,0.577007242,0.695690094,0.700350723,0.657353624,0.616388453,0.71199753,0.424890395,0.146833757,50.0,50.0,0.15,2.317491410901884,0.8755961895868046,0.01,0.7159476106575398,0.8755961895868046,0.8755961895868046,1.7511923791736093,1.7511923791736093,1.7511923791736093,1.7511923791736093,1.7511923791736093,1.7511923791736093,0.01,2.317491410901884,1.7311923791736092,0.0
1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.89873016,0.24072229,0.371465844,0.578965306,0.697773782,0.702346591,0.659102295,0.617894032,0.713536139,0.425582308,0.146989519,50.0,50.0,0.15,2.3141326326094678,0.8763758903450879,0.01,0.7138783711321901,0.8763758903450879,0.8763758903450879,1.7527517806901758,1.7527517806901758,1.7527517806901758,1.7527517806901758,1.7527517806901758,1.7527517806901758,0.01,2.3141326326094678,1.7327517806901758,0.0
1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.91714526,0.24088476,0.368955112,0.575142929,0.693704503,0.698448247,0.655686174,0.614952228,0.710529192,0.424229573,0.146684849,50.0,50.0,0.15,2.313398679568639,0.874850572348122,0.01,0.7142740536102585,0.874850572348122,0.874850572348122,1.749701144696244,1.749701144696244,1.749701144696244,1.749701144696244,1.749701144696244,1.749701144696244,0.01,2.313398679568639,1.729701144696244,0.0
1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.81616647,0.239994179,0.367507983,0.572938368,0.691354423,0.696195817,0.653711242,0.613250426,0.708788576,0.423445567,0.146508,50.0,50.0,0.15,2.3174269371824714,0.8739647536784898,0.01,0.7167310917519909,0.8739647536784898,0.8739647536784898,1.7479295073569796,1.7479295073569796,1.7479295073569796,1.7479295073569796,1.7479295073569796,1.7479295073569796,0.01,2.3174269371824714,1.7279295073569796,0.0
1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.90787557,0.240802974,0.368082541,0.577849483,0.696586591,0.701209511,0.658106127,0.617036422,0.712659794,0.425188282,0.146900836,50.0,50.0,0.15,2.3137680955329323,0.8759319970701971,0.01,0.7139180492313677,0.8759319970701971,0.8759319970701971,1.7518639941403942,1.7518639941403942,1.7518639941403942,1.7518639941403942,1.7518639941403942,1.7518639941403942,0.01,2.3137680955329323,1.7318639941403942,0.0
1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.90915513,0.240814263,0.368147538,0.572535922,0.696420602,0.701050513,0.657966816,0.616916472,0.712537207,0.42513315,0.146888423,50.0,50.0,0.15,2.313717097810766,0.8758698607144129,0.01,0.7139236185481768,0.8758698607144129,0.8758698607144129,1.7517397214288257,1.7517397214288257,1.7517397214288257,1.7517397214288257,1.7517397214288257,1.7517397214288257,0.01,2.313717097810766,1.7317397214288257,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.9190093,0.240901207,0.368648277,0.574012488,0.691126632,0.702788048,0.659488989,0.618226885,0.713876208,0.425735163,0.147023909,50.0,50.0,0.15,2.3133244020561157,0.8765480021922322,0.01,0.7133881999319418,0.8765480021922322,0.8765480021922322,1.7530960043844643,1.7530960043844643,1.7530960043844643,1.7530960043844643,1.7530960043844643,1.7530960043844643,0.01,2.3133244020561157,1.7330960043844643,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.92121724,0.240920689,0.368760517,0.574343581,0.691810966,0.694349272,0.658620258,0.617479067,0.713112136,0.425391688,0.146946622,50.0,50.0,0.15,2.31323642561666,0.8761611866998711,0.01,0.7135376194583946,0.8761611866998711,0.8761611866998711,1.7523223733997422,1.7523223733997422,1.7523223733997422,1.7523223733997422,1.7523223733997422,1.7523223733997422,0.01,2.31323642561666,1.7323223733997422,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.9232609,0.240938722,0.368864422,0.574650125,0.692444671,0.695629166,0.650882165,0.616787563,0.712405459,0.425073894,0.146875081,50.0,50.0,0.15,2.313154999014992,0.8758030695454154,0.01,0.7136759647347883,0.8758030695454154,0.8758030695454154,1.7516061390908308,1.7516061390908308,1.7516061390908308,1.7516061390908308,1.7516061390908308,1.7516061390908308,0.01,2.313154999014992,1.7316061390908308,0.0
