e_v2,e_v3,e_v13,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,e_v21,e_v1,e_v20,e_v22,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v2,v_v3,v_v13,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19,v_v21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7121834890920231,2.8334754474950423,0.09028481567892067,0.15415772102706599,1.1107708645515348,0.01532698908586437,1.157179913068022,4.838084220565256,2.7817278340097698,2.9907432214665257,0.07135537283508844,0.341527991905242,0.015058353231044281,3.161459275319665,0.8301987008237461,0.8301987008715096,2.3312605744633492,2.3312605744600945,1.3735762658792308,1.3735762658782815,0.05537624113939236,0.9023080674418119,0.9023080674407501,0.9023080674394994,0.9023080674390235,0.032245582054205545,0.023130659085012082,0.02313065908500014,0.023130659085000258,0.023130659085000175,0.04184086921968918,-0.018710210134689178
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.8804370597332047,9.684912605698244,0.09834218188817902,0.3767348539134154,1.941330290688294,0.018476724003605772,2.9617674620236665,17.255651568366318,4.28477353101399,7.954892063721079,0.08025190054219389,0.6563294412960281,0.019594472519461767,3.8128936494547188,0.856662126791955,0.8566621267919547,2.9562315226627645,2.9562315226627645,1.5777202631678855,1.5777202631678857,0.10572392242224019,1.2727873370726377,1.2727873370726375,1.2727873370726375,1.2727873370726381,0.06193327222018359,0.0437906502020567,0.043790650202056663,0.04379065020205668,0.04379065020205671,0.06199979979274888,-0.018209149590692177
1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7054266342269897,2.798349577737722,0.09022201075494468,0.15278478300517376,1.1047877894487554,0.015302627559854917,1.1466594078394965,12.048694400222397,2.7701718614823942,2.9614791598434578,0.07128628038702099,0.3393898512850533,0.015023267062663959,3.1767880387922123,0.8520888256112777,0.8520888256112786,2.3246992131809345,2.3246992131809354,1.3709051717980851,1.3709051717980854,0.0549806442536818,0.8988133971291673,0.8988133971291667,0.8988133971291675,0.8988133971291675,0.03201218584388213,0.02296845840979973,0.022968458409799747,0.022968458409799723,0.02296845840979964,0.04168257716812598,-0.018714118758326244
1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.4577690111281025,1.5733378607903403,0.08770158974436998,0.10147984178419067,0.8661619583028127,0.01432740108252684,0.7590940529123424,0.4497546151362969,2.29660405538537,1.882598917899279,0.06851679040560998,0.25596308592140044,0.013618680631593313,3.7748311646599175,1.755366773671711,1.755366773671711,2.0194643909882073,2.0194643909882064,1.2359327905034587,1.2359327905034587,0.039133697711292055,0.7443979027734564,0.7443979027734553,0.7443979027734562,0.7443979027734563,0.02268948147945437,0.01644421623183769,0.01644421623183771,0.01644421623183764,0.016444216231837748,0.0353152300458671,-0.018871013814029423
1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2493364823801252,2.063640663187935,0.09455446498995947,0.2596769541508631,1.5314460591756398,0.01699003722628799,1.9892016091453608,3.448085347646795,3.564517269412861,5.2925656737841145,0.07606167922667526,0.4968411897580681,0.017453445266098863,3.51963463142895,0.8160766193297215,0.8160766193297214,2.7035580120992284,2.703558012099229,1.50747808214866,1.5074780821486613,0.08222069814814534,1.113859231802422,1.113859231802422,1.113859231802422,1.113859231802422,0.04810548117689407,0.034115216971251375,0.03411521697125136,0.03411521697125143,0.03411521697125138,0.052559816976446475,-0.018444600005195107
1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2843498889993077,2.0301791930210564,0.09479297098597386,0.2663414510607535,1.5560446608941751,0.017083336512674328,2.0432488630198864,3.3877817862725443,3.6087537226379247,1.7085775867778827,0.07632511147682215,0.5062025257462923,0.017587809825716567,3.5363323853897217,0.8152174541977771,0.815217454197777,2.721114931191944,2.7211149311919445,1.5129038802377146,1.512903880237714,0.08371263514121623,1.1244984158130142,1.124498415813014,1.124498415813014,1.124498415813014,0.048986259759554,0.034726375381662226,0.03472637538166221,0.03472637538166222,0.03472637538166226,0.05315614451124067,-0.018429769129578458
1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.677237736154539,2.7957881917037946,0.08995693316236683,0.14704272183129752,1.0795733802042844,0.015199838450649452,1.322349976736208,4.769951659374455,2.721316815780482,2.922808443615388,0.07099470875908498,0.3304029064939814,0.014875226786017432,3.1779093738013726,0.8296899702077157,0.8296899702077121,2.34821940359366,2.34821940359366,1.4110039332120077,1.4110039332120086,0.05331114181768653,0.8839043285639654,0.8839043285639652,0.8839043285639655,0.8839043285639656,0.031027475166861752,0.022283666650824777,0.02228366665082478,0.022283666650824777,0.022283666650824846,0.04101428285195033,-0.01873061620112555
1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.1941785932250209,2.0224795370866935,0.08439562923120475,0.044346242986978084,0.5407315426880894,0.013055401605022027,0.23342349010802974,3.373907499065897,1.5968909162784497,1.6978901897160952,0.06489379543502923,0.14885750685959798,0.011786525764482796,3.540188916321963,0.8150156992300337,0.8150156992299955,2.7251732170919594,2.7251732170919607,2.239024514423542,2.239024514423543,0.018558093389619897,0.46759060927879853,0.46759060927879886,0.4675906092787988,0.4675906092787987,0.010716071656624821,0.007842021732995069,0.007842021732995082,0.00784202173299501,0.007842021732995043,0.026918943424033864,-0.01907692169103877
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7086656954464041,2.8297417041284008,0.0910588988723394,0.17147946574582648,1.107658791893339,0.015627490937039707,1.1517029280031152,4.831333920108877,2.7757187786778097,2.983976809413535,0.07220727432058698,0.34041557784338006,0.015491141391614064,3.163084355138315,0.8301489107266996,0.8301489107266993,2.3329354444116155,2.332935444411615,1.372190483288598,1.3721904832885992,0.060252598226782,0.9004923628962348,0.9004923628962346,0.9004923628962344,0.9004923628962345,0.03512426905848922,0.025128329168292902,0.025128329168292916,0.02512832916829287,0.025128329168292978,0.04379036854717539,-0.018662039378882472
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.43996326409918335,2.918818263530374,0.0875015746154284,0.09771047884981562,1.3563518213535324,0.01425021189947972,0.731024714265243,4.992393445895963,3.2451652685097976,3.1475802498589536,0.06829728217739801,0.4310595134540431,0.013507504140662992,3.1245911495194174,0.8313016947211096,0.8313016947211028,2.2932894547983156,2.2932894547983134,1.2222620688510482,1.2222620688510488,0.037880167824393914,1.0331472181228718,1.0331472181228718,1.0331472181228714,1.0331472181228716,0.021954955983685444,0.01592521184070847,0.015925211840708473,0.01592521184070852,0.01592521184070836,0.0348086797060727,-0.018883467865364222
