e_vKIL,e_vLIM,e_vMIK,e_vNOV,e_vOSC,e_vPAP,e_vQUE,e_vROM,e_vSIE,e_vTAN,e_vUNI,e_vVIC,e_vWHI,e_vALP,e_vYAN,e_vZUL,Ao__,L__,Z__,B__,E__,K__,G__,I__,Ai__,C__,F__,J__,D__,H__,v_vKIL,v_vLIM,v_vMIK,v_vNOV,v_vOSC,v_vPAP,v_vQUE,v_vROM,v_vSIE,v_vTAN,v_vUNI,v_vVIC,v_vWHI,v_vALP,v_vYAN,v_vZUL
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.31972688029748225,0.09440586118147656,0.0479828955840468,0.0956103784755886,0.12288574732815795,49.55633059075116,0.4481632665793505,0.09759693292766866,0.09823477567877119,0.07293318115411411,0.09405723853834538,1.9546666270620066,0.3400458815597207,0.143877096133867,0.7353718246842091,0.34004588155972226,0.34004588155972243,0.6272244808578182,0.6272244808578181,0.6272244808578185,0.6272244808578186,0.6272244808578185,0.6272244808578189,0.08157092249287956,1.9546666270619952,0.46408263587205956,0.05286728226162688
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3812470814859163,0.09895032618627407,0.04974622426274021,0.1002240703681318,0.12873382129583688,40.53057600654394,0.5411171811826069,0.10230185821300333,0.10245908993564606,0.0764293302381708,0.09864443241423472,2.2773694321849582,0.3520716706810834,0.17156118666866232,0.8768682874176074,0.3520716706810836,0.3520716706810835,0.6487311586978535,0.6487311586978535,0.6487311586978536,0.6487311586978536,0.6487311586978534,0.6487311586978535,0.08456858124665835,2.277369432184961,0.4795939962045369,0.055412182664313483
1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.313423920103848,0.1156232713532202,0.0558986223772964,0.11714483777976205,0.15004304275772035,48.884592308486745,1.0153780551627412,0.11956416231227204,0.11757479480331083,0.08926142449529233,0.11546288362521123,1.9766648474966062,0.39387405097217243,0.1410407640467316,0.7208750162388503,0.39387405097217265,0.3938740509721727,0.7229990699865422,0.7229990699865422,0.7229990699865421,0.7229990699865424,0.7229990699865421,0.7229990699865424,0.09502765804140387,1.9766648474966055,0.5329437539037346,0.06474903195780332
1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.24688619652451296,0.08801641477870907,0.04543682387614499,0.08912326099782059,0.11463768851128207,41.595337473327085,0.3393148655631742,0.09098231615097696,0.09221851861040775,0.06801801717770987,0.08760789642500379,2.2360096280044104,0.32264160493943544,0.7776915190522158,0.5678382520063797,0.32264160493943544,0.3226416049394356,0.5959940176027939,0.5959940176027938,0.5959940176027939,0.595994017602794,0.5959940176027939,0.5959940176027939,0.07724260058944649,2.2360096280044113,0.44150881642390083,0.04928919227607709
1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.09018963186807169,0.06566545785789303,0.03586273336331458,0.0664368207523507,0.08559051349077912,21.844219083191717,0.11368436019187203,0.06785071267233253,0.07045349997182043,0.050819554211547366,0.06507830746698845,3.2013962985144833,0.2567048180219429,0.04058533434063226,1.452053073075954,0.25670481802194267,0.2567048180219428,0.4766369796434656,0.47663697964346546,0.4766369796434653,0.4766369796434653,0.4766369796434654,0.4766369796434654,0.060966646717634784,3.201396298514483,0.35470368620819587,0.0367726564004201
1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.315952139631166,0.10681822228083336,0.05270977157251534,0.1082105127116079,0.13881955088282538,49.15437951780686,0.11802021733437947,0.1104478820041771,0.10966641921238808,0.08248342326396836,0.10658422845666439,1.9677941659534488,0.3722358608160599,0.1421784628340247,0.7266899211516816,0.37223586081606014,0.3722358608160602,0.6846535171548535,0.6846535171548537,0.6846535171548537,0.6846535171548536,0.6846535171548536,0.6846535171548537,0.08960661167327608,1.967794165953448,0.5054402938083015,0.05981820447726669
1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3196258064320955,0.09472732666052057,0.04810890772236683,0.0959367516084243,0.12329994395510167,49.545580966509974,0.44069971998666685,0.09792974196669867,0.09853508345337758,0.030299075662620304,0.09438173488880275,1.9550163320957727,0.3409060096136908,0.14383161289444296,0.7351393547938195,0.34090600961369094,0.3409060096136908,0.6287647162974901,0.6287647162974899,0.62876471629749,0.6287647162974901,0.6287647162974901,0.6287647162974901,0.08178514312802361,1.955016332095773,0.46519443004144273,0.05304730292989152
1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.3212144848547002,0.03413774485807117,0.048675076668356215,0.09740942961345425,0.12516795926546648,49.714460443834845,0.4505937859733662,0.09943149221320559,0.09988733939835204,0.050117931260573706,0.09584595464992368,1.9495310413062645,0.3273978927900277,0.1445465181846151,0.7387933151658105,0.3273978927900276,0.32739789279002757,0.6356786484595351,0.6356786484595355,0.6356786484595354,0.6356786484595355,0.6356786484595355,0.6356786484595354,0.08274763033620557,1.9495310413062639,0.4701833877871244,0.019117137120519854
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.32033449101197836,0.06981596894522896,0.04826382552171744,0.09633868798615514,0.12380993307920272,49.62093735160712,0.44912622598985835,0.03370554759079849,0.09890460907415129,0.06356365023149332,0.09478136134988484,1.952566432297517,0.33487725268702667,0.14415052095539027,0.7367693293275501,0.33487725268702645,0.3348772526870267,0.6306575627647253,0.6306575627647251,0.6306575627647252,0.6306575627647253,0.6306575627647252,0.6306575627647252,0.08204850338691966,1.9525664322975171,0.4665605559908857,0.03909694260932822
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,50.0,0.15,0.31487648516236627,0.09910602574418595,0.054595651847966435,0.03890717325722269,0.14540978612224847,49.03965252597497,0.8815836079700391,0.08446478187291011,0.11432406562875805,0.08118672055322661,0.11179206347499858,1.9715605463362575,0.3814342962663098,0.1416944183230648,0.7242159158734424,0.38143429626630954,0.3814342962663095,0.7073692181158747,0.7073692181158747,0.7073692181158749,0.7073692181158747,0.7073692181158744,0.7073692181158745,0.09281260814154293,1.9715605463362582,0.5217440018327888,0.055499374416744136
