e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270191757,0.359790484,0.111696184,0.358053294,0.426030436,44.19363181,0.554582448,0.369998478,0.285025912,0.282233962,0.348386797,2.138985218,0.774516843,0.121586291,0.621441042,0.774516843,0.774516843,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,0.189883512,2.138985218,0.96778399,0.201482671
0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.100115848,0.157603515,0.069479382,0.159636321,0.202483492,91.63433119,0.200985988,0.163006717,0.15310064,0.121656408,0.157564424,0.991142451,0.485557418,0.045052132,0.230266451,0.485557418,0.485557418,0.882856868,0.882856868,0.882856868,0.882856868,0.882856868,0.882856868,0.11811495,0.991142451,0.646626968,0.088257968
1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.308899236,0.13245634,0.061647731,0.134208509,0.171293853,48.40059587,0.160222424,0.136989721,0.132242768,0.102232129,0.132400564,1.992700081,0.43275894,0.139004656,0.710468242,0.43275894,0.43275894,0.79134233,0.79134233,0.79134233,0.79134233,0.79134233,0.79134233,0.104801143,1.992700081,0.581740044,0.07417555
1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.280107454,0.370873206,0.113327501,0.368534479,0.436951892,45.28339586,0.574365591,0.381182652,0.290857115,0.291345104,0.358158171,2.099858577,0.786154618,0.025209671,0.644247144,0.786154618,0.786154618,1.36462024,1.36462024,1.36462024,1.36462024,1.36462024,1.36462024,0.192656751,2.099858577,0.979306738,0.207688995
1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.451648674,0.55538518,0.134978272,0.536739704,0.602563076,63.08388548,0.904129465,0.564498759,0.374189437,0.448966966,0.510971425,1.567044023,0.948285339,0.203241903,0.20775839,0.948285339,0.948285339,1.585554977,1.585554977,1.585554977,1.585554977,1.585554977,1.585554977,0.229463063,1.567044023,1.126628852,0.311015701
1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.310613576,0.125909103,0.059463424,0.127574738,0.163061924,48.5841531,0.880045019,0.130212646,0.126606893,0.097184763,0.125819602,1.986600226,0.418001666,0.139776109,0.714411225,0.418001666,0.418001666,0.765494234,0.765494234,0.765494234,0.765494234,0.765494234,0.765494234,0.101087821,1.986600226,0.563318592,0.070509098
1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.292236293,0.208946007,0.08316517,0.211174357,0.263869762,46.60473769,0.720660565,0.216008292,0.192109606,1.337495289,0.208156294,2.053595383,0.577802103,0.131506332,0.672143474,0.577802103,0.577802103,1.038594441,1.038594441,1.038594441,1.038594441,1.038594441,1.038594441,0.141380789,2.053595383,0.755832864,0.117009764
1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270444808,1.311590058,0.063228554,0.139129622,0.177375537,44.22155397,0.556350967,0.142019626,0.136370349,0.75952327,0.137278717,2.137971469,0.772225188,0.121700164,0.622023059,0.772225188,0.772225188,0.809959943,0.809959943,0.809959943,0.809959943,0.809959943,0.809959943,0.107488542,2.137971469,0.59498286,0.734490433
1,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,1,50,50,0.15,0.270145809,1.158796058,0.0710452,0.165049964,0.209047551,44.18856113,0.554261647,2.321582199,0.157395721,0.684451115,0.162906789,2.139169379,0.774933043,0.121565614,0.621335361,0.774933043,0.774933043,0.900940293,0.900940293,0.900940293,0.900940293,0.900940293,0.900940293,0.12077684,2.139169379,0.659386613,0.648925793
1,1,1,1,1,1,1,1,0.2,1,1,1,1,1,1,1,50,50,0.15,0.269943628,1.006778483,0.07882225,3.525764118,0.243378801,44.16624685,0.552851235,1.870557467,0.179366068,0.608962688,0.19111184,2.139980044,0.776764724,0.121474632,0.620870344,0.776764724,0.776764724,0.989733497,0.989733497,0.989733497,0.989733497,0.989733497,0.989733497,0.133997825,2.139980044,0.721737848,0.563795951
