e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270191757,0.359790484,0.111696184,0.358053294,0.426030436,44.19363181,0.554582448,0.369998478,0.285025912,0.282233962,0.348386797,2.138985218,0.774516843,0.121586291,0.621441042,0.774516843,0.774516843,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,0.189883512,2.138985218,0.96778399,0.201482671
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.328947316,0.424739442,0.12062498,0.418853677,0.488327089,35.19220946,0.670575491,0.435264003,0.317685693,0.33617742,0.404646596,2.500228773,0.839044828,0.148026292,0.756578826,0.839044828,0.839044828,1.440235569,1.440235569,1.440235569,1.440235569,1.440235569,1.440235569,0.205062466,2.500228773,1.030110637,0.237854088
1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.251761724,0.549342668,0.134396899,0.531411521,0.597566854,42.143444,0.893314539,0.558581173,0.371799899,0.443617327,0.506239468,2.21508953,0.943692824,0.113292776,0.579051965,0.943692824,0.943692824,1.579753754,1.579753754,1.579753754,1.579753754,1.579753754,1.579753754,0.228474728,2.21508953,1.122804298,0.307631894
1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.215937986,0.298140108,0.101637307,0.298951566,0.362910398,38.05300438,0.444750043,0.307440159,0.25035773,0.232209711,0.29270269,2.377458515,0.703939121,0.680204657,0.496657369,0.703939121,0.703939121,1.240919781,1.240919781,1.240919781,1.240919781,1.240919781,1.240919781,0.172783423,2.377458515,0.895352936,0.16695846
1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.08568637,0.138524597,0.063616348,0.140352613,0.178883612,21.1705901,0.169909749,0.143270007,0.137389201,0.106913484,0.138490488,3.24370474,0.446044745,0.038558867,1.379550564,0.446044745,0.446044745,0.814515716,0.814515716,0.814515716,0.814515716,0.814515716,0.814515716,0.108147792,3.24370474,0.598220132,0.077573774
1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.232722475,0.823134647,0.155518829,0.762225207,0.802127393,39.98828177,0.322745485,0.821331906,0.464542097,0.6999189,0.705627818,2.298808527,1.123560027,0.104725114,0.535261693,1.123560027,1.123560027,1.786164652,1.786164652,1.786164652,1.786164652,1.786164652,1.786164652,0.264382009,2.298808527,1.257400635,0.460955402
1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.266768549,0.389999687,0.116033208,0.386519623,0.455511824,43.81532,0.530950847,0.400438588,0.300661315,0.122839726,0.374853877,2.152779464,0.805598292,0.120045847,0.613567662,0.805598292,0.805598292,1.392796759,1.392796759,1.392796759,1.392796759,1.392796759,1.392796759,0.197256454,2.152779464,0.998283851,0.218399825
1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270665657,0.148936247,0.122263255,0.430972624,0.500450815,44.2459181,0.557896896,0.448385557,0.323879641,0.175233343,0.415740576,2.137087386,0.770225817,0.121799546,0.622531012,0.770225817,0.770225817,1.457047336,1.457047336,1.457047336,1.457047336,1.457047336,1.457047336,0.207847534,2.137087386,1.041352269,0.083404298
1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,50,50,0.15,0.270456421,0.231854199,0.118118757,0.400914595,0.470206836,44.2228352,0.556432199,0.135730655,0.30833282,0.217277352,0.388152531,2.137924966,0.772120041,0.121705389,0.622049768,0.772120041,0.772120041,1.41440173,1.41440173,1.41440173,1.41440173,1.41440173,1.41440173,0.200801887,2.137924966,1.012797956,0.129838351
1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,50,50,0.15,0.270335356,0.286192155,0.115394935,0.12560199,0.451082726,44.20947748,0.555585658,0.233161051,0.298333491,0.24485773,0.3708594,2.138409847,0.773216301,0.12165091,0.621771318,0.773216301,0.773216301,1.386164995,1.386164995,1.386164995,1.386164995,1.386164995,1.386164995,0.19617139,2.138409847,0.993822215,0.160267607
