e_vGLK,e_vPGI,e_vGLYCO,e_vTreha,e_vPFK,e_vALD,e_vGAPDH,e_vPGK,e_vPGM,e_vENO,e_vPYK,e_vPDC,e_vSUC,e_vGLT,e_vADH,e_vG3PDH,GLCo,ETOH,GLY,G6P,TRIO,ACE,P3G,PEP,GLCi,F6P,BPG,PYR,F16P,P2G,v_vGLK,v_vPGI,v_vGLYCO,v_vTreha,v_vPFK,v_vALD,v_vGAPDH,v_vPGK,v_vPGM,v_vENO,v_vPYK,v_vPDC,v_vSUC,v_vGLT,v_vADH,v_vG3PDH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.270191757,0.359790484,0.111696184,0.358053294,0.426030436,44.19363181,0.554582448,0.369998478,0.285025912,0.282233962,0.348386797,2.138985218,0.774516843,0.121586291,0.621441042,0.774516843,0.774516843,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,1.347551014,0.189883512,2.138985218,0.96778399,0.201482671
0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.208310118,0.289317337,0.100041947,0.290384503,0.353533524,56.45047351,0.429085273,0.298441693,0.245057159,0.225137351,0.284547654,1.744867305,0.692901207,0.093739553,0.479113272,0.692901207,0.692901207,1.223784706,1.223784706,1.223784706,1.223784706,1.223784706,1.223784706,0.17007131,1.744867305,0.883642087,0.162017709
1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.284260964,0.255755353,0.093548147,0.257555282,0.317035364,45.73729298,0.369725276,0.26411453,0.224019535,0.198415894,0.25310152,2.083823359,0.64830549,0.127917434,0.653800217,0.64830549,0.64830549,1.153387983,1.153387983,1.153387983,1.153387983,1.153387983,1.153387983,0.15903185,2.083823359,0.835324283,0.143222998
1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.276286497,0.366608734,0.112705506,0.364506666,0.432764193,44.86450809,0.566752569,0.376881426,0.288626733,0.287834828,0.354406779,2.114792427,0.781710076,0.062164462,0.635458944,0.781710076,0.781710076,1.358119262,1.358119262,1.358119262,1.358119262,1.358119262,1.358119262,0.191599361,2.114792427,0.974920541,0.205300891
1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.354613253,0.452599502,0.124039794,0.444477864,0.513852738,53.22604981,0.720352632,0.463052433,0.330668875,0.359735822,0.428057952,1.839519924,0.864333478,0.159575964,0.407805241,0.864333478,0.864333478,1.475211235,1.475211235,1.475211235,1.475211235,1.475211235,1.475211235,0.210867649,1.839519924,1.053475937,0.253455721
1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.287711128,0.2345561,0.089057232,0.236631193,0.293288556,46.1132061,0.684485748,0.242358376,0.209962694,0.181676291,0.232898679,2.070657213,0.617716017,0.129470008,0.661735594,0.617716017,0.617716017,1.104080617,1.104080617,1.104080617,1.104080617,1.104080617,1.104080617,0.151397295,2.070657213,0.801286028,0.131351416
1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,50,50,0.15,0.274875344,0.321741589,0.105701183,0.321736082,0.387562259,44.70947599,0.587808477,0.331456577,0.264101555,0.501800868,0.314288298,2.120352823,0.732232334,0.123693905,0.632213292,0.732232334,0.732232334,1.284289379,1.284289379,1.284289379,1.284289379,1.284289379,1.284289379,0.179692011,2.120352823,0.924905357,0.18017529
1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,50,50,0.15,0.26987203,0.621818387,0.098448577,0.282031474,0.3443329,44.1583439,0.552352233,0.289684432,0.239815771,0.415218306,0.276575952,2.140267245,0.777413492,0.121442414,0.620705669,0.777413492,0.777413492,1.206608688,1.206608688,1.206608688,1.206608688,1.206608688,1.206608688,0.16736258,2.140267245,0.871883528,0.348218297
1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,50,50,0.15,0.269941858,0.537848911,0.102706249,0.304808693,0.36928696,44.16605153,0.552838899,0.726135108,0.25393901,0.372645988,0.29826592,2.139987141,0.776780758,0.121473836,0.620866274,0.776780758,0.776780758,1.252366126,1.252366126,1.252366126,1.252366126,1.252366126,1.252366126,0.174600622,2.139987141,0.903164881,0.30119539
1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,50,50,0.15,0.270018055,0.472080215,0.106033266,0.752297742,0.389626476,44.17446162,0.553370213,0.590255715,0.265240179,0.339263865,0.316105276,2.139681562,0.776090386,0.121508125,0.621041526,0.776090386,0.776090386,1.287815852,1.287815852,1.287815852,1.287815852,1.287815852,1.287815852,0.180256553,2.139681562,0.927302746,0.26436492
