e_v1,e_v2,e_v3,e_v4,e_v5,e_v6,e_v7,e_v8,e_v9,e_v10,e_v11,e_v12,e_v13,e_v14,e_v15,e_v16,e_v17,e_v18,e_v19,A,J,P,Q,D,B,O,F,H,M,E,R,I,C,N,G,L,v_v1,v_v2,v_v3,v_v4,v_v5,v_v6,v_v7,v_v8,v_v9,v_v10,v_v11,v_v12,v_v13,v_v14,v_v15,v_v16,v_v17,v_v18,v_v19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.327345085870987,1.960948290876084,0.10193595205581267,0.2627663459993722,1.585893832460936,0.020781668678209176,2.1095976506473173,3.2630585808205006,3.662239794587654,1.6135160927588599,0.08866328245115121,0.5176001519711604,0.02240916613841167,3.571202000874582,0.8133460030969261,0.813346003096927,2.757855997777654,2.7578559977776553,1.5192334715539324,1.5192334715539322,0.10142644567600936,1.1371960805477137,1.1371960805477133,1.1371960805477135,1.1371960805477137,0.048515351326476094,0.052911094349533165,0.05291109434953318,0.05291109434953316,0.052911094349533165,0.07089700518042498,-0.017985910830891787
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,5.702760268897092,14.188135444175124,0.11922900801784889,0.9678605999321419,3.7642656811987383,0.028597546250654006,8.833025588959392,25.423992490704176,7.224318848513848,8.93441831493611,0.11203286590838611,1.4333339103579261,0.0332101418303764,4.450081226421587,0.8600940452904144,0.860094045263993,3.589987181156728,3.589987181156701,1.6844240638980361,1.684424063898,0.19744428200142283,1.7081188352572276,1.7081188352572376,1.708118835257237,1.7081188352572498,0.1014394294700544,0.09600485253137066,0.09600485253137264,0.09600485253137267,0.09600485253137268,0.11291866279474845,-0.01691381026337582
1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3011394503756395,1.9095497090693005,0.10172000696567675,0.2580204736182456,1.5677466459958576,0.020686068144617473,2.0691604145726763,12.141673914594943,3.6297471322259303,1.5764986276004456,0.08837488592479308,0.5106658689719864,0.022277013410951802,3.5973751112616927,0.8522042826447632,0.8522042825437445,2.7451708287146066,2.7451708287126113,1.5154177885265532,1.5154177885246465,0.10024926902578543,1.1295037711610378,1.1295037711620777,1.1295037711627656,1.1295037711634672,0.04788458320176928,0.05236468582437727,0.052364685824428395,0.05236468582442853,0.05236468582442859,0.07036400651292515,-0.017999320688497022
1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7848928210018339,0.984296824177504,0.09660432750213233,0.16176736795126012,1.1737681629515073,0.018435702304850476,1.2702658152178368,0.08460779959998996,2.902581314439544,0.8783779962530179,0.08156777604781745,0.36416997512387084,0.019165768475704496,4.114420619323772,1.7033460708797439,1.7033460708797439,2.4110745484440277,2.411074548444028,1.4000451423677116,1.4000451423677107,0.0728845868089569,0.9381448192673607,0.93814481926736,0.9381448192673608,0.9381448192673605,0.03352511509413684,0.03935947171482002,0.03935947171482005,0.03935947171482003,0.039359471714820043,0.05767662814684185,-0.018317156432021822
1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,3.060195893077179,1.1256285924956428,0.11164372835730359,0.557526199616128,2.5863328441786044,0.02513027352935404,4.775548502048478,1.7664591755144294,5.362814534153999,4.292443050122923,0.10171568364823534,0.9202964139412472,0.028419189758581494,4.029353735195329,0.7725335685324958,0.7725335685324956,3.2568201666628367,3.256820166662833,1.6369732073913013,1.6369732073913,0.1553404647538973,1.4645064945176378,1.4645064945176374,1.4645064945176378,1.4645064945176376,0.07807805791949761,0.07726240683439947,0.07726240683439943,0.07726240683439951,0.07726240683439946,0.09464604377388754,-0.0173836369394881
1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,2.0952051603822617,1.4674957582285482,0.10710920648538767,0.39735190255723835,2.0681195848738594,0.023086629789167288,3.2922251668965425,2.3764346027175645,4.50129794976827,1.0010506536786534,0.09559759357594808,0.7070584925771444,0.025595018361420793,3.833045247085972,0.7948544081744393,0.7948544081722944,3.0381908389152144,3.0381908389145593,1.5929586013361745,1.5929586013332258,0.12999183196639,1.3152404056104172,1.3152404056099407,1.315240405608683,1.3152404056088467,0.06405250288407185,0.06593932908232406,0.06593932908246636,0.06593932908246579,0.06593932908246619,0.08360415208841361,-0.0176648230059466
1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.2726983542857733,1.9242990161846372,0.10148179233756587,0.25285623252326345,1.5478884725411686,0.020580665807755368,2.6082124069034216,3.1970582338039244,3.5941022789241193,1.5641283429381414,0.08805684693653733,0.5030954111945125,0.02213130952529256,3.5898393929287655,0.8123003551372463,0.81230035513721,2.7775390377915543,2.777539037791554,1.5575980266653418,1.5575980266653884,0.09895247095211511,1.1209885401740325,1.1209885401740327,1.1209885401740318,1.1209885401740354,0.047190783232914375,0.05176168771920158,0.05176168771920191,0.05176168771920183,0.05176168771920183,0.06977580180338601,-0.018014114084184144
1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.1340180343561087,0.8473083637513812,0.08534229059878808,0.029638377254992784,0.44395683858580226,0.013578649490651577,0.10517474288023664,1.275587573527154,1.3711059097050027,0.38212100108997565,0.06675161159177023,0.11877676106487517,0.012446590944789318,4.199193530704871,0.7413230075406797,0.7413230075406796,3.4578705231641926,3.4578705231641926,3.0776438821813867,3.0776438821813867,0.017624509762474892,0.362602131220331,0.3626021312203307,0.3626021312203311,0.36260213122033114,0.0073140630290369595,0.010310446733437922,0.01031044673343793,0.010310446733437936,0.010310446733437922,0.029328393581501067,-0.019017946848063145
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,1.3098027245873596,1.949270000781157,0.10447207819645549,0.32340970317429946,1.573761606132782,0.021908115468542676,2.082529319990695,3.242025593967361,3.640525461637165,1.597708727472834,0.09205666160520685,0.5129625697599894,0.023966197950336058,3.5771273142763036,0.8130171080183726,0.8130171080183519,2.764110206257951,2.764110206257948,1.516693547126348,1.5166935471263434,0.11535388443559999,1.132062774695999,1.1320627746959988,1.1320627746959975,1.1320627746959993,0.056041085380775235,0.05931279905482495,0.05931279905482512,0.05931279905482511,0.059312799054825074,0.07714126125157718,-0.017828462196752055
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,3.32,0.53,2.26,0.7931500118236262,1.5615625635076282,0.09670259392391546,0.1633544255039089,2.75280817581615,0.01847866943453875,1.2830952499099042,2.545039755317541,5.6329354595760055,1.1092477233693607,0.08169808157944508,0.9906082500960317,0.01922518195207185,3.7812502326125705,0.7992850064145921,0.7992850064145922,2.9819652261979788,2.9819652261979783,1.4028109560515831,1.4028109560515838,0.07339939693758382,1.5057548732088106,1.5057548732088117,1.505754873208811,1.505754873208811,0.03378900282911495,0.03961039410846886,0.03961039410846889,0.03961039410846883,0.03961039410846888,0.0579214423826383,-0.018311048274169416
